L1_CODE,L0_CODE,L0_NAME,L1_NAME,total_gdp,geo_level,wb_status,sovereign,Disputed,year
DS38527,DS38527,Disputed - India/Pakistan,Disputed - India/Pakistan,0.008405219370069453,1.0,,,D,2016
DS38528,DS38528,Disputed - India/Pakistan,Disputed - India/Pakistan,9.733195754661782e-06,1.0,,,D,2016
DS38529,DS38529,Disputed - India/Pakistan,Disputed - India/Pakistan,0.7555097560880579,1.0,,,D,2016
DS38530,DS38530,Disputed - India/Pakistan,Disputed - India/Pakistan,49.08289659367341,1.0,,,D,2016
IND63,IND115,India,Andaman and Nicobar Islands,2398.03114257811,1.0,Member State,IND,ND,2016
IND64,IND115,India,Andhra Pradesh,338791.89020520274,1.0,Member State,IND,ND,2016
IND65,IND115,India,Arunachal Pradesh,4061.719869797798,1.0,Member State,IND,ND,2016
IND66,IND115,India,Assam,123849.92166986615,1.0,Member State,IND,ND,2016
IND67,IND115,India,Bihar,221700.86633401766,1.0,Member State,IND,ND,2016
IND68,IND115,India,Chandigarh,9268.21978601087,1.0,Member State,IND,ND,2016
IND69,IND115,India,Chhattisgarh,125487.54010769138,1.0,Member State,IND,ND,2016
IND70,IND115,India,Dadra and Nagar Haveli,2847.2017204346757,1.0,Member State,IND,ND,2016
IND71,IND115,India,Daman and Diu,726.3976290786457,1.0,Member State,IND,ND,2016
IND72,IND115,India,Delhi,294482.30694635713,1.0,Member State,IND,ND,2016
IND73,IND115,India,Goa,25036.685325221428,1.0,Member State,IND,ND,2016
IND74,IND115,India,Gujarat,555661.8502538808,1.0,Member State,IND,ND,2016
IND75,IND115,India,Haryana,290433.5525617737,1.0,Member State,IND,ND,2016
IND76,IND115,India,Himachal Pradesh,60023.65038723143,1.0,Member State,IND,ND,2016
IND77,IND115,India,Jammu and Kashmir,64185.59395334304,1.0,Sovereignty unsettled,IND,ND,2016
IND78,IND115,India,Jharkhand,121985.50789816833,1.0,Member State,IND,ND,2016
IND79,IND115,India,Karnataka,604424.3575666145,1.0,Member State,IND,ND,2016
IND80,IND115,India,Kerala,310209.73690420005,1.0,Member State,IND,ND,2016
IND81,IND115,India,Lakshadweep,0.0,,Member State,IND,ND,
IND82,IND115,India,Madhya Pradesh,306260.74509905727,1.0,Member State,IND,ND,2016
IND83,IND115,India,Maharashtra,1026246.2740056169,1.0,Member State,IND,ND,2016
IND84,IND115,India,Manipur,11163.759904281382,1.0,Member State,IND,ND,2016
IND85,IND115,India,Meghalaya,16306.49544930628,1.0,Member State,IND,ND,2016
IND86,IND115,India,Mizoram,8601.522402922226,1.0,Member State,IND,ND,2016
IND87,IND115,India,Nagaland,10274.336266282065,1.0,Member State,IND,ND,2016
IND88,IND115,India,Odisha,178300.7234715647,1.0,Member State,IND,ND,2016
IND89,IND115,India,Puducherry,6494.004911643374,1.0,Member State,IND,ND,2016
IND90,IND115,India,Punjab,220940.59104001685,1.0,Member State,IND,ND,2016
IND91,IND115,India,Rajasthan,389933.1519184051,1.0,Member State,IND,ND,2016
IND92,IND115,India,Sikkim,8789.80562017501,1.0,Member State,IND,ND,2016
IND93,IND115,India,Tamil Nadu,653872.9088165155,1.0,Member State,IND,ND,2016
IND94,IND115,India,Telangana,327002.2946782034,1.0,Member State,IND,ND,2016
IND95,IND115,India,Tripura,21331.34830224944,1.0,Member State,IND,ND,2016
IND96,IND115,India,Uttar Pradesh,663999.3002090855,1.0,Member State,IND,ND,2016
IND97,IND115,India,Uttarakhand,96773.53910153444,1.0,Member State,IND,ND,2016
IND98,IND115,India,West Bengal,448747.32793835667,1.0,Member State,IND,ND,2016
LKA100,LKA231,Sri Lanka,Eastern,11358.650173005526,1.0,Member State,LKA,ND,2016
LKA101,LKA231,Sri Lanka,North Central,15600.316602740268,1.0,Member State,LKA,ND,2016
LKA102,LKA231,Sri Lanka,North Western,26601.00029748704,1.0,Member State,LKA,ND,2016
LKA103,LKA231,Sri Lanka,Northern,7964.127746467,1.0,Member State,LKA,ND,2016
LKA104,LKA231,Sri Lanka,Sabaragamuwa,22675.391433762525,1.0,Member State,LKA,ND,2016
LKA105,LKA231,Sri Lanka,Southern,22111.253404090614,1.0,Member State,LKA,ND,2016
LKA106,LKA231,Sri Lanka,Uva,13934.150639540107,1.0,Member State,LKA,ND,2016
LKA107,LKA231,Sri Lanka,Western,84214.63127416502,1.0,Member State,LKA,ND,2016
LKA99,LKA231,Sri Lanka,Central,32237.354074713687,1.0,Member State,LKA,ND,2016
MDV108,MDV154,Maldives,Alifu Alifu,0.24773386779904066,1.0,Member State,MDV,ND,2016
MDV109,MDV154,Maldives,Alifu Dhaalu,0.0,,Member State,MDV,ND,
MDV110,MDV154,Maldives,Baa,0.0014385442905979848,1.0,Member State,MDV,ND,2016
MDV111,MDV154,Maldives,Dhaalu,0.0,,Member State,MDV,ND,
MDV112,MDV154,Maldives,Faafu,0.12980030872674456,1.0,Member State,MDV,ND,2016
MDV113,MDV154,Maldives,Gaafu Alifu,0.035621914548561465,1.0,Member State,MDV,ND,2016
MDV114,MDV154,Maldives,Gaafu Dhaalu,0.47971214785989846,1.0,Member State,MDV,ND,2016
MDV115,MDV154,Maldives,Haa Alifu,0.2489627292125116,1.0,Member State,MDV,ND,2016
MDV116,MDV154,Maldives,Haa Dhaalu,0.5967468662676049,1.0,Member State,MDV,ND,2016
MDV117,MDV154,Maldives,Kaafu,4.840761701348193,1.0,Member State,MDV,ND,2016
MDV118,MDV154,Maldives,Laamu,2.7285872600124956,1.0,Member State,MDV,ND,2016
MDV119,MDV154,Maldives,Lhaviyani,0.0,,Member State,MDV,ND,
MDV120,MDV154,Maldives,Male',1.824388515511555,1.0,Member State,MDV,ND,2016
MDV121,MDV154,Maldives,Meemu,0.12313017737405586,1.0,Member State,MDV,ND,2016
MDV122,MDV154,Maldives,Noonu,0.0,,Member State,MDV,ND,
MDV123,MDV154,Maldives,Raa,0.04594874664240633,1.0,Member State,MDV,ND,2016
MDV124,MDV154,Maldives,Seenu,12.107179078171818,1.0,Member State,MDV,ND,2016
MDV125,MDV154,Maldives,Shaviyani,0.0,,Member State,MDV,ND,
MDV126,MDV154,Maldives,Thaa,0.07488771673775377,1.0,Member State,MDV,ND,2016
MDV127,MDV154,Maldives,Vaavu,0.0,,Member State,MDV,ND,
NPL128,NPL175,Nepal,Five,11546.814188507109,1.0,Member State,NPL,ND,2016
NPL129,NPL175,Nepal,Four,6266.856765148811,1.0,Member State,NPL,ND,2016
NPL130,NPL175,Nepal,One,15162.829810100695,1.0,Member State,NPL,ND,2016
NPL131,NPL175,Nepal,Seven,6214.053181904115,1.0,Member State,NPL,ND,2016
NPL132,NPL175,Nepal,Six,3402.7515279092713,1.0,Member State,NPL,ND,2016
NPL133,NPL175,Nepal,Three,25305.955411163784,1.0,Member State,NPL,ND,2016
NPL134,NPL175,Nepal,Two,19251.868696419428,1.0,Member State,NPL,ND,2016
PAK135,PAK188,Pakistan,Azad Jammu and Kashmir,14972.938702957375,1.0,Sovereignty unsettled,PAK,ND,2016
PAK136,PAK188,Pakistan,Gilgit Baltistan,4541.451080901422,1.0,Sovereignty unsettled,PAK,ND,2016
PAK137,PAK188,Pakistan,Balochistan,25710.2137788762,1.0,Member State,PAK,ND,2016
PAK138,PAK188,Pakistan,Khyber Pakhtunkhwa,148712.54255003395,1.0,Member State,PAK,ND,2016
PAK139,PAK188,Pakistan,Federal Capital Territory,13370.641369163284,1.0,Member State,PAK,ND,2016
PAK140,PAK188,Pakistan,Punjab,588204.6251447306,1.0,Member State,PAK,ND,2016
PAK141,PAK188,Pakistan,Sindh,205364.90800796502,1.0,Member State,PAK,ND,2016
