L2_CODE,L0_CODE,L0_NAME,L1_CODE,L1_NAME,L2_NAME,total_gdp,geo_level,wb_status,sovereign,Disputed,year
AFG126,AFG1,Afghanistan,AFG10,Ghor,Chaghcharan,267.861847764641,2.0,Member State,AFG,ND,2012
AFG127,AFG1,Afghanistan,AFG10,Ghor,Chahar Sadra,49.211942034243,2.0,Member State,AFG,ND,2012
AFG128,AFG1,Afghanistan,AFG10,Ghor,Dawlat Yar,64.22438189805891,2.0,Member State,AFG,ND,2012
AFG129,AFG1,Afghanistan,AFG10,Ghor,Du Lina,54.10526433604569,2.0,Member State,AFG,ND,2012
AFG13,AFG1,Afghanistan,AFG1,Badakhshan,Kof Ab,38.310328470266676,2.0,Member State,AFG,ND,2012
AFG130,AFG1,Afghanistan,AFG10,Ghor,Lal Wa Sarjangal,151.98211506406872,2.0,Member State,AFG,ND,2012
AFG131,AFG1,Afghanistan,AFG10,Ghor,Pasaband,134.27533219202505,2.0,Member State,AFG,ND,2012
AFG132,AFG1,Afghanistan,AFG10,Ghor,Saghar,58.904365136672716,2.0,Member State,AFG,ND,2012
AFG133,AFG1,Afghanistan,AFG10,Ghor,Shahrak,143.10773388047528,2.0,Member State,AFG,ND,2012
AFG134,AFG1,Afghanistan,AFG10,Ghor,Taywarah,166.73272977129852,2.0,Member State,AFG,ND,2012
AFG135,AFG1,Afghanistan,AFG10,Ghor,Tolak,104.11970421576244,2.0,Member State,AFG,ND,2012
AFG136,AFG1,Afghanistan,AFG11,Hilmand,Baghran,161.57496578972413,2.0,Member State,AFG,ND,2012
AFG137,AFG1,Afghanistan,AFG11,Hilmand,Deh shu,26.19309973196181,2.0,Member State,AFG,ND,2012
AFG138,AFG1,Afghanistan,AFG11,Hilmand,Garm Ser,170.1315797477278,2.0,Member State,AFG,ND,2012
AFG139,AFG1,Afghanistan,AFG11,Hilmand,Kajaki,118.74324762423412,2.0,Member State,AFG,ND,2012
AFG14,AFG1,Afghanistan,AFG1,Badakhshan,Kohistan,27.705197662015497,2.0,Member State,AFG,ND,2012
AFG140,AFG1,Afghanistan,AFG11,Hilmand,Lashkar Gah,292.542882406522,2.0,Member State,AFG,ND,2012
AFG141,AFG1,Afghanistan,AFG11,Hilmand,Musa Qaleh,104.6473461813728,2.0,Member State,AFG,ND,2012
AFG142,AFG1,Afghanistan,AFG11,Hilmand,Nad-e-Ali,193.9199550508669,2.0,Member State,AFG,ND,2012
AFG143,AFG1,Afghanistan,AFG11,Hilmand,Nahr-e-Saraj,202.7537817596935,2.0,Member State,AFG,ND,2012
AFG144,AFG1,Afghanistan,AFG11,Hilmand,Naw Zad,84.56490062963076,2.0,Member State,AFG,ND,2012
AFG145,AFG1,Afghanistan,AFG11,Hilmand,Nawa-e-Barak Zaiy,134.58116254253275,2.0,Member State,AFG,ND,2012
AFG146,AFG1,Afghanistan,AFG11,Hilmand,Reg(khan Neshin),10.568426449652062,2.0,Member State,AFG,ND,2012
AFG147,AFG1,Afghanistan,AFG11,Hilmand,Sangin,97.86737678513668,2.0,Member State,AFG,ND,2012
AFG148,AFG1,Afghanistan,AFG11,Hilmand,Wa Sher,25.186358027885184,2.0,Member State,AFG,ND,2012
AFG149,AFG1,Afghanistan,AFG12,Hirat,Adraskan,66.52553998356056,2.0,Member State,AFG,ND,2012
AFG15,AFG1,Afghanistan,AFG1,Badakhshan,Koran wa Monjan,15.75033966944899,2.0,Member State,AFG,ND,2012
AFG150,AFG1,Afghanistan,AFG12,Hirat,Chisht-e-Sharif,27.00089847146221,2.0,Member State,AFG,ND,2012
AFG151,AFG1,Afghanistan,AFG12,Hirat,Farsi,42.80737266610472,2.0,Member State,AFG,ND,2012
AFG152,AFG1,Afghanistan,AFG12,Hirat,Ghoryan,158.01112846878516,2.0,Member State,AFG,ND,2012
AFG153,AFG1,Afghanistan,AFG12,Hirat,Gulran,135.43655731818558,2.0,Member State,AFG,ND,2012
AFG154,AFG1,Afghanistan,AFG12,Hirat,Guzara,849.8771644852831,2.0,Member State,AFG,ND,2012
AFG155,AFG1,Afghanistan,AFG12,Hirat,Hirat,996.217415494158,2.0,Member State,AFG,ND,2012
AFG156,AFG1,Afghanistan,AFG12,Hirat,Injil,2091.242360411873,2.0,Member State,AFG,ND,2012
AFG157,AFG1,Afghanistan,AFG12,Hirat,Karukh,115.54737449821235,2.0,Member State,AFG,ND,2012
AFG158,AFG1,Afghanistan,AFG12,Hirat,Kohsan,81.75760522361276,2.0,Member State,AFG,ND,2012
AFG159,AFG1,Afghanistan,AFG12,Hirat,Kushk,184.88127615506647,2.0,Member State,AFG,ND,2012
AFG16,AFG1,Afghanistan,AFG1,Badakhshan,Raghistan,46.561157961905714,2.0,Member State,AFG,ND,2012
AFG160,AFG1,Afghanistan,AFG12,Hirat,Kushk-e-Kohna,71.7164325774712,2.0,Member State,AFG,ND,2012
AFG161,AFG1,Afghanistan,AFG12,Hirat,Obe,116.16226632668035,2.0,Member State,AFG,ND,2012
AFG162,AFG1,Afghanistan,AFG12,Hirat,Pashtun  Zarghun,188.98518265143397,2.0,Member State,AFG,ND,2012
AFG163,AFG1,Afghanistan,AFG12,Hirat,Shindand,394.94775743486974,2.0,Member State,AFG,ND,2012
AFG164,AFG1,Afghanistan,AFG12,Hirat,Zinda Jan,99.00246946894674,2.0,Member State,AFG,ND,2012
AFG165,AFG1,Afghanistan,AFG13,Jawzjan,Aqcha,96.11894813879259,2.0,Member State,AFG,ND,2012
AFG166,AFG1,Afghanistan,AFG13,Jawzjan,Darz Ab,72.39141554528376,2.0,Member State,AFG,ND,2012
AFG167,AFG1,Afghanistan,AFG13,Jawzjan,Fayz Abad,66.32498432711563,2.0,Member State,AFG,ND,2012
AFG168,AFG1,Afghanistan,AFG13,Jawzjan,Khamyab,36.83179898540853,2.0,Member State,AFG,ND,2012
AFG169,AFG1,Afghanistan,AFG13,Jawzjan,Khanaqa,66.62469481477456,2.0,Member State,AFG,ND,2012
AFG17,AFG1,Afghanistan,AFG1,Badakhshan,Shahr-e-Buzorg,91.33342405296165,2.0,Member State,AFG,ND,2012
AFG170,AFG1,Afghanistan,AFG13,Jawzjan,Khwaja Du Koh,38.904182265829256,2.0,Member State,AFG,ND,2012
AFG171,AFG1,Afghanistan,AFG13,Jawzjan,Mardyan,48.30428522070048,2.0,Member State,AFG,ND,2012
AFG172,AFG1,Afghanistan,AFG13,Jawzjan,Mingajik,75.8001327089991,2.0,Member State,AFG,ND,2012
AFG173,AFG1,Afghanistan,AFG13,Jawzjan,Qarqin,75.04011138047566,2.0,Member State,AFG,ND,2012
AFG174,AFG1,Afghanistan,AFG13,Jawzjan,Qush Tepa,34.935757201029354,2.0,Member State,AFG,ND,2012
AFG175,AFG1,Afghanistan,AFG13,Jawzjan,Shiberghan,268.7199030315069,2.0,Member State,AFG,ND,2012
AFG176,AFG1,Afghanistan,AFG14,Kabul,Bagrami,1633.579019850967,2.0,Member State,AFG,ND,2012
AFG177,AFG1,Afghanistan,AFG14,Kabul,Chahar Asyab,1641.4234396178279,2.0,Member State,AFG,ND,2012
AFG178,AFG1,Afghanistan,AFG14,Kabul,Deh Sabz,378.33114017291814,2.0,Member State,AFG,ND,2012
AFG179,AFG1,Afghanistan,AFG14,Kabul,Estalef,34.57395212285098,2.0,Member State,AFG,ND,2012
AFG18,AFG1,Afghanistan,AFG1,Badakhshan,Shaki,41.54379748710601,2.0,Member State,AFG,ND,2012
AFG180,AFG1,Afghanistan,AFG14,Kabul,Farza,60.33383577236021,2.0,Member State,AFG,ND,2012
AFG181,AFG1,Afghanistan,AFG14,Kabul,Guldara,47.75241994430318,2.0,Member State,AFG,ND,2012
AFG182,AFG1,Afghanistan,AFG14,Kabul,Kabul,13093.327579811088,2.0,Member State,AFG,ND,2012
AFG183,AFG1,Afghanistan,AFG14,Kabul,Kalakan,75.13443086055963,2.0,Member State,AFG,ND,2012
AFG184,AFG1,Afghanistan,AFG14,Kabul,Khak-e- Jabbar,39.83196370061286,2.0,Member State,AFG,ND,2012
AFG185,AFG1,Afghanistan,AFG14,Kabul,Mir Bacha Kot,100.4498252671671,2.0,Member State,AFG,ND,2012
AFG186,AFG1,Afghanistan,AFG14,Kabul,Musayi,219.7904222647713,2.0,Member State,AFG,ND,2012
AFG187,AFG1,Afghanistan,AFG14,Kabul,Paghman,351.42066083115355,2.0,Member State,AFG,ND,2012
AFG188,AFG1,Afghanistan,AFG14,Kabul,Qarabagh,78.16201309907888,2.0,Member State,AFG,ND,2012
AFG189,AFG1,Afghanistan,AFG14,Kabul,Shakardara,687.5844923344597,2.0,Member State,AFG,ND,2012
AFG19,AFG1,Afghanistan,AFG1,Badakhshan,Shighnan,83.65297788245897,2.0,Member State,AFG,ND,2012
AFG190,AFG1,Afghanistan,AFG14,Kabul,Surobi,105.34530127360394,2.0,Member State,AFG,ND,2012
AFG191,AFG1,Afghanistan,AFG15,Kandahar,Arghandab,310.28791330221475,2.0,Member State,AFG,ND,2012
AFG192,AFG1,Afghanistan,AFG15,Kandahar,Arghistan,47.87009781863485,2.0,Member State,AFG,ND,2012
AFG193,AFG1,Afghanistan,AFG15,Kandahar,Daman,483.7426140290018,2.0,Member State,AFG,ND,2012
AFG194,AFG1,Afghanistan,AFG15,Kandahar,Ghorak,14.930974135225162,2.0,Member State,AFG,ND,2012
AFG195,AFG1,Afghanistan,AFG15,Kandahar,Kandahar,2428.320428926766,2.0,Member State,AFG,ND,2012
AFG196,AFG1,Afghanistan,AFG15,Kandahar,Khakrez,36.96517286691578,2.0,Member State,AFG,ND,2012
AFG197,AFG1,Afghanistan,AFG15,Kandahar,Maruf,50.53312524388847,2.0,Member State,AFG,ND,2012
AFG198,AFG1,Afghanistan,AFG15,Kandahar,Maywand,116.3632087610706,2.0,Member State,AFG,ND,2012
AFG199,AFG1,Afghanistan,AFG15,Kandahar,Miyanshin,25.633628249426458,2.0,Member State,AFG,ND,2012
AFG2,AFG1,Afghanistan,AFG1,Badakhshan,Argo,155.53554650108157,2.0,Member State,AFG,ND,2012
AFG20,AFG1,Afghanistan,AFG1,Badakhshan,Shuhada,61.16144918776151,2.0,Member State,AFG,ND,2012
AFG200,AFG1,Afghanistan,AFG15,Kandahar,Nesh,22.166187810599432,2.0,Member State,AFG,ND,2012
AFG201,AFG1,Afghanistan,AFG15,Kandahar,Panj wayi,157.54251822830227,2.0,Member State,AFG,ND,2012
AFG202,AFG1,Afghanistan,AFG15,Kandahar,Reg,14.70020164306055,2.0,Member State,AFG,ND,2012
AFG203,AFG1,Afghanistan,AFG15,Kandahar,Shah Wali Kot,62.391966703080215,2.0,Member State,AFG,ND,2012
AFG204,AFG1,Afghanistan,AFG15,Kandahar,Shor Abak,15.831602082145007,2.0,Member State,AFG,ND,2012
AFG205,AFG1,Afghanistan,AFG15,Kandahar,Spin Boldak,143.30323137764708,2.0,Member State,AFG,ND,2012
AFG206,AFG1,Afghanistan,AFG15,Kandahar,Zheray,82.98841660182698,2.0,Member State,AFG,ND,2012
AFG207,AFG1,Afghanistan,AFG16,Kapisa,Alasay,45.71930904377197,2.0,Member State,AFG,ND,2012
AFG208,AFG1,Afghanistan,AFG16,Kapisa,Hesa Awal-e- Kohestan,89.49572378987492,2.0,Member State,AFG,ND,2012
AFG209,AFG1,Afghanistan,AFG16,Kapisa,Hisa Duwum-e- Kohestan,95.04972399985772,2.0,Member State,AFG,ND,2012
AFG21,AFG1,Afghanistan,AFG1,Badakhshan,Tagab,49.12765598722375,2.0,Member State,AFG,ND,2012
AFG210,AFG1,Afghanistan,AFG16,Kapisa,Koh Band,30.406135862046305,2.0,Member State,AFG,ND,2012
AFG211,AFG1,Afghanistan,AFG16,Kapisa,Mahmud-e- Raqi,139.90877159244684,2.0,Member State,AFG,ND,2012
AFG212,AFG1,Afghanistan,AFG16,Kapisa,Nejrab,155.50960003524895,2.0,Member State,AFG,ND,2012
AFG213,AFG1,Afghanistan,AFG16,Kapisa,Tagab,156.2215971148223,2.0,Member State,AFG,ND,2012
AFG214,AFG1,Afghanistan,AFG17,Khost,Bak,37.69768827428978,2.0,Member State,AFG,ND,2012
AFG215,AFG1,Afghanistan,AFG17,Khost,Gurbuz,128.15181185878896,2.0,Member State,AFG,ND,2012
AFG216,AFG1,Afghanistan,AFG17,Khost,Jaji Maydan,43.76303789898476,2.0,Member State,AFG,ND,2012
AFG217,AFG1,Afghanistan,AFG17,Khost,Khost(Matun),195.18476162686028,2.0,Member State,AFG,ND,2012
AFG218,AFG1,Afghanistan,AFG17,Khost,Mando Zayi,94.37590892014792,2.0,Member State,AFG,ND,2012
AFG219,AFG1,Afghanistan,AFG17,Khost,Musa Khel,80.60361973881434,2.0,Member State,AFG,ND,2012
AFG22,AFG1,Afghanistan,AFG1,Badakhshan,Teshkan,62.06459955941516,2.0,Member State,AFG,ND,2012
AFG220,AFG1,Afghanistan,AFG17,Khost,Nadir Shah Kot,62.9963575574659,2.0,Member State,AFG,ND,2012
AFG221,AFG1,Afghanistan,AFG17,Khost,Qalandar,24.914820554589205,2.0,Member State,AFG,ND,2012
AFG222,AFG1,Afghanistan,AFG17,Khost,Sabri,125.63053807897153,2.0,Member State,AFG,ND,2012
AFG223,AFG1,Afghanistan,AFG17,Khost,Shamal (Shamul),24.865405661190028,2.0,Member State,AFG,ND,2012
AFG224,AFG1,Afghanistan,AFG17,Khost,Spera,48.08459936892267,2.0,Member State,AFG,ND,2012
AFG225,AFG1,Afghanistan,AFG17,Khost,Tani,153.76588942261137,2.0,Member State,AFG,ND,2012
AFG226,AFG1,Afghanistan,AFG17,Khost,Tere Zayi,83.374217909166,2.0,Member State,AFG,ND,2012
AFG227,AFG1,Afghanistan,AFG18,Kunar,Asad Abad,52.24592385031861,2.0,Member State,AFG,ND,2012
AFG228,AFG1,Afghanistan,AFG18,Kunar,Bar Kunar,35.23504957351934,2.0,Member State,AFG,ND,2012
AFG229,AFG1,Afghanistan,AFG18,Kunar,Chapa Dara,55.47843713720156,2.0,Member State,AFG,ND,2012
AFG23,AFG1,Afghanistan,AFG1,Badakhshan,Wakhan,40.812709704556816,2.0,Member State,AFG,ND,2012
AFG230,AFG1,Afghanistan,AFG18,Kunar,Chawkay,54.94014971700972,2.0,Member State,AFG,ND,2012
AFG231,AFG1,Afghanistan,AFG18,Kunar,Dangam,30.468773538818578,2.0,Member State,AFG,ND,2012
AFG232,AFG1,Afghanistan,AFG18,Kunar,Dara-e-Pech,105.35949584569732,2.0,Member State,AFG,ND,2012
AFG233,AFG1,Afghanistan,AFG18,Kunar,Ghazi Abad,27.74194309951177,2.0,Member State,AFG,ND,2012
AFG234,AFG1,Afghanistan,AFG18,Kunar,Khas Kunar,84.69800512789584,2.0,Member State,AFG,ND,2012
AFG235,AFG1,Afghanistan,AFG18,Kunar,Marawara,52.54514261535626,2.0,Member State,AFG,ND,2012
AFG236,AFG1,Afghanistan,AFG18,Kunar,Narang,26.49275457275974,2.0,Member State,AFG,ND,2012
AFG237,AFG1,Afghanistan,AFG18,Kunar,Nari,42.28359187796091,2.0,Member State,AFG,ND,2012
AFG238,AFG1,Afghanistan,AFG18,Kunar,Nurgal,54.512612650245984,2.0,Member State,AFG,ND,2012
AFG239,AFG1,Afghanistan,AFG18,Kunar,Sarkani,66.30027474284876,2.0,Member State,AFG,ND,2012
AFG24,AFG1,Afghanistan,AFG1,Badakhshan,Warduj,32.3453760583384,2.0,Member State,AFG,ND,2012
AFG240,AFG1,Afghanistan,AFG18,Kunar,Shigal wa shel tan,62.285781035388695,2.0,Member State,AFG,ND,2012
AFG241,AFG1,Afghanistan,AFG18,Kunar,Wata Pur,41.82036578834611,2.0,Member State,AFG,ND,2012
AFG242,AFG1,Afghanistan,AFG19,Kunduz,Ali Abad,135.62241797395805,2.0,Member State,AFG,ND,2012
AFG243,AFG1,Afghanistan,AFG19,Kunduz,Chahar Darah,251.95353967331945,2.0,Member State,AFG,ND,2012
AFG244,AFG1,Afghanistan,AFG19,Kunduz,Dasht-e-Archi,121.17908664881065,2.0,Member State,AFG,ND,2012
AFG245,AFG1,Afghanistan,AFG19,Kunduz,Imam Saheb,366.4506998441147,2.0,Member State,AFG,ND,2012
AFG246,AFG1,Afghanistan,AFG19,Kunduz,Khan Abad,279.8619784605988,2.0,Member State,AFG,ND,2012
AFG247,AFG1,Afghanistan,AFG19,Kunduz,Kunduz,1489.1702208693896,2.0,Member State,AFG,ND,2012
AFG248,AFG1,Afghanistan,AFG19,Kunduz,Qala-e-Zal,127.9841279259852,2.0,Member State,AFG,ND,2012
AFG249,AFG1,Afghanistan,AFG20,Laghman,Alingar,179.15799731839664,2.0,Member State,AFG,ND,2012
AFG25,AFG1,Afghanistan,AFG1,Badakhshan,Yaftal-e-Sufla,77.28958275269821,2.0,Member State,AFG,ND,2012
AFG250,AFG1,Afghanistan,AFG20,Laghman,Alishang,129.65031343567364,2.0,Member State,AFG,ND,2012
AFG251,AFG1,Afghanistan,AFG20,Laghman,Daulat Shah,45.51954664529448,2.0,Member State,AFG,ND,2012
AFG252,AFG1,Afghanistan,AFG20,Laghman,Mehtarlam,254.42870467390176,2.0,Member State,AFG,ND,2012
AFG253,AFG1,Afghanistan,AFG20,Laghman,Qarghayi,160.27191411755328,2.0,Member State,AFG,ND,2012
AFG254,AFG1,Afghanistan,AFG21,Logar,Azra,32.79504480068157,2.0,Member State,AFG,ND,2012
AFG255,AFG1,Afghanistan,AFG21,Logar,Baraki Barak,136.13827460563076,2.0,Member State,AFG,ND,2012
AFG256,AFG1,Afghanistan,AFG21,Logar,Charkh,94.54635916720218,2.0,Member State,AFG,ND,2012
AFG257,AFG1,Afghanistan,AFG21,Logar,Kharwar,37.959399302471226,2.0,Member State,AFG,ND,2012
AFG258,AFG1,Afghanistan,AFG21,Logar,Khoshi,25.86242024754835,2.0,Member State,AFG,ND,2012
AFG259,AFG1,Afghanistan,AFG21,Logar,Mohammad Agha,133.75643545833265,2.0,Member State,AFG,ND,2012
AFG26,AFG1,Afghanistan,AFG1,Badakhshan,Yamgan,48.76974967741145,2.0,Member State,AFG,ND,2012
AFG260,AFG1,Afghanistan,AFG21,Logar,Pul-e- Alam,199.54631823316703,2.0,Member State,AFG,ND,2012
AFG261,AFG1,Afghanistan,AFG22,Nangarhar,Achin,206.07259733236054,2.0,Member State,AFG,ND,2012
AFG262,AFG1,Afghanistan,AFG22,Nangarhar,Bati Kot,71.12719815192304,2.0,Member State,AFG,ND,2012
AFG263,AFG1,Afghanistan,AFG22,Nangarhar,Behsud,484.68985056825863,2.0,Member State,AFG,ND,2012
AFG264,AFG1,Afghanistan,AFG22,Nangarhar,Chaparhar,255.4287897492851,2.0,Member State,AFG,ND,2012
AFG265,AFG1,Afghanistan,AFG22,Nangarhar,Dara-e-Nur,49.524639719850136,2.0,Member State,AFG,ND,2012
AFG266,AFG1,Afghanistan,AFG22,Nangarhar,Deh Bala,90.79532889688288,2.0,Member State,AFG,ND,2012
AFG267,AFG1,Afghanistan,AFG22,Nangarhar,Dur Baba,48.02776523540953,2.0,Member State,AFG,ND,2012
AFG268,AFG1,Afghanistan,AFG22,Nangarhar,Goshta,60.00428551737994,2.0,Member State,AFG,ND,2012
AFG269,AFG1,Afghanistan,AFG22,Nangarhar,Hesarak,60.75348443557642,2.0,Member State,AFG,ND,2012
AFG27,AFG1,Afghanistan,AFG1,Badakhshan,Yawan,52.20693327906531,2.0,Member State,AFG,ND,2012
AFG270,AFG1,Afghanistan,AFG22,Nangarhar,Jalalabad,103.15238548523648,2.0,Member State,AFG,ND,2012
AFG271,AFG1,Afghanistan,AFG22,Nangarhar,Kama,87.65421686686734,2.0,Member State,AFG,ND,2012
AFG272,AFG1,Afghanistan,AFG22,Nangarhar,Khowgiani,191.93007437406237,2.0,Member State,AFG,ND,2012
AFG273,AFG1,Afghanistan,AFG22,Nangarhar,Kot,104.56508852222458,2.0,Member State,AFG,ND,2012
AFG274,AFG1,Afghanistan,AFG22,Nangarhar,Kuz Kunar,96.81842050371468,2.0,Member State,AFG,ND,2012
AFG275,AFG1,Afghanistan,AFG22,Nangarhar,Lal Pur,57.59482688283252,2.0,Member State,AFG,ND,2012
AFG276,AFG1,Afghanistan,AFG22,Nangarhar,Muhmand Dara,132.6623983453958,2.0,Member State,AFG,ND,2012
AFG277,AFG1,Afghanistan,AFG22,Nangarhar,Nazian,40.409113217235,2.0,Member State,AFG,ND,2012
AFG278,AFG1,Afghanistan,AFG22,Nangarhar,Pachier Agam,88.50037585734599,2.0,Member State,AFG,ND,2012
AFG279,AFG1,Afghanistan,AFG22,Nangarhar,Rodat,233.37311020615596,2.0,Member State,AFG,ND,2012
AFG28,AFG1,Afghanistan,AFG1,Badakhshan,Zebak,13.08707491529052,2.0,Member State,AFG,ND,2012
AFG280,AFG1,Afghanistan,AFG22,Nangarhar,Sherzad,110.97776897582092,2.0,Member State,AFG,ND,2012
AFG281,AFG1,Afghanistan,AFG22,Nangarhar,Shinwar,112.78028928284235,2.0,Member State,AFG,ND,2012
AFG282,AFG1,Afghanistan,AFG22,Nangarhar,Surkh Rod,415.01082686125716,2.0,Member State,AFG,ND,2012
AFG283,AFG1,Afghanistan,AFG23,Nimroz,Chahar Burjak,41.992756865630525,2.0,Member State,AFG,ND,2012
AFG284,AFG1,Afghanistan,AFG23,Nimroz,Chakhansur,32.849391488239114,2.0,Member State,AFG,ND,2012
AFG285,AFG1,Afghanistan,AFG23,Nimroz,Kang,205.89062094675714,2.0,Member State,AFG,ND,2012
AFG286,AFG1,Afghanistan,AFG23,Nimroz,Khash Rod,50.178852202922805,2.0,Member State,AFG,ND,2012
AFG287,AFG1,Afghanistan,AFG23,Nimroz,Zaranj,217.80676997868062,2.0,Member State,AFG,ND,2012
AFG288,AFG1,Afghanistan,AFG24,Nuristan,Barg-e- Matal,20.522628682461516,2.0,Member State,AFG,ND,2012
AFG289,AFG1,Afghanistan,AFG24,Nuristan,Du Ab,19.923389245202365,2.0,Member State,AFG,ND,2012
AFG29,AFG1,Afghanistan,AFG2,Badghis,Ab Kamari,115.72478414756361,2.0,Member State,AFG,ND,2012
AFG290,AFG1,Afghanistan,AFG24,Nuristan,Kamdesh,34.27863792622394,2.0,Member State,AFG,ND,2012
AFG291,AFG1,Afghanistan,AFG24,Nuristan,Mandol,21.095415963714743,2.0,Member State,AFG,ND,2012
AFG292,AFG1,Afghanistan,AFG24,Nuristan,Nurgaram,52.45551584066508,2.0,Member State,AFG,ND,2012
AFG293,AFG1,Afghanistan,AFG24,Nuristan,Poruns,26.290579016380292,2.0,Member State,AFG,ND,2012
AFG294,AFG1,Afghanistan,AFG24,Nuristan,Wama,15.683363619938763,2.0,Member State,AFG,ND,2012
AFG295,AFG1,Afghanistan,AFG24,Nuristan,Waygal,35.065274861499596,2.0,Member State,AFG,ND,2012
AFG296,AFG1,Afghanistan,AFG25,Paktika,Bermel (Burmul),71.39942228081036,2.0,Member State,AFG,ND,2012
AFG297,AFG1,Afghanistan,AFG25,Paktika,Dila,38.45284451600474,2.0,Member State,AFG,ND,2012
AFG298,AFG1,Afghanistan,AFG25,Paktika,Gian,49.509423792830944,2.0,Member State,AFG,ND,2012
AFG299,AFG1,Afghanistan,AFG25,Paktika,Gomal,26.758067188856202,2.0,Member State,AFG,ND,2012
AFG3,AFG1,Afghanistan,AFG1,Badakhshan,Baharak,40.655215276536396,2.0,Member State,AFG,ND,2012
AFG30,AFG1,Afghanistan,AFG2,Badghis,Bala Murghab,149.4355249177256,2.0,Member State,AFG,ND,2012
AFG300,AFG1,Afghanistan,AFG25,Paktika,Jani Khel,40.63919897444054,2.0,Member State,AFG,ND,2012
AFG301,AFG1,Afghanistan,AFG25,Paktika,Mata Khan,40.78043526946654,2.0,Member State,AFG,ND,2012
AFG302,AFG1,Afghanistan,AFG25,Paktika,Nika,11.67060975200214,2.0,Member State,AFG,ND,2012
AFG303,AFG1,Afghanistan,AFG25,Paktika,Omna,17.321281434137177,2.0,Member State,AFG,ND,2012
