L1_CODE,L0_CODE,L0_NAME,L1_NAME,total_gdp,geo_level,wb_status,sovereign,Disputed,year
AFG9,AFG1,Afghanistan,Ghazni,1905.2186714062334,1.0,Member State,AFG,ND,2019
BGD35,BGD23,Bangladesh,Barishal,37312.74213449892,1.0,Member State,BGD,ND,2019
BGD36,BGD23,Bangladesh,Chattogram,154235.3708170872,1.0,Member State,BGD,ND,2019
BGD37,BGD23,Bangladesh,Dhaka,332090.0119362846,1.0,Member State,BGD,ND,2019
BGD38,BGD23,Bangladesh,Khulna,93460.42975292078,1.0,Member State,BGD,ND,2019
BGD39,BGD23,Bangladesh,Mymensingh,52827.88128128281,1.0,Member State,BGD,ND,2019
BGD40,BGD23,Bangladesh,Rajshahi,97719.26329968571,1.0,Member State,BGD,ND,2019
BGD41,BGD23,Bangladesh,Rangpur,72346.98376842914,1.0,Member State,BGD,ND,2019
BGD42,BGD23,Bangladesh,Sylhet,48684.10527395297,1.0,Member State,BGD,ND,2019
BTN43,BTN31,Bhutan,Bumthang,112.29198367102114,1.0,Member State,BTN,ND,2019
BTN44,BTN31,Bhutan,Chhukha,3119.7991542088657,1.0,Member State,BTN,ND,2019
BTN45,BTN31,Bhutan,Dagana,106.11020995258505,1.0,Member State,BTN,ND,2019
BTN46,BTN31,Bhutan,Gasa,24.236615334182304,1.0,Member State,BTN,ND,2019
BTN47,BTN31,Bhutan,Haa,128.99746122711963,1.0,Member State,BTN,ND,2019
BTN48,BTN31,Bhutan,Lhuentse,105.28520078931228,1.0,Member State,BTN,ND,2019
BTN49,BTN31,Bhutan,Monggar,253.2557084377285,1.0,Member State,BTN,ND,2019
BTN50,BTN31,Bhutan,Paro,570.9453777682021,1.0,Member State,BTN,ND,2019
BTN51,BTN31,Bhutan,Pemagatshel,160.69685112288582,1.0,Member State,BTN,ND,2019
BTN52,BTN31,Bhutan,Punakha,194.4474612541547,1.0,Member State,BTN,ND,2019
BTN53,BTN31,Bhutan,Samdrupjongkhar,312.4874884083574,1.0,Member State,BTN,ND,2019
BTN54,BTN31,Bhutan,Samtse,992.157912474676,1.0,Member State,BTN,ND,2019
BTN55,BTN31,Bhutan,Sarpang,153.59454262981544,1.0,Member State,BTN,ND,2019
BTN56,BTN31,Bhutan,Thimphu,1893.546100641206,1.0,Member State,BTN,ND,2019
BTN57,BTN31,Bhutan,Trashigang,556.668055816211,1.0,Member State,BTN,ND,2019
BTN58,BTN31,Bhutan,Trashiyangtse,123.47308414400251,1.0,Member State,BTN,ND,2019
BTN59,BTN31,Bhutan,Trongsa,112.50454225206624,1.0,Member State,BTN,ND,2019
BTN60,BTN31,Bhutan,Tsirang,160.26438350575964,1.0,Member State,BTN,ND,2019
BTN61,BTN31,Bhutan,Wangduephodrang,603.7755299539924,1.0,Member State,BTN,ND,2019
BTN62,BTN31,Bhutan,Zhemgang,139.9674605193075,1.0,Member State,BTN,ND,2019
DS38520,DS38520,Arunchal Pradesh,Arunchal Pradesh,8663.47176273524,1.0,,,D,2019
DS38521,DS38521,Disputed - India/Pakistan,Disputed - India/Pakistan,2.5412286537239317,1.0,,,D,2019
DS38522,DS38522,"Disputed Area, China-India-Nepal","Disputed Area, China-India-Nepal",0.3289389348005376,1.0,,,D,2019
DS38523,DS38523,Disputed Area - China-India,Disputed Area - China-India,0.15334706396004608,1.0,,,D,2019
DS38524,DS38524,Disputed Area - China-India,Disputed Area - China-India,4.323410592461766,1.0,,,D,2019
DS38525,DS38525,Disputed Area - China-India,Disputed Area - China-India,2.3141123395988643,1.0,,,D,2019
DS38526,DS38526,Disputed Area - China-India,Disputed Area - China-India,0.9158165209114579,1.0,,,D,2019
DS38527,DS38527,Disputed - India/Pakistan,Disputed - India/Pakistan,0.009812132707251052,1.0,,,D,2019
DS38528,DS38528,Disputed - India/Pakistan,Disputed - India/Pakistan,1.136239331842743e-05,1.0,,,D,2019
DS38529,DS38529,Disputed - India/Pakistan,Disputed - India/Pakistan,0.7878020297598902,1.0,,,D,2019
DS38530,DS38530,Disputed - India/Pakistan,Disputed - India/Pakistan,55.091195993162565,1.0,,,D,2019
IND63,IND115,India,Andaman and Nicobar Islands,3013.807431889169,1.0,Member State,IND,ND,2019
IND64,IND115,India,Andhra Pradesh,411078.7883967867,1.0,Member State,IND,ND,2019
IND65,IND115,India,Arunachal Pradesh,4695.366324556216,1.0,Member State,IND,ND,2019
IND66,IND115,India,Assam,142790.37867196847,1.0,Member State,IND,ND,2019
IND67,IND115,India,Bihar,262057.59655731087,1.0,Member State,IND,ND,2019
IND68,IND115,India,Chandigarh,11158.39164965532,1.0,Member State,IND,ND,2019
IND69,IND115,India,Chhattisgarh,147785.52811696572,1.0,Member State,IND,ND,2019
IND70,IND115,India,Dadra and Nagar Haveli,3260.1601165749985,1.0,Member State,IND,ND,2019
IND71,IND115,India,Daman and Diu,783.2368670675173,1.0,Member State,IND,ND,2019
IND72,IND115,India,Delhi,332323.0029891465,1.0,Member State,IND,ND,2019
IND73,IND115,India,Goa,26835.28290300338,1.0,Member State,IND,ND,2019
IND74,IND115,India,Gujarat,691322.5755268119,1.0,Member State,IND,ND,2019
IND75,IND115,India,Haryana,341653.3576172519,1.0,Member State,IND,ND,2019
IND76,IND115,India,Himachal Pradesh,66473.52206189791,1.0,Member State,IND,ND,2019
IND77,IND115,India,Jammu and Kashmir,74399.71380377906,1.0,Sovereignty unsettled,IND,ND,2019
IND78,IND115,India,Jharkhand,152971.74971233518,1.0,Member State,IND,ND,2019
IND79,IND115,India,Karnataka,730103.9202498688,1.0,Member State,IND,ND,2019
IND80,IND115,India,Kerala,389872.38714047073,1.0,Member State,IND,ND,2019
IND81,IND115,India,Lakshadweep,0.0,,Member State,IND,ND,
IND82,IND115,India,Madhya Pradesh,398213.3132683776,1.0,Member State,IND,ND,2019
IND83,IND115,India,Maharashtra,1126350.430981707,1.0,Member State,IND,ND,2019
IND84,IND115,India,Manipur,13062.445652340935,1.0,Member State,IND,ND,2019
IND85,IND115,India,Meghalaya,17709.46359481081,1.0,Member State,IND,ND,2019
IND86,IND115,India,Mizoram,10940.532011797462,1.0,Member State,IND,ND,2019
IND87,IND115,India,Nagaland,11301.536355128781,1.0,Member State,IND,ND,2019
IND88,IND115,India,Odisha,231798.864272023,1.0,Member State,IND,ND,2019
IND89,IND115,India,Puducherry,7402.959816380689,1.0,Member State,IND,ND,2019
IND90,IND115,India,Punjab,240195.6547250902,1.0,Member State,IND,ND,2019
IND91,IND115,India,Rajasthan,437017.6771354883,1.0,Member State,IND,ND,2019
IND92,IND115,India,Sikkim,11504.07760897056,1.0,Member State,IND,ND,2019
IND93,IND115,India,Tamil Nadu,774538.7922304536,1.0,Member State,IND,ND,2019
IND94,IND115,India,Telangana,419251.7462298184,1.0,Member State,IND,ND,2019
IND95,IND115,India,Tripura,24842.126051450123,1.0,Member State,IND,ND,2019
IND96,IND115,India,Uttar Pradesh,766439.7961944861,1.0,Member State,IND,ND,2019
IND97,IND115,India,Uttarakhand,105713.48260579877,1.0,Member State,IND,ND,2019
IND98,IND115,India,West Bengal,528014.4993605211,1.0,Member State,IND,ND,2019
LKA100,LKA231,Sri Lanka,Eastern,13235.05838010206,1.0,Member State,LKA,ND,2019
LKA101,LKA231,Sri Lanka,North Central,16126.754403003704,1.0,Member State,LKA,ND,2019
LKA102,LKA231,Sri Lanka,North Western,29109.16776511134,1.0,Member State,LKA,ND,2019
LKA103,LKA231,Sri Lanka,Northern,9390.23762695494,1.0,Member State,LKA,ND,2019
LKA104,LKA231,Sri Lanka,Sabaragamuwa,23169.262296258632,1.0,Member State,LKA,ND,2019
LKA105,LKA231,Sri Lanka,Southern,23880.507641660963,1.0,Member State,LKA,ND,2019
LKA106,LKA231,Sri Lanka,Uva,15644.371659789003,1.0,Member State,LKA,ND,2019
LKA107,LKA231,Sri Lanka,Western,90423.7751683281,1.0,Member State,LKA,ND,2019
LKA99,LKA231,Sri Lanka,Central,32212.89256909574,1.0,Member State,LKA,ND,2019
MDV108,MDV154,Maldives,Alifu Alifu,0.2829956466529202,1.0,Member State,MDV,ND,2019
MDV109,MDV154,Maldives,Alifu Dhaalu,0.0,,Member State,MDV,ND,
MDV110,MDV154,Maldives,Baa,0.0015854106638650703,1.0,Member State,MDV,ND,2019
MDV111,MDV154,Maldives,Dhaalu,0.0,,Member State,MDV,ND,
MDV112,MDV154,Maldives,Faafu,0.14366593625168664,1.0,Member State,MDV,ND,2019
MDV113,MDV154,Maldives,Gaafu Alifu,0.039970284006776505,1.0,Member State,MDV,ND,2019
MDV114,MDV154,Maldives,Gaafu Dhaalu,0.5173665395133129,1.0,Member State,MDV,ND,2019
MDV115,MDV154,Maldives,Haa Alifu,0.2726466166407746,1.0,Member State,MDV,ND,2019
MDV116,MDV154,Maldives,Haa Dhaalu,0.6605531178795145,1.0,Member State,MDV,ND,2019
MDV117,MDV154,Maldives,Kaafu,6.387396202713224,1.0,Member State,MDV,ND,2019
MDV118,MDV154,Maldives,Laamu,3.0993906598868337,1.0,Member State,MDV,ND,2019
MDV119,MDV154,Maldives,Lhaviyani,0.0,,Member State,MDV,ND,
MDV120,MDV154,Maldives,Male',2.4072848438308037,1.0,Member State,MDV,ND,2019
MDV121,MDV154,Maldives,Meemu,0.13422929139245018,1.0,Member State,MDV,ND,2019
MDV122,MDV154,Maldives,Noonu,0.0,,Member State,MDV,ND,
MDV123,MDV154,Maldives,Raa,0.05653519852454265,1.0,Member State,MDV,ND,2019
MDV124,MDV154,Maldives,Seenu,13.534634204303913,1.0,Member State,MDV,ND,2019
MDV125,MDV154,Maldives,Shaviyani,0.0,,Member State,MDV,ND,
MDV126,MDV154,Maldives,Thaa,0.085250802842469,1.0,Member State,MDV,ND,2019
MDV127,MDV154,Maldives,Vaavu,0.0,,Member State,MDV,ND,
NPL128,NPL175,Nepal,Five,14190.87043026303,1.0,Member State,NPL,ND,2019
NPL129,NPL175,Nepal,Four,7259.018585916188,1.0,Member State,NPL,ND,2019
NPL130,NPL175,Nepal,One,19501.46770589349,1.0,Member State,NPL,ND,2019
NPL131,NPL175,Nepal,Seven,8136.533462232244,1.0,Member State,NPL,ND,2019
NPL132,NPL175,Nepal,Six,3743.385868789593,1.0,Member State,NPL,ND,2019
NPL133,NPL175,Nepal,Three,32786.59471370637,1.0,Member State,NPL,ND,2019
NPL134,NPL175,Nepal,Two,23405.294660796862,1.0,Member State,NPL,ND,2019
PAK135,PAK188,Pakistan,Azad Jammu and Kashmir,14803.224982531585,1.0,Sovereignty unsettled,PAK,ND,2019
PAK136,PAK188,Pakistan,Gilgit Baltistan,4458.248258864108,1.0,Sovereignty unsettled,PAK,ND,2019
PAK137,PAK188,Pakistan,Balochistan,27590.963535082174,1.0,Member State,PAK,ND,2019
PAK138,PAK188,Pakistan,Khyber Pakhtunkhwa,150185.3973410101,1.0,Member State,PAK,ND,2019
PAK139,PAK188,Pakistan,Federal Capital Territory,14680.784560273369,1.0,Member State,PAK,ND,2019
PAK140,PAK188,Pakistan,Punjab,695375.708990073,1.0,Member State,PAK,ND,2019
PAK141,PAK188,Pakistan,Sindh,229730.50368279387,1.0,Member State,PAK,ND,2019
