L1_CODE,L0_CODE,L0_NAME,L1_NAME,total_gdp,geo_level,wb_status,sovereign,Disputed,year
BTN60,BTN31,Bhutan,Tsirang,220.68430913282586,1.0,Member State,BTN,ND,2021
BTN61,BTN31,Bhutan,Wangduephodrang,590.4281575936574,1.0,Member State,BTN,ND,2021
BTN62,BTN31,Bhutan,Zhemgang,129.82552479201405,1.0,Member State,BTN,ND,2021
DS38520,DS38520,Arunchal Pradesh,Arunchal Pradesh,10384.256051332193,1.0,,,D,2021
DS38521,DS38521,Disputed - India/Pakistan,Disputed - India/Pakistan,2.5108448215703056,1.0,,,D,2021
DS38522,DS38522,"Disputed Area, China-India-Nepal","Disputed Area, China-India-Nepal",0.3413065697281195,1.0,,,D,2021
DS38523,DS38523,Disputed Area - China-India,Disputed Area - China-India,0.137926487805348,1.0,,,D,2021
DS38524,DS38524,Disputed Area - China-India,Disputed Area - China-India,4.0825083093098025,1.0,,,D,2021
DS38525,DS38525,Disputed Area - China-India,Disputed Area - China-India,2.3929028635492307,1.0,,,D,2021
DS38526,DS38526,Disputed Area - China-India,Disputed Area - China-India,0.8898264242644328,1.0,,,D,2021
DS38527,DS38527,Disputed - India/Pakistan,Disputed - India/Pakistan,0.009257623644142999,1.0,,,D,2021
DS38528,DS38528,Disputed - India/Pakistan,Disputed - India/Pakistan,1.0720275008204173e-05,1.0,,,D,2021
DS38529,DS38529,Disputed - India/Pakistan,Disputed - India/Pakistan,0.7621123731053185,1.0,,,D,2021
DS38530,DS38530,Disputed - India/Pakistan,Disputed - India/Pakistan,58.248266420027285,1.0,,,D,2021
IND63,IND115,India,Andaman and Nicobar Islands,3216.588287043128,1.0,Member State,IND,ND,2021
IND64,IND115,India,Andhra Pradesh,445846.7149676222,1.0,Member State,IND,ND,2021
IND65,IND115,India,Arunachal Pradesh,5560.014963728918,1.0,Member State,IND,ND,2021
IND66,IND115,India,Assam,146718.3809327785,1.0,Member State,IND,ND,2021
IND67,IND115,India,Bihar,271727.0265760724,1.0,Member State,IND,ND,2021
IND68,IND115,India,Chandigarh,10330.899361901242,1.0,Member State,IND,ND,2021
IND69,IND115,India,Chhattisgarh,152045.2462604421,1.0,Member State,IND,ND,2021
IND70,IND115,India,Dadra and Nagar Haveli,3271.1708710041776,1.0,Member State,IND,ND,2021
IND71,IND115,India,Daman and Diu,789.6475389770477,1.0,Member State,IND,ND,2021
IND72,IND115,India,Delhi,330039.3395659438,1.0,Member State,IND,ND,2021
IND73,IND115,India,Goa,25800.91318430493,1.0,Member State,IND,ND,2021
IND74,IND115,India,Gujarat,719159.955083312,1.0,Member State,IND,ND,2021
IND75,IND115,India,Haryana,346754.17892206425,1.0,Member State,IND,ND,2021
IND76,IND115,India,Himachal Pradesh,66413.89729880662,1.0,Member State,IND,ND,2021
IND77,IND115,India,Jammu and Kashmir,74901.01033242658,1.0,Sovereignty unsettled,IND,ND,2021
IND78,IND115,India,Jharkhand,139782.49076755324,1.0,Member State,IND,ND,2021
IND79,IND115,India,Karnataka,810967.997647828,1.0,Member State,IND,ND,2021
IND80,IND115,India,Kerala,382811.1431877989,1.0,Member State,IND,ND,2021
IND81,IND115,India,Lakshadweep,0.0,,Member State,IND,ND,
IND82,IND115,India,Madhya Pradesh,434517.274993235,1.0,Member State,IND,ND,2021
IND83,IND115,India,Maharashtra,1121331.2205523718,1.0,Member State,IND,ND,2021
IND84,IND115,India,Manipur,14881.32361749147,1.0,Member State,IND,ND,2021
IND85,IND115,India,Meghalaya,17763.61765696956,1.0,Member State,IND,ND,2021
IND86,IND115,India,Mizoram,9312.244205700741,1.0,Member State,IND,ND,2021
IND87,IND115,India,Nagaland,11872.144283216237,1.0,Member State,IND,ND,2021
IND88,IND115,India,Odisha,229225.78768776357,1.0,Member State,IND,ND,2021
IND89,IND115,India,Puducherry,6954.734745528634,1.0,Member State,IND,ND,2021
IND90,IND115,India,Punjab,229403.574032209,1.0,Member State,IND,ND,2021
IND91,IND115,India,Rajasthan,457903.4690593189,1.0,Member State,IND,ND,2021
IND92,IND115,India,Sikkim,12040.879268707555,1.0,Member State,IND,ND,2021
IND93,IND115,India,Tamil Nadu,807378.6009674008,1.0,Member State,IND,ND,2021
IND94,IND115,India,Telangana,439747.9999783376,1.0,Member State,IND,ND,2021
IND95,IND115,India,Tripura,25305.438533714056,1.0,Member State,IND,ND,2021
IND96,IND115,India,Uttar Pradesh,730997.8672256547,1.0,Member State,IND,ND,2021
IND97,IND115,India,Uttarakhand,99661.14143986155,1.0,Member State,IND,ND,2021
IND98,IND115,India,West Bengal,587135.9331991752,1.0,Member State,IND,ND,2021
LKA100,LKA231,Sri Lanka,Eastern,12911.351939591226,1.0,Member State,LKA,ND,2021
LKA101,LKA231,Sri Lanka,North Central,16879.073721097684,1.0,Member State,LKA,ND,2021
LKA102,LKA231,Sri Lanka,North Western,28788.480121407163,1.0,Member State,LKA,ND,2021
LKA103,LKA231,Sri Lanka,Northern,8546.372901153427,1.0,Member State,LKA,ND,2021
LKA104,LKA231,Sri Lanka,Sabaragamuwa,23633.779090729797,1.0,Member State,LKA,ND,2021
LKA105,LKA231,Sri Lanka,Southern,23789.22623644313,1.0,Member State,LKA,ND,2021
LKA106,LKA231,Sri Lanka,Uva,15453.598583597375,1.0,Member State,LKA,ND,2021
LKA107,LKA231,Sri Lanka,Western,88459.03652304612,1.0,Member State,LKA,ND,2021
LKA99,LKA231,Sri Lanka,Central,31596.85089793213,1.0,Member State,LKA,ND,2021
MDV108,MDV154,Maldives,Alifu Alifu,0.2535693836284028,1.0,Member State,MDV,ND,2021
MDV109,MDV154,Maldives,Alifu Dhaalu,0.0,,Member State,MDV,ND,
MDV110,MDV154,Maldives,Baa,0.0013942739466641873,1.0,Member State,MDV,ND,2021
MDV111,MDV154,Maldives,Dhaalu,0.0,,Member State,MDV,ND,
MDV112,MDV154,Maldives,Faafu,0.12627388408062334,1.0,Member State,MDV,ND,2021
MDV113,MDV154,Maldives,Gaafu Alifu,0.03541617530969479,1.0,Member State,MDV,ND,2021
MDV114,MDV154,Maldives,Gaafu Dhaalu,0.4471611090045809,1.0,Member State,MDV,ND,2021
MDV115,MDV154,Maldives,Haa Alifu,0.23803500201834366,1.0,Member State,MDV,ND,2021
MDV116,MDV154,Maldives,Haa Dhaalu,0.5790945579907886,1.0,Member State,MDV,ND,2021
MDV117,MDV154,Maldives,Kaafu,6.023676863569645,1.0,Member State,MDV,ND,2021
MDV118,MDV154,Maldives,Laamu,2.7670895119017747,1.0,Member State,MDV,ND,2021
MDV119,MDV154,Maldives,Lhaviyani,0.0,,Member State,MDV,ND,
MDV120,MDV154,Maldives,Male',2.27020613057413,1.0,Member State,MDV,ND,2021
MDV121,MDV154,Maldives,Meemu,0.11681763784090173,1.0,Member State,MDV,ND,2021
MDV122,MDV154,Maldives,Noonu,0.0,,Member State,MDV,ND,
MDV123,MDV154,Maldives,Raa,0.05319392757552654,1.0,Member State,MDV,ND,2021
MDV124,MDV154,Maldives,Seenu,11.964825583251518,1.0,Member State,MDV,ND,2021
MDV125,MDV154,Maldives,Shaviyani,0.0,,Member State,MDV,ND,
MDV126,MDV154,Maldives,Thaa,0.07622694329918125,1.0,Member State,MDV,ND,2021
MDV127,MDV154,Maldives,Vaavu,0.0,,Member State,MDV,ND,
NPL128,NPL175,Nepal,Five,14092.193590318011,1.0,Member State,NPL,ND,2021
NPL129,NPL175,Nepal,Four,6855.36988287948,1.0,Member State,NPL,ND,2021
NPL130,NPL175,Nepal,One,19883.176266633338,1.0,Member State,NPL,ND,2021
NPL131,NPL175,Nepal,Seven,8425.651140782154,1.0,Member State,NPL,ND,2021
NPL132,NPL175,Nepal,Six,3573.5453918026483,1.0,Member State,NPL,ND,2021
NPL133,NPL175,Nepal,Three,33534.748255887265,1.0,Member State,NPL,ND,2021
NPL134,NPL175,Nepal,Two,23524.587897480684,1.0,Member State,NPL,ND,2021
PAK135,PAK188,Pakistan,Azad Jammu and Kashmir,15247.983345825758,1.0,Sovereignty unsettled,PAK,ND,2021
PAK136,PAK188,Pakistan,Gilgit Baltistan,4593.184750815971,1.0,Sovereignty unsettled,PAK,ND,2021
PAK137,PAK188,Pakistan,Balochistan,28212.05631253785,1.0,Member State,PAK,ND,2021
PAK138,PAK188,Pakistan,Khyber Pakhtunkhwa,157495.5282056122,1.0,Member State,PAK,ND,2021
PAK139,PAK188,Pakistan,Federal Capital Territory,15724.20691132869,1.0,Member State,PAK,ND,2021
PAK140,PAK188,Pakistan,Punjab,729367.383383475,1.0,Member State,PAK,ND,2021
PAK141,PAK188,Pakistan,Sindh,241099.80578209524,1.0,Member State,PAK,ND,2021
