L1_CODE,L0_CODE,L0_NAME,L1_NAME,total_gdp,geo_level,wb_status,sovereign,Disputed,year
AFG31,AFG1,Afghanistan,Takhar,1510.1673996546053,1.0,Member State,AFG,ND,2010
AFG32,AFG1,Afghanistan,Uruzgan,482.16008062721994,1.0,Member State,AFG,ND,2010
AFG33,AFG1,Afghanistan,Wardak,847.9186481376505,1.0,Member State,AFG,ND,2010
AFG34,AFG1,Afghanistan,Zabul,419.8921890665137,1.0,Member State,AFG,ND,2010
AFG4,AFG1,Afghanistan,Balkh,3462.9829707423924,1.0,Member State,AFG,ND,2010
AFG5,AFG1,Afghanistan,Bamyan,628.2564474524021,1.0,Member State,AFG,ND,2010
AFG6,AFG1,Afghanistan,Daykundi,660.0092830890457,1.0,Member State,AFG,ND,2010
AFG7,AFG1,Afghanistan,Farah,652.1112154100099,1.0,Member State,AFG,ND,2010
AFG8,AFG1,Afghanistan,Faryab,1475.0544256723965,1.0,Member State,AFG,ND,2010
AFG9,AFG1,Afghanistan,Ghazni,2089.4697198157955,1.0,Member State,AFG,ND,2010
BGD35,BGD23,Bangladesh,Barishal,23924.917451577432,1.0,Member State,BGD,ND,2010
BGD36,BGD23,Bangladesh,Chattogram,88619.17016841988,1.0,Member State,BGD,ND,2010
BGD37,BGD23,Bangladesh,Dhaka,167434.87499271773,1.0,Member State,BGD,ND,2010
BGD38,BGD23,Bangladesh,Khulna,58373.25675575667,1.0,Member State,BGD,ND,2010
BGD39,BGD23,Bangladesh,Mymensingh,31247.505751042077,1.0,Member State,BGD,ND,2010
BGD40,BGD23,Bangladesh,Rajshahi,57688.0521979852,1.0,Member State,BGD,ND,2010
BGD41,BGD23,Bangladesh,Rangpur,42293.8893238291,1.0,Member State,BGD,ND,2010
BGD42,BGD23,Bangladesh,Sylhet,26337.34801136076,1.0,Member State,BGD,ND,2010
BTN43,BTN31,Bhutan,Bumthang,73.79333788670334,1.0,Member State,BTN,ND,2010
BTN44,BTN31,Bhutan,Chhukha,2044.1098739241693,1.0,Member State,BTN,ND,2010
BTN45,BTN31,Bhutan,Dagana,67.22966681828333,1.0,Member State,BTN,ND,2010
BTN46,BTN31,Bhutan,Gasa,15.190135422591798,1.0,Member State,BTN,ND,2010
BTN47,BTN31,Bhutan,Haa,66.79157204740214,1.0,Member State,BTN,ND,2010
BTN48,BTN31,Bhutan,Lhuentse,69.1313178498598,1.0,Member State,BTN,ND,2010
BTN49,BTN31,Bhutan,Monggar,163.7535717008642,1.0,Member State,BTN,ND,2010
BTN50,BTN31,Bhutan,Paro,192.2084600998092,1.0,Member State,BTN,ND,2010
BTN51,BTN31,Bhutan,Pemagatshel,103.12463890723576,1.0,Member State,BTN,ND,2010
BTN52,BTN31,Bhutan,Punakha,96.72250232221268,1.0,Member State,BTN,ND,2010
BTN53,BTN31,Bhutan,Samdrupjongkhar,191.90882535116816,1.0,Member State,BTN,ND,2010
BTN54,BTN31,Bhutan,Samtse,665.4304862630928,1.0,Member State,BTN,ND,2010
BTN55,BTN31,Bhutan,Sarpang,84.86393403843037,1.0,Member State,BTN,ND,2010
BTN56,BTN31,Bhutan,Thimphu,1520.7910725155796,1.0,Member State,BTN,ND,2010
BTN57,BTN31,Bhutan,Trashigang,251.0108852291358,1.0,Member State,BTN,ND,2010
BTN58,BTN31,Bhutan,Trashiyangtse,76.8547030366012,1.0,Member State,BTN,ND,2010
BTN59,BTN31,Bhutan,Trongsa,65.05263462962161,1.0,Member State,BTN,ND,2010
BTN60,BTN31,Bhutan,Tsirang,78.3210330886435,1.0,Member State,BTN,ND,2010
BTN61,BTN31,Bhutan,Wangduephodrang,224.27061262849531,1.0,Member State,BTN,ND,2010
BTN62,BTN31,Bhutan,Zhemgang,95.27443259877275,1.0,Member State,BTN,ND,2010
DS38520,DS38520,Arunchal Pradesh,Arunchal Pradesh,4504.533239756641,1.0,,,D,2010
DS38521,DS38521,Disputed - India/Pakistan,Disputed - India/Pakistan,1.5403022285223755,1.0,,,D,2010
DS38522,DS38522,"Disputed Area, China-India-Nepal","Disputed Area, China-India-Nepal",0.2431834257234035,1.0,,,D,2010
DS38523,DS38523,Disputed Area - China-India,Disputed Area - China-India,0.15078186667197477,1.0,,,D,2010
DS38524,DS38524,Disputed Area - China-India,Disputed Area - China-India,3.739439973553157,1.0,,,D,2010
DS38525,DS38525,Disputed Area - China-India,Disputed Area - China-India,1.7104850424874212,1.0,,,D,2010
DS38526,DS38526,Disputed Area - China-India,Disputed Area - China-India,0.8467531304786515,1.0,,,D,2010
DS38527,DS38527,Disputed - India/Pakistan,Disputed - India/Pakistan,0.006625937019180987,1.0,,,D,2010
DS38528,DS38528,Disputed - India/Pakistan,Disputed - India/Pakistan,7.672797011747216e-06,1.0,,,D,2010
DS38529,DS38529,Disputed - India/Pakistan,Disputed - India/Pakistan,0.7057136944958913,1.0,,,D,2010
DS38530,DS38530,Disputed - India/Pakistan,Disputed - India/Pakistan,37.3272132962856,1.0,,,D,2010
IND63,IND115,India,Andaman and Nicobar Islands,2154.6435226816143,1.0,Member State,IND,ND,2010
IND64,IND115,India,Andhra Pradesh,242586.02442661094,1.0,Member State,IND,ND,2010
IND65,IND115,India,Arunachal Pradesh,2536.11499875167,1.0,Member State,IND,ND,2010
IND66,IND115,India,Assam,85695.74195103455,1.0,Member State,IND,ND,2010
IND67,IND115,India,Bihar,160068.4778231816,1.0,Member State,IND,ND,2010
IND68,IND115,India,Chandigarh,6972.627865560122,1.0,Member State,IND,ND,2010
IND69,IND115,India,Chhattisgarh,85660.53511854347,1.0,Member State,IND,ND,2010
IND70,IND115,India,Dadra and Nagar Haveli,1806.110130062069,1.0,Member State,IND,ND,2010
IND71,IND115,India,Daman and Diu,542.2313227598089,1.0,Member State,IND,ND,2010
IND72,IND115,India,Delhi,192731.47222294434,1.0,Member State,IND,ND,2010
IND73,IND115,India,Goa,17205.625115380626,1.0,Member State,IND,ND,2010
IND74,IND115,India,Gujarat,369235.8043136236,1.0,Member State,IND,ND,2010
IND75,IND115,India,Haryana,208716.40625833534,1.0,Member State,IND,ND,2010
IND76,IND115,India,Himachal Pradesh,39033.969796555335,1.0,Member State,IND,ND,2010
IND77,IND115,India,Jammu and Kashmir,41212.877623766675,1.0,Sovereignty unsettled,IND,ND,2010
IND78,IND115,India,Jharkhand,93433.69293915541,1.0,Member State,IND,ND,2010
IND79,IND115,India,Karnataka,306889.2937957652,1.0,Member State,IND,ND,2010
IND80,IND115,India,Kerala,184257.2702693667,1.0,Member State,IND,ND,2010
IND81,IND115,India,Lakshadweep,0.0,,Member State,IND,ND,
IND82,IND115,India,Madhya Pradesh,204553.47848757272,1.0,Member State,IND,ND,2010
IND83,IND115,India,Maharashtra,715947.4116772786,1.0,Member State,IND,ND,2010
IND84,IND115,India,Manipur,7623.077622222841,1.0,Member State,IND,ND,2010
IND85,IND115,India,Meghalaya,12518.626697242851,1.0,Member State,IND,ND,2010
IND86,IND115,India,Mizoram,4596.662330007239,1.0,Member State,IND,ND,2010
IND87,IND115,India,Nagaland,9958.522458026418,1.0,Member State,IND,ND,2010
IND88,IND115,India,Odisha,135961.7343964829,1.0,Member State,IND,ND,2010
IND89,IND115,India,Puducherry,4976.142038355349,1.0,Member State,IND,ND,2010
IND90,IND115,India,Punjab,171248.13198010478,1.0,Member State,IND,ND,2010
IND91,IND115,India,Rajasthan,238325.06725964986,1.0,Member State,IND,ND,2010
IND92,IND115,India,Sikkim,4907.774561127703,1.0,Member State,IND,ND,2010
IND93,IND115,India,Tamil Nadu,434794.63560994074,1.0,Member State,IND,ND,2010
IND94,IND115,India,Telangana,180485.12885733807,1.0,Member State,IND,ND,2010
IND95,IND115,India,Tripura,14970.072441508708,1.0,Member State,IND,ND,2010
IND96,IND115,India,Uttar Pradesh,481109.78554296214,1.0,Member State,IND,ND,2010
IND97,IND115,India,Uttarakhand,60198.171146016975,1.0,Member State,IND,ND,2010
IND98,IND115,India,West Bengal,362866.4871122609,1.0,Member State,IND,ND,2010
LKA100,LKA231,Sri Lanka,Eastern,9184.379865305544,1.0,Member State,LKA,ND,2010
LKA101,LKA231,Sri Lanka,North Central,9070.475947215422,1.0,Member State,LKA,ND,2010
LKA102,LKA231,Sri Lanka,North Western,16382.099426613438,1.0,Member State,LKA,ND,2010
LKA103,LKA231,Sri Lanka,Northern,4840.817661902242,1.0,Member State,LKA,ND,2010
LKA104,LKA231,Sri Lanka,Sabaragamuwa,12579.832380508577,1.0,Member State,LKA,ND,2010
LKA105,LKA231,Sri Lanka,Southern,16517.22645967589,1.0,Member State,LKA,ND,2010
LKA106,LKA231,Sri Lanka,Uva,8380.867474734781,1.0,Member State,LKA,ND,2010
LKA107,LKA231,Sri Lanka,Western,67344.14569335697,1.0,Member State,LKA,ND,2010
LKA99,LKA231,Sri Lanka,Central,18255.340776596557,1.0,Member State,LKA,ND,2010
MDV108,MDV154,Maldives,Alifu Alifu,0.17996408900535224,1.0,Member State,MDV,ND,2010
MDV109,MDV154,Maldives,Alifu Dhaalu,0.0,,Member State,MDV,ND,
MDV110,MDV154,Maldives,Baa,0.000964935026768024,1.0,Member State,MDV,ND,2010
MDV111,MDV154,Maldives,Dhaalu,0.0,,Member State,MDV,ND,
MDV112,MDV154,Maldives,Faafu,0.10303448866011004,1.0,Member State,MDV,ND,2010
MDV113,MDV154,Maldives,Gaafu Alifu,0.02665836728706233,1.0,Member State,MDV,ND,2010
MDV114,MDV154,Maldives,Gaafu Dhaalu,0.40023249847217424,1.0,Member State,MDV,ND,2010
MDV115,MDV154,Maldives,Haa Alifu,0.2024701671738645,1.0,Member State,MDV,ND,2010
MDV116,MDV154,Maldives,Haa Dhaalu,0.468711766142125,1.0,Member State,MDV,ND,2010
MDV117,MDV154,Maldives,Kaafu,3.402716961359706,1.0,Member State,MDV,ND,2010
MDV118,MDV154,Maldives,Laamu,2.012990128512521,1.0,Member State,MDV,ND,2010
MDV119,MDV154,Maldives,Lhaviyani,0.0,,Member State,MDV,ND,
MDV120,MDV154,Maldives,Male',1.2824175468319534,1.0,Member State,MDV,ND,2010
MDV121,MDV154,Maldives,Meemu,0.10046354233500088,1.0,Member State,MDV,ND,2010
MDV122,MDV154,Maldives,Noonu,0.0,,Member State,MDV,ND,
MDV123,MDV154,Maldives,Raa,0.029490179271393687,1.0,Member State,MDV,ND,2010
MDV124,MDV154,Maldives,Seenu,9.256374110892512,1.0,Member State,MDV,ND,2010
MDV125,MDV154,Maldives,Shaviyani,0.0,,Member State,MDV,ND,
MDV126,MDV154,Maldives,Thaa,0.0549602568819672,1.0,Member State,MDV,ND,2010
MDV127,MDV154,Maldives,Vaavu,0.0,,Member State,MDV,ND,
NPL128,NPL175,Nepal,Five,9724.731730609274,1.0,Member State,NPL,ND,2010
NPL129,NPL175,Nepal,Four,6245.31760736411,1.0,Member State,NPL,ND,2010
NPL130,NPL175,Nepal,One,11721.416300824823,1.0,Member State,NPL,ND,2010
NPL131,NPL175,Nepal,Seven,4495.373122655271,1.0,Member State,NPL,ND,2010
NPL132,NPL175,Nepal,Six,3288.51695685863,1.0,Member State,NPL,ND,2010
NPL133,NPL175,Nepal,Three,19075.299708252176,1.0,Member State,NPL,ND,2010
NPL134,NPL175,Nepal,Two,15490.288474144469,1.0,Member State,NPL,ND,2010
PAK135,PAK188,Pakistan,Azad Jammu and Kashmir,11962.78908461059,1.0,Sovereignty unsettled,PAK,ND,2010
PAK136,PAK188,Pakistan,Gilgit Baltistan,3653.6691826627666,1.0,Sovereignty unsettled,PAK,ND,2010
PAK137,PAK188,Pakistan,Balochistan,19025.20672881274,1.0,Member State,PAK,ND,2010
PAK138,PAK188,Pakistan,Khyber Pakhtunkhwa,113066.66440441113,1.0,Member State,PAK,ND,2010
PAK139,PAK188,Pakistan,Federal Capital Territory,8459.806201024314,1.0,Member State,PAK,ND,2010
PAK140,PAK188,Pakistan,Punjab,418802.8156164479,1.0,Member State,PAK,ND,2010
PAK141,PAK188,Pakistan,Sindh,203220.54172492595,1.0,Member State,PAK,ND,2010
