L2_CODE,L0_CODE,L0_NAME,L1_CODE,L1_NAME,L2_NAME,total_gdp,geo_level,wb_status,sovereign,Disputed,year
AFG142,AFG1,Afghanistan,AFG11,Hilmand,Nad-e-Ali,158.48750940700077,2.0,Member State,AFG,ND,2011
AFG143,AFG1,Afghanistan,AFG11,Hilmand,Nahr-e-Saraj,181.44285619765742,2.0,Member State,AFG,ND,2011
AFG144,AFG1,Afghanistan,AFG11,Hilmand,Naw Zad,74.03961587836491,2.0,Member State,AFG,ND,2011
AFG145,AFG1,Afghanistan,AFG11,Hilmand,Nawa-e-Barak Zaiy,112.01029213426828,2.0,Member State,AFG,ND,2011
AFG146,AFG1,Afghanistan,AFG11,Hilmand,Reg(khan Neshin),8.511385044369872,2.0,Member State,AFG,ND,2011
AFG147,AFG1,Afghanistan,AFG11,Hilmand,Sangin,72.18660567280396,2.0,Member State,AFG,ND,2011
AFG148,AFG1,Afghanistan,AFG11,Hilmand,Wa Sher,19.914900540108807,2.0,Member State,AFG,ND,2011
AFG149,AFG1,Afghanistan,AFG12,Hirat,Adraskan,58.59356820173009,2.0,Member State,AFG,ND,2011
AFG15,AFG1,Afghanistan,AFG1,Badakhshan,Koran wa Monjan,14.24842748837236,2.0,Member State,AFG,ND,2011
AFG150,AFG1,Afghanistan,AFG12,Hirat,Chisht-e-Sharif,23.967086257127736,2.0,Member State,AFG,ND,2011
AFG151,AFG1,Afghanistan,AFG12,Hirat,Farsi,39.61788980920061,2.0,Member State,AFG,ND,2011
AFG152,AFG1,Afghanistan,AFG12,Hirat,Ghoryan,137.55284406103502,2.0,Member State,AFG,ND,2011
AFG153,AFG1,Afghanistan,AFG12,Hirat,Gulran,117.44556519633015,2.0,Member State,AFG,ND,2011
AFG154,AFG1,Afghanistan,AFG12,Hirat,Guzara,716.5384766971898,2.0,Member State,AFG,ND,2011
AFG155,AFG1,Afghanistan,AFG12,Hirat,Hirat,847.820110543343,2.0,Member State,AFG,ND,2011
AFG156,AFG1,Afghanistan,AFG12,Hirat,Injil,1779.0140386124913,2.0,Member State,AFG,ND,2011
AFG157,AFG1,Afghanistan,AFG12,Hirat,Karukh,98.20938118438724,2.0,Member State,AFG,ND,2011
AFG158,AFG1,Afghanistan,AFG12,Hirat,Kohsan,68.82539363354401,2.0,Member State,AFG,ND,2011
AFG159,AFG1,Afghanistan,AFG12,Hirat,Kushk,159.49728736904802,2.0,Member State,AFG,ND,2011
AFG16,AFG1,Afghanistan,AFG1,Badakhshan,Raghistan,40.90873620716026,2.0,Member State,AFG,ND,2011
AFG160,AFG1,Afghanistan,AFG12,Hirat,Kushk-e-Kohna,61.91163996359515,2.0,Member State,AFG,ND,2011
AFG161,AFG1,Afghanistan,AFG12,Hirat,Obe,104.09305584370472,2.0,Member State,AFG,ND,2011
AFG162,AFG1,Afghanistan,AFG12,Hirat,Pashtun  Zarghun,163.7464248788194,2.0,Member State,AFG,ND,2011
AFG163,AFG1,Afghanistan,AFG12,Hirat,Shindand,228.49402824566306,2.0,Member State,AFG,ND,2011
AFG164,AFG1,Afghanistan,AFG12,Hirat,Zinda Jan,83.79175260486242,2.0,Member State,AFG,ND,2011
AFG165,AFG1,Afghanistan,AFG13,Jawzjan,Aqcha,89.78623255210235,2.0,Member State,AFG,ND,2011
AFG166,AFG1,Afghanistan,AFG13,Jawzjan,Darz Ab,68.26756152936922,2.0,Member State,AFG,ND,2011
AFG167,AFG1,Afghanistan,AFG13,Jawzjan,Fayz Abad,59.074368277454255,2.0,Member State,AFG,ND,2011
AFG168,AFG1,Afghanistan,AFG13,Jawzjan,Khamyab,33.72029258937794,2.0,Member State,AFG,ND,2011
AFG169,AFG1,Afghanistan,AFG13,Jawzjan,Khanaqa,62.82824381641747,2.0,Member State,AFG,ND,2011
AFG17,AFG1,Afghanistan,AFG1,Badakhshan,Shahr-e-Buzorg,79.96968535393665,2.0,Member State,AFG,ND,2011
AFG170,AFG1,Afghanistan,AFG13,Jawzjan,Khwaja Du Koh,35.88370695833042,2.0,Member State,AFG,ND,2011
AFG171,AFG1,Afghanistan,AFG13,Jawzjan,Mardyan,43.89839578701585,2.0,Member State,AFG,ND,2011
AFG172,AFG1,Afghanistan,AFG13,Jawzjan,Mingajik,67.42432792355464,2.0,Member State,AFG,ND,2011
AFG173,AFG1,Afghanistan,AFG13,Jawzjan,Qarqin,70.34556063999986,2.0,Member State,AFG,ND,2011
AFG174,AFG1,Afghanistan,AFG13,Jawzjan,Qush Tepa,32.95756524386803,2.0,Member State,AFG,ND,2011
AFG175,AFG1,Afghanistan,AFG13,Jawzjan,Shiberghan,256.005091079007,2.0,Member State,AFG,ND,2011
AFG176,AFG1,Afghanistan,AFG14,Kabul,Bagrami,1473.2767683220343,2.0,Member State,AFG,ND,2011
AFG177,AFG1,Afghanistan,AFG14,Kabul,Chahar Asyab,1476.200880838207,2.0,Member State,AFG,ND,2011
AFG178,AFG1,Afghanistan,AFG14,Kabul,Deh Sabz,341.47961873735926,2.0,Member State,AFG,ND,2011
AFG179,AFG1,Afghanistan,AFG14,Kabul,Estalef,30.086487281046896,2.0,Member State,AFG,ND,2011
AFG18,AFG1,Afghanistan,AFG1,Badakhshan,Shaki,37.70462156325192,2.0,Member State,AFG,ND,2011
AFG180,AFG1,Afghanistan,AFG14,Kabul,Farza,51.914350511846614,2.0,Member State,AFG,ND,2011
AFG181,AFG1,Afghanistan,AFG14,Kabul,Guldara,41.15508324424087,2.0,Member State,AFG,ND,2011
AFG182,AFG1,Afghanistan,AFG14,Kabul,Kabul,11787.866279008107,2.0,Member State,AFG,ND,2011
AFG183,AFG1,Afghanistan,AFG14,Kabul,Kalakan,66.19484965099635,2.0,Member State,AFG,ND,2011
AFG184,AFG1,Afghanistan,AFG14,Kabul,Khak-e- Jabbar,35.78817969379601,2.0,Member State,AFG,ND,2011
AFG185,AFG1,Afghanistan,AFG14,Kabul,Mir Bacha Kot,88.63200804220664,2.0,Member State,AFG,ND,2011
AFG186,AFG1,Afghanistan,AFG14,Kabul,Musayi,198.01439430290642,2.0,Member State,AFG,ND,2011
AFG187,AFG1,Afghanistan,AFG14,Kabul,Paghman,292.63615311825384,2.0,Member State,AFG,ND,2011
AFG188,AFG1,Afghanistan,AFG14,Kabul,Qarabagh,69.28676806288786,2.0,Member State,AFG,ND,2011
AFG189,AFG1,Afghanistan,AFG14,Kabul,Shakardara,609.4891443424921,2.0,Member State,AFG,ND,2011
AFG19,AFG1,Afghanistan,AFG1,Badakhshan,Shighnan,72.2946285603671,2.0,Member State,AFG,ND,2011
AFG190,AFG1,Afghanistan,AFG14,Kabul,Surobi,91.24876881715693,2.0,Member State,AFG,ND,2011
AFG191,AFG1,Afghanistan,AFG15,Kandahar,Arghandab,274.0243544583548,2.0,Member State,AFG,ND,2011
AFG192,AFG1,Afghanistan,AFG15,Kandahar,Arghistan,37.92013308478242,2.0,Member State,AFG,ND,2011
AFG193,AFG1,Afghanistan,AFG15,Kandahar,Daman,462.55462245650943,2.0,Member State,AFG,ND,2011
AFG194,AFG1,Afghanistan,AFG15,Kandahar,Ghorak,11.553534878057961,2.0,Member State,AFG,ND,2011
AFG195,AFG1,Afghanistan,AFG15,Kandahar,Kandahar,2170.843933324959,2.0,Member State,AFG,ND,2011
AFG196,AFG1,Afghanistan,AFG15,Kandahar,Khakrez,29.750092428899087,2.0,Member State,AFG,ND,2011
AFG197,AFG1,Afghanistan,AFG15,Kandahar,Maruf,40.6222010935016,2.0,Member State,AFG,ND,2011
AFG198,AFG1,Afghanistan,AFG15,Kandahar,Maywand,92.34467617104586,2.0,Member State,AFG,ND,2011
AFG199,AFG1,Afghanistan,AFG15,Kandahar,Miyanshin,20.475380120280533,2.0,Member State,AFG,ND,2011
AFG2,AFG1,Afghanistan,AFG1,Badakhshan,Argo,139.03244503466465,2.0,Member State,AFG,ND,2011
AFG20,AFG1,Afghanistan,AFG1,Badakhshan,Shuhada,56.38196445220839,2.0,Member State,AFG,ND,2011
AFG200,AFG1,Afghanistan,AFG15,Kandahar,Nesh,17.304196983489998,2.0,Member State,AFG,ND,2011
AFG201,AFG1,Afghanistan,AFG15,Kandahar,Panj wayi,142.25081277651165,2.0,Member State,AFG,ND,2011
AFG202,AFG1,Afghanistan,AFG15,Kandahar,Reg,12.31521523721446,2.0,Member State,AFG,ND,2011
AFG203,AFG1,Afghanistan,AFG15,Kandahar,Shah Wali Kot,48.96222022721713,2.0,Member State,AFG,ND,2011
AFG204,AFG1,Afghanistan,AFG15,Kandahar,Shor Abak,12.524065890847965,2.0,Member State,AFG,ND,2011
AFG205,AFG1,Afghanistan,AFG15,Kandahar,Spin Boldak,129.32436317157013,2.0,Member State,AFG,ND,2011
AFG206,AFG1,Afghanistan,AFG15,Kandahar,Zheray,75.4664459342106,2.0,Member State,AFG,ND,2011
AFG207,AFG1,Afghanistan,AFG16,Kapisa,Alasay,42.873579277910714,2.0,Member State,AFG,ND,2011
AFG208,AFG1,Afghanistan,AFG16,Kapisa,Hesa Awal-e- Kohestan,79.7610868100918,2.0,Member State,AFG,ND,2011
AFG209,AFG1,Afghanistan,AFG16,Kapisa,Hisa Duwum-e- Kohestan,85.4487112356338,2.0,Member State,AFG,ND,2011
AFG21,AFG1,Afghanistan,AFG1,Badakhshan,Tagab,43.4921664816613,2.0,Member State,AFG,ND,2011
AFG210,AFG1,Afghanistan,AFG16,Kapisa,Koh Band,26.868838841496196,2.0,Member State,AFG,ND,2011
AFG211,AFG1,Afghanistan,AFG16,Kapisa,Mahmud-e- Raqi,127.71988023774807,2.0,Member State,AFG,ND,2011
AFG212,AFG1,Afghanistan,AFG16,Kapisa,Nejrab,143.81956844630886,2.0,Member State,AFG,ND,2011
AFG213,AFG1,Afghanistan,AFG16,Kapisa,Tagab,149.2511864078726,2.0,Member State,AFG,ND,2011
AFG214,AFG1,Afghanistan,AFG17,Khost,Bak,32.42074675999662,2.0,Member State,AFG,ND,2011
AFG215,AFG1,Afghanistan,AFG17,Khost,Gurbuz,114.29229553648824,2.0,Member State,AFG,ND,2011
AFG216,AFG1,Afghanistan,AFG17,Khost,Jaji Maydan,37.010393481215544,2.0,Member State,AFG,ND,2011
AFG217,AFG1,Afghanistan,AFG17,Khost,Khost(Matun),169.20972342728737,2.0,Member State,AFG,ND,2011
AFG218,AFG1,Afghanistan,AFG17,Khost,Mando Zayi,81.51770456036324,2.0,Member State,AFG,ND,2011
AFG219,AFG1,Afghanistan,AFG17,Khost,Musa Khel,70.91741131873364,2.0,Member State,AFG,ND,2011
AFG22,AFG1,Afghanistan,AFG1,Badakhshan,Teshkan,54.74523431244586,2.0,Member State,AFG,ND,2011
AFG220,AFG1,Afghanistan,AFG17,Khost,Nadir Shah Kot,55.840582806399155,2.0,Member State,AFG,ND,2011
AFG221,AFG1,Afghanistan,AFG17,Khost,Qalandar,22.008632607242216,2.0,Member State,AFG,ND,2011
AFG222,AFG1,Afghanistan,AFG17,Khost,Sabri,109.93343186166105,2.0,Member State,AFG,ND,2011
AFG223,AFG1,Afghanistan,AFG17,Khost,Shamal (Shamul),21.888795911694835,2.0,Member State,AFG,ND,2011
AFG224,AFG1,Afghanistan,AFG17,Khost,Spera,40.54573109761403,2.0,Member State,AFG,ND,2011
AFG225,AFG1,Afghanistan,AFG17,Khost,Tani,133.85689745502768,2.0,Member State,AFG,ND,2011
AFG226,AFG1,Afghanistan,AFG17,Khost,Tere Zayi,70.10334023038307,2.0,Member State,AFG,ND,2011
AFG227,AFG1,Afghanistan,AFG18,Kunar,Asad Abad,46.82532920430073,2.0,Member State,AFG,ND,2011
AFG228,AFG1,Afghanistan,AFG18,Kunar,Bar Kunar,30.83242226373013,2.0,Member State,AFG,ND,2011
AFG229,AFG1,Afghanistan,AFG18,Kunar,Chapa Dara,49.53833172471337,2.0,Member State,AFG,ND,2011
AFG23,AFG1,Afghanistan,AFG1,Badakhshan,Wakhan,37.29267455982129,2.0,Member State,AFG,ND,2011
AFG230,AFG1,Afghanistan,AFG18,Kunar,Chawkay,49.3207901811261,2.0,Member State,AFG,ND,2011
AFG231,AFG1,Afghanistan,AFG18,Kunar,Dangam,27.042195543883714,2.0,Member State,AFG,ND,2011
AFG232,AFG1,Afghanistan,AFG18,Kunar,Dara-e-Pech,95.9225790541919,2.0,Member State,AFG,ND,2011
AFG233,AFG1,Afghanistan,AFG18,Kunar,Ghazi Abad,24.517249050003024,2.0,Member State,AFG,ND,2011
AFG234,AFG1,Afghanistan,AFG18,Kunar,Khas Kunar,76.64564718323477,2.0,Member State,AFG,ND,2011
AFG235,AFG1,Afghanistan,AFG18,Kunar,Marawara,47.61344144294643,2.0,Member State,AFG,ND,2011
AFG236,AFG1,Afghanistan,AFG18,Kunar,Narang,23.77878653982579,2.0,Member State,AFG,ND,2011
AFG237,AFG1,Afghanistan,AFG18,Kunar,Nari,37.44564418009852,2.0,Member State,AFG,ND,2011
AFG238,AFG1,Afghanistan,AFG18,Kunar,Nurgal,46.86566810681383,2.0,Member State,AFG,ND,2011
AFG239,AFG1,Afghanistan,AFG18,Kunar,Sarkani,62.42960709765289,2.0,Member State,AFG,ND,2011
AFG24,AFG1,Afghanistan,AFG1,Badakhshan,Warduj,29.925307640533656,2.0,Member State,AFG,ND,2011
AFG240,AFG1,Afghanistan,AFG18,Kunar,Shigal wa shel tan,55.796335869991566,2.0,Member State,AFG,ND,2011
AFG241,AFG1,Afghanistan,AFG18,Kunar,Wata Pur,37.74543227684471,2.0,Member State,AFG,ND,2011
AFG242,AFG1,Afghanistan,AFG19,Kunduz,Ali Abad,121.2196952405436,2.0,Member State,AFG,ND,2011
AFG243,AFG1,Afghanistan,AFG19,Kunduz,Chahar Darah,228.13791809230977,2.0,Member State,AFG,ND,2011
AFG244,AFG1,Afghanistan,AFG19,Kunduz,Dasht-e-Archi,110.47509514659794,2.0,Member State,AFG,ND,2011
AFG245,AFG1,Afghanistan,AFG19,Kunduz,Imam Saheb,356.0452472912647,2.0,Member State,AFG,ND,2011
AFG246,AFG1,Afghanistan,AFG19,Kunduz,Khan Abad,266.8953061110781,2.0,Member State,AFG,ND,2011
AFG247,AFG1,Afghanistan,AFG19,Kunduz,Kunduz,1365.5868698282784,2.0,Member State,AFG,ND,2011
AFG248,AFG1,Afghanistan,AFG19,Kunduz,Qala-e-Zal,114.83144317426851,2.0,Member State,AFG,ND,2011
AFG249,AFG1,Afghanistan,AFG20,Laghman,Alingar,154.1576127360899,2.0,Member State,AFG,ND,2011
AFG25,AFG1,Afghanistan,AFG1,Badakhshan,Yaftal-e-Sufla,69.48152376433892,2.0,Member State,AFG,ND,2011
AFG250,AFG1,Afghanistan,AFG20,Laghman,Alishang,114.55612038916036,2.0,Member State,AFG,ND,2011
AFG251,AFG1,Afghanistan,AFG20,Laghman,Daulat Shah,40.93722532972116,2.0,Member State,AFG,ND,2011
AFG252,AFG1,Afghanistan,AFG20,Laghman,Mehtarlam,225.09251564624077,2.0,Member State,AFG,ND,2011
AFG253,AFG1,Afghanistan,AFG20,Laghman,Qarghayi,139.53147799566298,2.0,Member State,AFG,ND,2011
AFG254,AFG1,Afghanistan,AFG21,Logar,Azra,29.267456327053047,2.0,Member State,AFG,ND,2011
AFG255,AFG1,Afghanistan,AFG21,Logar,Baraki Barak,126.43648738430578,2.0,Member State,AFG,ND,2011
AFG256,AFG1,Afghanistan,AFG21,Logar,Charkh,85.47763079976875,2.0,Member State,AFG,ND,2011
AFG257,AFG1,Afghanistan,AFG21,Logar,Kharwar,34.000423036700724,2.0,Member State,AFG,ND,2011
AFG258,AFG1,Afghanistan,AFG21,Logar,Khoshi,22.748871429992867,2.0,Member State,AFG,ND,2011
AFG259,AFG1,Afghanistan,AFG21,Logar,Mohammad Agha,116.51402797518786,2.0,Member State,AFG,ND,2011
AFG26,AFG1,Afghanistan,AFG1,Badakhshan,Yamgan,43.8103696680716,2.0,Member State,AFG,ND,2011
AFG260,AFG1,Afghanistan,AFG21,Logar,Pul-e- Alam,175.4484489940538,2.0,Member State,AFG,ND,2011
AFG261,AFG1,Afghanistan,AFG22,Nangarhar,Achin,186.92741479223244,2.0,Member State,AFG,ND,2011
AFG262,AFG1,Afghanistan,AFG22,Nangarhar,Bati Kot,64.90687739205849,2.0,Member State,AFG,ND,2011
AFG263,AFG1,Afghanistan,AFG22,Nangarhar,Behsud,409.37338416641103,2.0,Member State,AFG,ND,2011
AFG264,AFG1,Afghanistan,AFG22,Nangarhar,Chaparhar,218.95495035720148,2.0,Member State,AFG,ND,2011
AFG265,AFG1,Afghanistan,AFG22,Nangarhar,Dara-e-Nur,43.63756474500184,2.0,Member State,AFG,ND,2011
AFG266,AFG1,Afghanistan,AFG22,Nangarhar,Deh Bala,79.78055303821405,2.0,Member State,AFG,ND,2011
AFG267,AFG1,Afghanistan,AFG22,Nangarhar,Dur Baba,42.330451555559556,2.0,Member State,AFG,ND,2011
AFG268,AFG1,Afghanistan,AFG22,Nangarhar,Goshta,53.50492972048909,2.0,Member State,AFG,ND,2011
AFG269,AFG1,Afghanistan,AFG22,Nangarhar,Hesarak,52.151667433125354,2.0,Member State,AFG,ND,2011
AFG27,AFG1,Afghanistan,AFG1,Badakhshan,Yawan,46.07675025725771,2.0,Member State,AFG,ND,2011
AFG270,AFG1,Afghanistan,AFG22,Nangarhar,Jalalabad,86.83748825966275,2.0,Member State,AFG,ND,2011
AFG271,AFG1,Afghanistan,AFG22,Nangarhar,Kama,75.16072494459824,2.0,Member State,AFG,ND,2011
AFG272,AFG1,Afghanistan,AFG22,Nangarhar,Khowgiani,176.30107139730697,2.0,Member State,AFG,ND,2011
AFG273,AFG1,Afghanistan,AFG22,Nangarhar,Kot,89.89141915835545,2.0,Member State,AFG,ND,2011
AFG274,AFG1,Afghanistan,AFG22,Nangarhar,Kuz Kunar,85.16709681403998,2.0,Member State,AFG,ND,2011
AFG275,AFG1,Afghanistan,AFG22,Nangarhar,Lal Pur,52.515753269184295,2.0,Member State,AFG,ND,2011
AFG276,AFG1,Afghanistan,AFG22,Nangarhar,Muhmand Dara,121.83165415766099,2.0,Member State,AFG,ND,2011
AFG277,AFG1,Afghanistan,AFG22,Nangarhar,Nazian,36.47315563004718,2.0,Member State,AFG,ND,2011
AFG278,AFG1,Afghanistan,AFG22,Nangarhar,Pachier Agam,82.87865878122939,2.0,Member State,AFG,ND,2011
AFG279,AFG1,Afghanistan,AFG22,Nangarhar,Rodat,198.1441785029669,2.0,Member State,AFG,ND,2011
AFG28,AFG1,Afghanistan,AFG1,Badakhshan,Zebak,12.217125443672218,2.0,Member State,AFG,ND,2011
AFG280,AFG1,Afghanistan,AFG22,Nangarhar,Sherzad,98.95601436814424,2.0,Member State,AFG,ND,2011
AFG281,AFG1,Afghanistan,AFG22,Nangarhar,Shinwar,101.33356416812002,2.0,Member State,AFG,ND,2011
AFG282,AFG1,Afghanistan,AFG22,Nangarhar,Surkh Rod,348.8996641994563,2.0,Member State,AFG,ND,2011
AFG283,AFG1,Afghanistan,AFG23,Nimroz,Chahar Burjak,34.24210415652473,2.0,Member State,AFG,ND,2011
AFG284,AFG1,Afghanistan,AFG23,Nimroz,Chakhansur,26.297620220918628,2.0,Member State,AFG,ND,2011
AFG285,AFG1,Afghanistan,AFG23,Nimroz,Kang,176.7542336042664,2.0,Member State,AFG,ND,2011
AFG286,AFG1,Afghanistan,AFG23,Nimroz,Khash Rod,39.57905288329454,2.0,Member State,AFG,ND,2011
AFG287,AFG1,Afghanistan,AFG23,Nimroz,Zaranj,184.17978122167537,2.0,Member State,AFG,ND,2011
AFG288,AFG1,Afghanistan,AFG24,Nuristan,Barg-e- Matal,18.727795191067774,2.0,Member State,AFG,ND,2011
AFG289,AFG1,Afghanistan,AFG24,Nuristan,Du Ab,18.041756809618516,2.0,Member State,AFG,ND,2011
AFG29,AFG1,Afghanistan,AFG2,Badghis,Ab Kamari,102.7279966346049,2.0,Member State,AFG,ND,2011
AFG290,AFG1,Afghanistan,AFG24,Nuristan,Kamdesh,31.3046177851282,2.0,Member State,AFG,ND,2011
AFG291,AFG1,Afghanistan,AFG24,Nuristan,Mandol,19.248423482338616,2.0,Member State,AFG,ND,2011
AFG292,AFG1,Afghanistan,AFG24,Nuristan,Nurgaram,46.76268455583875,2.0,Member State,AFG,ND,2011
AFG293,AFG1,Afghanistan,AFG24,Nuristan,Poruns,23.287560267698282,2.0,Member State,AFG,ND,2011
AFG294,AFG1,Afghanistan,AFG24,Nuristan,Wama,13.908780226221765,2.0,Member State,AFG,ND,2011
AFG295,AFG1,Afghanistan,AFG24,Nuristan,Waygal,31.276566981220338,2.0,Member State,AFG,ND,2011
AFG296,AFG1,Afghanistan,AFG25,Paktika,Bermel (Burmul),65.88871721364879,2.0,Member State,AFG,ND,2011
AFG297,AFG1,Afghanistan,AFG25,Paktika,Dila,35.36675880433375,2.0,Member State,AFG,ND,2011
AFG298,AFG1,Afghanistan,AFG25,Paktika,Gian,44.96956712745326,2.0,Member State,AFG,ND,2011
AFG299,AFG1,Afghanistan,AFG25,Paktika,Gomal,26.18968071423002,2.0,Member State,AFG,ND,2011
AFG3,AFG1,Afghanistan,AFG1,Badakhshan,Baharak,36.7740914802438,2.0,Member State,AFG,ND,2011
AFG30,AFG1,Afghanistan,AFG2,Badghis,Bala Murghab,131.04967817261732,2.0,Member State,AFG,ND,2011
AFG300,AFG1,Afghanistan,AFG25,Paktika,Jani Khel,36.90946151013768,2.0,Member State,AFG,ND,2011
AFG301,AFG1,Afghanistan,AFG25,Paktika,Mata Khan,36.03453062209506,2.0,Member State,AFG,ND,2011
AFG302,AFG1,Afghanistan,AFG25,Paktika,Nika,10.379211036274324,2.0,Member State,AFG,ND,2011
AFG303,AFG1,Afghanistan,AFG25,Paktika,Omna,15.68336999807694,2.0,Member State,AFG,ND,2011
