L2_CODE,L0_CODE,L0_NAME,L1_CODE,L1_NAME,L2_NAME,total_gdp,geo_level,wb_status,sovereign,Disputed,year
AFG147,AFG1,Afghanistan,AFG11,Hilmand,Sangin,108.99321573095689,2.0,Member State,AFG,ND,2016
AFG148,AFG1,Afghanistan,AFG11,Hilmand,Wa Sher,28.610936669246563,2.0,Member State,AFG,ND,2016
AFG149,AFG1,Afghanistan,AFG12,Hirat,Adraskan,77.20300067624707,2.0,Member State,AFG,ND,2016
AFG15,AFG1,Afghanistan,AFG1,Badakhshan,Koran wa Monjan,18.706677703994306,2.0,Member State,AFG,ND,2016
AFG150,AFG1,Afghanistan,AFG12,Hirat,Chisht-e-Sharif,34.399340399106016,2.0,Member State,AFG,ND,2016
AFG151,AFG1,Afghanistan,AFG12,Hirat,Farsi,53.596536666367015,2.0,Member State,AFG,ND,2016
AFG152,AFG1,Afghanistan,AFG12,Hirat,Ghoryan,152.7437578066451,2.0,Member State,AFG,ND,2016
AFG153,AFG1,Afghanistan,AFG12,Hirat,Gulran,166.67574136146183,2.0,Member State,AFG,ND,2016
AFG154,AFG1,Afghanistan,AFG12,Hirat,Guzara,1091.062704217161,2.0,Member State,AFG,ND,2016
AFG155,AFG1,Afghanistan,AFG12,Hirat,Hirat,1451.589468633079,2.0,Member State,AFG,ND,2016
AFG156,AFG1,Afghanistan,AFG12,Hirat,Injil,3025.1405761973524,2.0,Member State,AFG,ND,2016
AFG157,AFG1,Afghanistan,AFG12,Hirat,Karukh,145.426031634902,2.0,Member State,AFG,ND,2016
AFG158,AFG1,Afghanistan,AFG12,Hirat,Kohsan,99.50842898990074,2.0,Member State,AFG,ND,2016
AFG159,AFG1,Afghanistan,AFG12,Hirat,Kushk,222.25664684342053,2.0,Member State,AFG,ND,2016
AFG16,AFG1,Afghanistan,AFG1,Badakhshan,Raghistan,56.960183004733416,2.0,Member State,AFG,ND,2016
AFG160,AFG1,Afghanistan,AFG12,Hirat,Kushk-e-Kohna,87.61222776129199,2.0,Member State,AFG,ND,2016
AFG161,AFG1,Afghanistan,AFG12,Hirat,Obe,140.93708928588973,2.0,Member State,AFG,ND,2016
AFG162,AFG1,Afghanistan,AFG12,Hirat,Pashtun  Zarghun,226.98723152313258,2.0,Member State,AFG,ND,2016
AFG163,AFG1,Afghanistan,AFG12,Hirat,Shindand,476.1017599030417,2.0,Member State,AFG,ND,2016
AFG164,AFG1,Afghanistan,AFG12,Hirat,Zinda Jan,118.38152694152475,2.0,Member State,AFG,ND,2016
AFG165,AFG1,Afghanistan,AFG13,Jawzjan,Aqcha,103.07651432611266,2.0,Member State,AFG,ND,2016
AFG166,AFG1,Afghanistan,AFG13,Jawzjan,Darz Ab,76.58597583490521,2.0,Member State,AFG,ND,2016
AFG167,AFG1,Afghanistan,AFG13,Jawzjan,Fayz Abad,72.18297785866815,2.0,Member State,AFG,ND,2016
AFG168,AFG1,Afghanistan,AFG13,Jawzjan,Khamyab,44.017608589259446,2.0,Member State,AFG,ND,2016
AFG169,AFG1,Afghanistan,AFG13,Jawzjan,Khanaqa,71.73550003667958,2.0,Member State,AFG,ND,2016
AFG17,AFG1,Afghanistan,AFG1,Badakhshan,Shahr-e-Buzorg,113.9335047076422,2.0,Member State,AFG,ND,2016
AFG170,AFG1,Afghanistan,AFG13,Jawzjan,Khwaja Du Koh,40.40735037653536,2.0,Member State,AFG,ND,2016
AFG171,AFG1,Afghanistan,AFG13,Jawzjan,Mardyan,53.17440625339637,2.0,Member State,AFG,ND,2016
AFG172,AFG1,Afghanistan,AFG13,Jawzjan,Mingajik,78.99314070674075,2.0,Member State,AFG,ND,2016
AFG173,AFG1,Afghanistan,AFG13,Jawzjan,Qarqin,95.84306487984307,2.0,Member State,AFG,ND,2016
AFG174,AFG1,Afghanistan,AFG13,Jawzjan,Qush Tepa,36.956696013168006,2.0,Member State,AFG,ND,2016
AFG175,AFG1,Afghanistan,AFG13,Jawzjan,Shiberghan,267.61457872018957,2.0,Member State,AFG,ND,2016
AFG176,AFG1,Afghanistan,AFG14,Kabul,Bagrami,1818.7243464408102,2.0,Member State,AFG,ND,2016
AFG177,AFG1,Afghanistan,AFG14,Kabul,Chahar Asyab,1838.145636728958,2.0,Member State,AFG,ND,2016
AFG178,AFG1,Afghanistan,AFG14,Kabul,Deh Sabz,419.73350425118724,2.0,Member State,AFG,ND,2016
AFG179,AFG1,Afghanistan,AFG14,Kabul,Estalef,39.65671771097454,2.0,Member State,AFG,ND,2016
AFG18,AFG1,Afghanistan,AFG1,Badakhshan,Shaki,49.418692634136434,2.0,Member State,AFG,ND,2016
AFG180,AFG1,Afghanistan,AFG14,Kabul,Farza,70.73312760983492,2.0,Member State,AFG,ND,2016
AFG181,AFG1,Afghanistan,AFG14,Kabul,Guldara,56.45006758279314,2.0,Member State,AFG,ND,2016
AFG182,AFG1,Afghanistan,AFG14,Kabul,Kabul,14592.916223875704,2.0,Member State,AFG,ND,2016
AFG183,AFG1,Afghanistan,AFG14,Kabul,Kalakan,85.03198080635576,2.0,Member State,AFG,ND,2016
AFG184,AFG1,Afghanistan,AFG14,Kabul,Khak-e- Jabbar,46.123535308309165,2.0,Member State,AFG,ND,2016
AFG185,AFG1,Afghanistan,AFG14,Kabul,Mir Bacha Kot,115.60256396544628,2.0,Member State,AFG,ND,2016
AFG186,AFG1,Afghanistan,AFG14,Kabul,Musayi,243.95515343934207,2.0,Member State,AFG,ND,2016
AFG187,AFG1,Afghanistan,AFG14,Kabul,Paghman,387.1415887228254,2.0,Member State,AFG,ND,2016
AFG188,AFG1,Afghanistan,AFG14,Kabul,Qarabagh,89.1108225195747,2.0,Member State,AFG,ND,2016
AFG189,AFG1,Afghanistan,AFG14,Kabul,Shakardara,776.2703379377299,2.0,Member State,AFG,ND,2016
AFG19,AFG1,Afghanistan,AFG1,Badakhshan,Shighnan,100.22195409812775,2.0,Member State,AFG,ND,2016
AFG190,AFG1,Afghanistan,AFG14,Kabul,Surobi,121.68601982099362,2.0,Member State,AFG,ND,2016
AFG191,AFG1,Afghanistan,AFG15,Kandahar,Arghandab,366.8232855347558,2.0,Member State,AFG,ND,2016
AFG192,AFG1,Afghanistan,AFG15,Kandahar,Arghistan,56.787984658262886,2.0,Member State,AFG,ND,2016
AFG193,AFG1,Afghanistan,AFG15,Kandahar,Daman,571.5403907714967,2.0,Member State,AFG,ND,2016
AFG194,AFG1,Afghanistan,AFG15,Kandahar,Ghorak,17.443081505819546,2.0,Member State,AFG,ND,2016
AFG195,AFG1,Afghanistan,AFG15,Kandahar,Kandahar,2877.4368821996113,2.0,Member State,AFG,ND,2016
AFG196,AFG1,Afghanistan,AFG15,Kandahar,Khakrez,44.05618256665949,2.0,Member State,AFG,ND,2016
AFG197,AFG1,Afghanistan,AFG15,Kandahar,Maruf,58.73450018958291,2.0,Member State,AFG,ND,2016
AFG198,AFG1,Afghanistan,AFG15,Kandahar,Maywand,133.34199207332637,2.0,Member State,AFG,ND,2016
AFG199,AFG1,Afghanistan,AFG15,Kandahar,Miyanshin,31.21079619395976,2.0,Member State,AFG,ND,2016
AFG2,AFG1,Afghanistan,AFG1,Badakhshan,Argo,189.55011139020792,2.0,Member State,AFG,ND,2016
AFG20,AFG1,Afghanistan,AFG1,Badakhshan,Shuhada,73.0956582824756,2.0,Member State,AFG,ND,2016
AFG200,AFG1,Afghanistan,AFG15,Kandahar,Nesh,26.331444784592087,2.0,Member State,AFG,ND,2016
AFG201,AFG1,Afghanistan,AFG15,Kandahar,Panj wayi,174.83638715393866,2.0,Member State,AFG,ND,2016
AFG202,AFG1,Afghanistan,AFG15,Kandahar,Reg,17.799126636048886,2.0,Member State,AFG,ND,2016
AFG203,AFG1,Afghanistan,AFG15,Kandahar,Shah Wali Kot,79.4566362656556,2.0,Member State,AFG,ND,2016
AFG204,AFG1,Afghanistan,AFG15,Kandahar,Shor Abak,18.86668710670632,2.0,Member State,AFG,ND,2016
AFG205,AFG1,Afghanistan,AFG15,Kandahar,Spin Boldak,166.3287023674285,2.0,Member State,AFG,ND,2016
AFG206,AFG1,Afghanistan,AFG15,Kandahar,Zheray,90.2550959123568,2.0,Member State,AFG,ND,2016
AFG207,AFG1,Afghanistan,AFG16,Kapisa,Alasay,51.59232775718401,2.0,Member State,AFG,ND,2016
AFG208,AFG1,Afghanistan,AFG16,Kapisa,Hesa Awal-e- Kohestan,99.20904148389295,2.0,Member State,AFG,ND,2016
AFG209,AFG1,Afghanistan,AFG16,Kapisa,Hisa Duwum-e- Kohestan,104.61006208434168,2.0,Member State,AFG,ND,2016
AFG21,AFG1,Afghanistan,AFG1,Badakhshan,Tagab,60.291348824297415,2.0,Member State,AFG,ND,2016
AFG210,AFG1,Afghanistan,AFG16,Kapisa,Koh Band,34.765164558036965,2.0,Member State,AFG,ND,2016
AFG211,AFG1,Afghanistan,AFG16,Kapisa,Mahmud-e- Raqi,155.4810955178715,2.0,Member State,AFG,ND,2016
AFG212,AFG1,Afghanistan,AFG16,Kapisa,Nejrab,175.56657729145124,2.0,Member State,AFG,ND,2016
AFG213,AFG1,Afghanistan,AFG16,Kapisa,Tagab,174.96679357101806,2.0,Member State,AFG,ND,2016
AFG214,AFG1,Afghanistan,AFG17,Khost,Bak,47.643748643241906,2.0,Member State,AFG,ND,2016
AFG215,AFG1,Afghanistan,AFG17,Khost,Gurbuz,159.7608894796888,2.0,Member State,AFG,ND,2016
AFG216,AFG1,Afghanistan,AFG17,Khost,Jaji Maydan,56.87022853932022,2.0,Member State,AFG,ND,2016
AFG217,AFG1,Afghanistan,AFG17,Khost,Khost(Matun),239.91161741879083,2.0,Member State,AFG,ND,2016
AFG218,AFG1,Afghanistan,AFG17,Khost,Mando Zayi,118.58441960068564,2.0,Member State,AFG,ND,2016
AFG219,AFG1,Afghanistan,AFG17,Khost,Musa Khel,93.25248508009203,2.0,Member State,AFG,ND,2016
AFG22,AFG1,Afghanistan,AFG1,Badakhshan,Teshkan,78.00338206925231,2.0,Member State,AFG,ND,2016
AFG220,AFG1,Afghanistan,AFG17,Khost,Nadir Shah Kot,79.41420773030673,2.0,Member State,AFG,ND,2016
AFG221,AFG1,Afghanistan,AFG17,Khost,Qalandar,29.89792807490925,2.0,Member State,AFG,ND,2016
AFG222,AFG1,Afghanistan,AFG17,Khost,Sabri,140.37278130784685,2.0,Member State,AFG,ND,2016
AFG223,AFG1,Afghanistan,AFG17,Khost,Shamal (Shamul),32.132788627797964,2.0,Member State,AFG,ND,2016
AFG224,AFG1,Afghanistan,AFG17,Khost,Spera,58.9583182372884,2.0,Member State,AFG,ND,2016
AFG225,AFG1,Afghanistan,AFG17,Khost,Tani,193.63592139018687,2.0,Member State,AFG,ND,2016
AFG226,AFG1,Afghanistan,AFG17,Khost,Tere Zayi,107.20029456294787,2.0,Member State,AFG,ND,2016
AFG227,AFG1,Afghanistan,AFG18,Kunar,Asad Abad,61.11900562152572,2.0,Member State,AFG,ND,2016
AFG228,AFG1,Afghanistan,AFG18,Kunar,Bar Kunar,41.81649943581908,2.0,Member State,AFG,ND,2016
AFG229,AFG1,Afghanistan,AFG18,Kunar,Chapa Dara,62.44889138096395,2.0,Member State,AFG,ND,2016
AFG23,AFG1,Afghanistan,AFG1,Badakhshan,Wakhan,46.57947066548097,2.0,Member State,AFG,ND,2016
AFG230,AFG1,Afghanistan,AFG18,Kunar,Chawkay,67.04959496928922,2.0,Member State,AFG,ND,2016
AFG231,AFG1,Afghanistan,AFG18,Kunar,Dangam,35.713364835879126,2.0,Member State,AFG,ND,2016
AFG232,AFG1,Afghanistan,AFG18,Kunar,Dara-e-Pech,127.10707698963628,2.0,Member State,AFG,ND,2016
AFG233,AFG1,Afghanistan,AFG18,Kunar,Ghazi Abad,31.86643798434064,2.0,Member State,AFG,ND,2016
AFG234,AFG1,Afghanistan,AFG18,Kunar,Khas Kunar,104.59640496517586,2.0,Member State,AFG,ND,2016
AFG235,AFG1,Afghanistan,AFG18,Kunar,Marawara,61.27401062042503,2.0,Member State,AFG,ND,2016
AFG236,AFG1,Afghanistan,AFG18,Kunar,Narang,31.361780737261437,2.0,Member State,AFG,ND,2016
AFG237,AFG1,Afghanistan,AFG18,Kunar,Nari,50.90997725997474,2.0,Member State,AFG,ND,2016
AFG238,AFG1,Afghanistan,AFG18,Kunar,Nurgal,63.10305648627053,2.0,Member State,AFG,ND,2016
AFG239,AFG1,Afghanistan,AFG18,Kunar,Sarkani,77.22301494928062,2.0,Member State,AFG,ND,2016
AFG24,AFG1,Afghanistan,AFG1,Badakhshan,Warduj,38.07204171435272,2.0,Member State,AFG,ND,2016
AFG240,AFG1,Afghanistan,AFG18,Kunar,Shigal wa shel tan,72.22837595090309,2.0,Member State,AFG,ND,2016
AFG241,AFG1,Afghanistan,AFG18,Kunar,Wata Pur,46.00965818688205,2.0,Member State,AFG,ND,2016
AFG242,AFG1,Afghanistan,AFG19,Kunduz,Ali Abad,108.09025758882322,2.0,Member State,AFG,ND,2016
AFG243,AFG1,Afghanistan,AFG19,Kunduz,Chahar Darah,139.99260181990698,2.0,Member State,AFG,ND,2016
AFG244,AFG1,Afghanistan,AFG19,Kunduz,Dasht-e-Archi,153.77236951851825,2.0,Member State,AFG,ND,2016
AFG245,AFG1,Afghanistan,AFG19,Kunduz,Imam Saheb,411.79127055194346,2.0,Member State,AFG,ND,2016
AFG246,AFG1,Afghanistan,AFG19,Kunduz,Khan Abad,260.7796915150344,2.0,Member State,AFG,ND,2016
AFG247,AFG1,Afghanistan,AFG19,Kunduz,Kunduz,588.6190412775729,2.0,Member State,AFG,ND,2016
AFG248,AFG1,Afghanistan,AFG19,Kunduz,Qala-e-Zal,134.00466811618892,2.0,Member State,AFG,ND,2016
AFG249,AFG1,Afghanistan,AFG20,Laghman,Alingar,217.173551230822,2.0,Member State,AFG,ND,2016
AFG25,AFG1,Afghanistan,AFG1,Badakhshan,Yaftal-e-Sufla,91.40687901766997,2.0,Member State,AFG,ND,2016
AFG250,AFG1,Afghanistan,AFG20,Laghman,Alishang,162.5045804486306,2.0,Member State,AFG,ND,2016
AFG251,AFG1,Afghanistan,AFG20,Laghman,Daulat Shah,51.518204180422664,2.0,Member State,AFG,ND,2016
AFG252,AFG1,Afghanistan,AFG20,Laghman,Mehtarlam,355.355722631281,2.0,Member State,AFG,ND,2016
AFG253,AFG1,Afghanistan,AFG20,Laghman,Qarghayi,183.91005941821473,2.0,Member State,AFG,ND,2016
AFG254,AFG1,Afghanistan,AFG21,Logar,Azra,36.9839121350427,2.0,Member State,AFG,ND,2016
AFG255,AFG1,Afghanistan,AFG21,Logar,Baraki Barak,153.67155167185206,2.0,Member State,AFG,ND,2016
AFG256,AFG1,Afghanistan,AFG21,Logar,Charkh,109.94214958491665,2.0,Member State,AFG,ND,2016
AFG257,AFG1,Afghanistan,AFG21,Logar,Kharwar,43.76276902734804,2.0,Member State,AFG,ND,2016
AFG258,AFG1,Afghanistan,AFG21,Logar,Khoshi,29.043988560269653,2.0,Member State,AFG,ND,2016
AFG259,AFG1,Afghanistan,AFG21,Logar,Mohammad Agha,153.07991698420074,2.0,Member State,AFG,ND,2016
AFG26,AFG1,Afghanistan,AFG1,Badakhshan,Yamgan,58.92580744245796,2.0,Member State,AFG,ND,2016
AFG260,AFG1,Afghanistan,AFG21,Logar,Pul-e- Alam,226.88916353094896,2.0,Member State,AFG,ND,2016
AFG261,AFG1,Afghanistan,AFG22,Nangarhar,Achin,242.72434067477116,2.0,Member State,AFG,ND,2016
AFG262,AFG1,Afghanistan,AFG22,Nangarhar,Bati Kot,84.32546419633593,2.0,Member State,AFG,ND,2016
AFG263,AFG1,Afghanistan,AFG22,Nangarhar,Behsud,565.8641104613585,2.0,Member State,AFG,ND,2016
AFG264,AFG1,Afghanistan,AFG22,Nangarhar,Chaparhar,297.143433269492,2.0,Member State,AFG,ND,2016
AFG265,AFG1,Afghanistan,AFG22,Nangarhar,Dara-e-Nur,57.4443150818348,2.0,Member State,AFG,ND,2016
AFG266,AFG1,Afghanistan,AFG22,Nangarhar,Deh Bala,105.44080663606567,2.0,Member State,AFG,ND,2016
AFG267,AFG1,Afghanistan,AFG22,Nangarhar,Dur Baba,55.63562141526487,2.0,Member State,AFG,ND,2016
AFG268,AFG1,Afghanistan,AFG22,Nangarhar,Goshta,69.67989038326515,2.0,Member State,AFG,ND,2016
AFG269,AFG1,Afghanistan,AFG22,Nangarhar,Hesarak,72.17687007877247,2.0,Member State,AFG,ND,2016
AFG27,AFG1,Afghanistan,AFG1,Badakhshan,Yawan,63.74109970317835,2.0,Member State,AFG,ND,2016
AFG270,AFG1,Afghanistan,AFG22,Nangarhar,Jalalabad,121.8070193435236,2.0,Member State,AFG,ND,2016
AFG271,AFG1,Afghanistan,AFG22,Nangarhar,Kama,108.85028513779365,2.0,Member State,AFG,ND,2016
AFG272,AFG1,Afghanistan,AFG22,Nangarhar,Khowgiani,221.8610677228879,2.0,Member State,AFG,ND,2016
AFG273,AFG1,Afghanistan,AFG22,Nangarhar,Kot,119.77323043795369,2.0,Member State,AFG,ND,2016
AFG274,AFG1,Afghanistan,AFG22,Nangarhar,Kuz Kunar,112.55676501494013,2.0,Member State,AFG,ND,2016
AFG275,AFG1,Afghanistan,AFG22,Nangarhar,Lal Pur,68.69503221631568,2.0,Member State,AFG,ND,2016
AFG276,AFG1,Afghanistan,AFG22,Nangarhar,Muhmand Dara,153.27390132830521,2.0,Member State,AFG,ND,2016
AFG277,AFG1,Afghanistan,AFG22,Nangarhar,Nazian,49.04627761458829,2.0,Member State,AFG,ND,2016
AFG278,AFG1,Afghanistan,AFG22,Nangarhar,Pachier Agam,101.72039101205716,2.0,Member State,AFG,ND,2016
AFG279,AFG1,Afghanistan,AFG22,Nangarhar,Rodat,276.8320619058971,2.0,Member State,AFG,ND,2016
AFG28,AFG1,Afghanistan,AFG1,Badakhshan,Zebak,17.04983282908197,2.0,Member State,AFG,ND,2016
AFG280,AFG1,Afghanistan,AFG22,Nangarhar,Sherzad,131.02098724947518,2.0,Member State,AFG,ND,2016
AFG281,AFG1,Afghanistan,AFG22,Nangarhar,Shinwar,126.34360075010153,2.0,Member State,AFG,ND,2016
AFG282,AFG1,Afghanistan,AFG22,Nangarhar,Surkh Rod,483.88569665816516,2.0,Member State,AFG,ND,2016
AFG283,AFG1,Afghanistan,AFG23,Nimroz,Chahar Burjak,46.9520295368197,2.0,Member State,AFG,ND,2016
AFG284,AFG1,Afghanistan,AFG23,Nimroz,Chakhansur,36.14994591591111,2.0,Member State,AFG,ND,2016
AFG285,AFG1,Afghanistan,AFG23,Nimroz,Kang,205.83379709293797,2.0,Member State,AFG,ND,2016
AFG286,AFG1,Afghanistan,AFG23,Nimroz,Khash Rod,55.06641824321679,2.0,Member State,AFG,ND,2016
AFG287,AFG1,Afghanistan,AFG23,Nimroz,Zaranj,222.0485925534816,2.0,Member State,AFG,ND,2016
AFG288,AFG1,Afghanistan,AFG24,Nuristan,Barg-e- Matal,23.641892582171263,2.0,Member State,AFG,ND,2016
AFG289,AFG1,Afghanistan,AFG24,Nuristan,Du Ab,23.160518466826712,2.0,Member State,AFG,ND,2016
AFG29,AFG1,Afghanistan,AFG2,Badghis,Ab Kamari,143.64263719993883,2.0,Member State,AFG,ND,2016
AFG290,AFG1,Afghanistan,AFG24,Nuristan,Kamdesh,40.49057498645521,2.0,Member State,AFG,ND,2016
AFG291,AFG1,Afghanistan,AFG24,Nuristan,Mandol,25.056139503806225,2.0,Member State,AFG,ND,2016
AFG292,AFG1,Afghanistan,AFG24,Nuristan,Nurgaram,54.669745004732675,2.0,Member State,AFG,ND,2016
AFG293,AFG1,Afghanistan,AFG24,Nuristan,Poruns,30.936027367992665,2.0,Member State,AFG,ND,2016
AFG294,AFG1,Afghanistan,AFG24,Nuristan,Wama,18.358058958906824,2.0,Member State,AFG,ND,2016
AFG295,AFG1,Afghanistan,AFG24,Nuristan,Waygal,39.151646859870375,2.0,Member State,AFG,ND,2016
AFG296,AFG1,Afghanistan,AFG25,Paktika,Bermel (Burmul),80.62648438126067,2.0,Member State,AFG,ND,2016
AFG297,AFG1,Afghanistan,AFG25,Paktika,Dila,43.84155173150118,2.0,Member State,AFG,ND,2016
AFG298,AFG1,Afghanistan,AFG25,Paktika,Gian,59.06644188280347,2.0,Member State,AFG,ND,2016
AFG299,AFG1,Afghanistan,AFG25,Paktika,Gomal,25.70985619524776,2.0,Member State,AFG,ND,2016
AFG3,AFG1,Afghanistan,AFG1,Badakhshan,Baharak,48.86468920354951,2.0,Member State,AFG,ND,2016
AFG30,AFG1,Afghanistan,AFG2,Badghis,Bala Murghab,185.48381194539573,2.0,Member State,AFG,ND,2016
AFG300,AFG1,Afghanistan,AFG25,Paktika,Jani Khel,45.34180074862063,2.0,Member State,AFG,ND,2016
AFG301,AFG1,Afghanistan,AFG25,Paktika,Mata Khan,45.1788486246504,2.0,Member State,AFG,ND,2016
AFG302,AFG1,Afghanistan,AFG25,Paktika,Nika,13.331538700012542,2.0,Member State,AFG,ND,2016
AFG303,AFG1,Afghanistan,AFG25,Paktika,Omna,20.1127813275883,2.0,Member State,AFG,ND,2016
