L2_CODE,L0_CODE,L0_NAME,L1_CODE,L1_NAME,L2_NAME,total_gdp,geo_level,wb_status,sovereign,Disputed,year
AFG151,AFG1,Afghanistan,AFG12,Hirat,Farsi,37.240577310493755,2.0,Member State,AFG,ND,2010
AFG152,AFG1,Afghanistan,AFG12,Hirat,Ghoryan,132.4295803664863,2.0,Member State,AFG,ND,2010
AFG153,AFG1,Afghanistan,AFG12,Hirat,Gulran,114.68516795180237,2.0,Member State,AFG,ND,2010
AFG154,AFG1,Afghanistan,AFG12,Hirat,Guzara,705.3257962149187,2.0,Member State,AFG,ND,2010
AFG155,AFG1,Afghanistan,AFG12,Hirat,Hirat,818.3660621791597,2.0,Member State,AFG,ND,2010
AFG156,AFG1,Afghanistan,AFG12,Hirat,Injil,1716.5475195670117,2.0,Member State,AFG,ND,2010
AFG157,AFG1,Afghanistan,AFG12,Hirat,Karukh,96.25872528139215,2.0,Member State,AFG,ND,2010
AFG158,AFG1,Afghanistan,AFG12,Hirat,Kohsan,66.95342589207455,2.0,Member State,AFG,ND,2010
AFG159,AFG1,Afghanistan,AFG12,Hirat,Kushk,101.15599377321459,2.0,Member State,AFG,ND,2010
AFG16,AFG1,Afghanistan,AFG1,Badakhshan,Raghistan,39.707979994539876,2.0,Member State,AFG,ND,2010
AFG160,AFG1,Afghanistan,AFG12,Hirat,Kushk-e-Kohna,59.24449184851485,2.0,Member State,AFG,ND,2010
AFG161,AFG1,Afghanistan,AFG12,Hirat,Obe,102.30906832215044,2.0,Member State,AFG,ND,2010
AFG162,AFG1,Afghanistan,AFG12,Hirat,Pashtun  Zarghun,159.0739865339383,2.0,Member State,AFG,ND,2010
AFG163,AFG1,Afghanistan,AFG12,Hirat,Shindand,222.80220490948722,2.0,Member State,AFG,ND,2010
AFG164,AFG1,Afghanistan,AFG12,Hirat,Zinda Jan,82.48927334245927,2.0,Member State,AFG,ND,2010
AFG165,AFG1,Afghanistan,AFG13,Jawzjan,Aqcha,91.17225018300694,2.0,Member State,AFG,ND,2010
AFG166,AFG1,Afghanistan,AFG13,Jawzjan,Darz Ab,68.66339891263081,2.0,Member State,AFG,ND,2010
AFG167,AFG1,Afghanistan,AFG13,Jawzjan,Fayz Abad,60.078174845487354,2.0,Member State,AFG,ND,2010
AFG168,AFG1,Afghanistan,AFG13,Jawzjan,Khamyab,29.998293605887564,2.0,Member State,AFG,ND,2010
AFG169,AFG1,Afghanistan,AFG13,Jawzjan,Khanaqa,63.673180480954414,2.0,Member State,AFG,ND,2010
AFG17,AFG1,Afghanistan,AFG1,Badakhshan,Shahr-e-Buzorg,76.88492614780755,2.0,Member State,AFG,ND,2010
AFG170,AFG1,Afghanistan,AFG13,Jawzjan,Khwaja Du Koh,36.33631189229881,2.0,Member State,AFG,ND,2010
AFG171,AFG1,Afghanistan,AFG13,Jawzjan,Mardyan,44.59579793434002,2.0,Member State,AFG,ND,2010
AFG172,AFG1,Afghanistan,AFG13,Jawzjan,Mingajik,68.20021319892125,2.0,Member State,AFG,ND,2010
AFG173,AFG1,Afghanistan,AFG13,Jawzjan,Qarqin,66.44065908905857,2.0,Member State,AFG,ND,2010
AFG174,AFG1,Afghanistan,AFG13,Jawzjan,Qush Tepa,33.15472497010189,2.0,Member State,AFG,ND,2010
AFG175,AFG1,Afghanistan,AFG13,Jawzjan,Shiberghan,260.91114164245795,2.0,Member State,AFG,ND,2010
AFG176,AFG1,Afghanistan,AFG14,Kabul,Bagrami,1488.2131995976029,2.0,Member State,AFG,ND,2010
AFG177,AFG1,Afghanistan,AFG14,Kabul,Chahar Asyab,1490.459041383178,2.0,Member State,AFG,ND,2010
AFG178,AFG1,Afghanistan,AFG14,Kabul,Deh Sabz,343.6535733779268,2.0,Member State,AFG,ND,2010
AFG179,AFG1,Afghanistan,AFG14,Kabul,Estalef,29.776324282497427,2.0,Member State,AFG,ND,2010
AFG18,AFG1,Afghanistan,AFG1,Badakhshan,Shaki,36.71358902911435,2.0,Member State,AFG,ND,2010
AFG180,AFG1,Afghanistan,AFG14,Kabul,Farza,50.801745478058585,2.0,Member State,AFG,ND,2010
AFG181,AFG1,Afghanistan,AFG14,Kabul,Guldara,40.06315622733632,2.0,Member State,AFG,ND,2010
AFG182,AFG1,Afghanistan,AFG14,Kabul,Kabul,11892.097614892657,2.0,Member State,AFG,ND,2010
AFG183,AFG1,Afghanistan,AFG14,Kabul,Kalakan,66.0101158097413,2.0,Member State,AFG,ND,2010
AFG184,AFG1,Afghanistan,AFG14,Kabul,Khak-e- Jabbar,35.89528645925105,2.0,Member State,AFG,ND,2010
AFG185,AFG1,Afghanistan,AFG14,Kabul,Mir Bacha Kot,86.56134713874256,2.0,Member State,AFG,ND,2010
AFG186,AFG1,Afghanistan,AFG14,Kabul,Musayi,199.37270383824756,2.0,Member State,AFG,ND,2010
AFG187,AFG1,Afghanistan,AFG14,Kabul,Paghman,284.0744458666657,2.0,Member State,AFG,ND,2010
AFG188,AFG1,Afghanistan,AFG14,Kabul,Qarabagh,67.6068047968784,2.0,Member State,AFG,ND,2010
AFG189,AFG1,Afghanistan,AFG14,Kabul,Shakardara,607.9843458319775,2.0,Member State,AFG,ND,2010
AFG19,AFG1,Afghanistan,AFG1,Badakhshan,Shighnan,69.81188756699207,2.0,Member State,AFG,ND,2010
AFG190,AFG1,Afghanistan,AFG14,Kabul,Surobi,89.277087148844,2.0,Member State,AFG,ND,2010
AFG191,AFG1,Afghanistan,AFG15,Kandahar,Arghandab,267.6102767016256,2.0,Member State,AFG,ND,2010
AFG192,AFG1,Afghanistan,AFG15,Kandahar,Arghistan,37.79909950852889,2.0,Member State,AFG,ND,2010
AFG193,AFG1,Afghanistan,AFG15,Kandahar,Daman,450.9594055564196,2.0,Member State,AFG,ND,2010
AFG194,AFG1,Afghanistan,AFG15,Kandahar,Ghorak,11.467912016501083,2.0,Member State,AFG,ND,2010
AFG195,AFG1,Afghanistan,AFG15,Kandahar,Kandahar,2115.952217860766,2.0,Member State,AFG,ND,2010
AFG196,AFG1,Afghanistan,AFG15,Kandahar,Khakrez,29.30358525047322,2.0,Member State,AFG,ND,2010
AFG197,AFG1,Afghanistan,AFG15,Kandahar,Maruf,40.07839454701163,2.0,Member State,AFG,ND,2010
AFG198,AFG1,Afghanistan,AFG15,Kandahar,Maywand,90.55425492645229,2.0,Member State,AFG,ND,2010
AFG199,AFG1,Afghanistan,AFG15,Kandahar,Miyanshin,21.06272069053506,2.0,Member State,AFG,ND,2010
AFG2,AFG1,Afghanistan,AFG1,Badakhshan,Argo,136.0476217326753,2.0,Member State,AFG,ND,2010
AFG20,AFG1,Afghanistan,AFG1,Badakhshan,Shuhada,53.05853477201707,2.0,Member State,AFG,ND,2010
AFG200,AFG1,Afghanistan,AFG15,Kandahar,Nesh,17.36882094043318,2.0,Member State,AFG,ND,2010
AFG201,AFG1,Afghanistan,AFG15,Kandahar,Panj wayi,136.16874583939634,2.0,Member State,AFG,ND,2010
AFG202,AFG1,Afghanistan,AFG15,Kandahar,Reg,12.141749980959611,2.0,Member State,AFG,ND,2010
AFG203,AFG1,Afghanistan,AFG15,Kandahar,Shah Wali Kot,51.89111051194882,2.0,Member State,AFG,ND,2010
AFG204,AFG1,Afghanistan,AFG15,Kandahar,Shor Abak,12.470942958076613,2.0,Member State,AFG,ND,2010
AFG205,AFG1,Afghanistan,AFG15,Kandahar,Spin Boldak,101.63929385294249,2.0,Member State,AFG,ND,2010
AFG206,AFG1,Afghanistan,AFG15,Kandahar,Zheray,72.89793165890279,2.0,Member State,AFG,ND,2010
AFG207,AFG1,Afghanistan,AFG16,Kapisa,Alasay,42.85414479632496,2.0,Member State,AFG,ND,2010
AFG208,AFG1,Afghanistan,AFG16,Kapisa,Hesa Awal-e- Kohestan,79.3220862565441,2.0,Member State,AFG,ND,2010
AFG209,AFG1,Afghanistan,AFG16,Kapisa,Hisa Duwum-e- Kohestan,85.25846093190367,2.0,Member State,AFG,ND,2010
AFG21,AFG1,Afghanistan,AFG1,Badakhshan,Tagab,42.62254891595947,2.0,Member State,AFG,ND,2010
AFG210,AFG1,Afghanistan,AFG16,Kapisa,Koh Band,27.03141507825033,2.0,Member State,AFG,ND,2010
AFG211,AFG1,Afghanistan,AFG16,Kapisa,Mahmud-e- Raqi,127.7799642043971,2.0,Member State,AFG,ND,2010
AFG212,AFG1,Afghanistan,AFG16,Kapisa,Nejrab,144.97648486490036,2.0,Member State,AFG,ND,2010
AFG213,AFG1,Afghanistan,AFG16,Kapisa,Tagab,149.848280856394,2.0,Member State,AFG,ND,2010
AFG214,AFG1,Afghanistan,AFG17,Khost,Bak,31.349884141846367,2.0,Member State,AFG,ND,2010
AFG215,AFG1,Afghanistan,AFG17,Khost,Gurbuz,108.72729817444484,2.0,Member State,AFG,ND,2010
AFG216,AFG1,Afghanistan,AFG17,Khost,Jaji Maydan,35.742871316476936,2.0,Member State,AFG,ND,2010
AFG217,AFG1,Afghanistan,AFG17,Khost,Khost(Matun),160.36504337985411,2.0,Member State,AFG,ND,2010
AFG218,AFG1,Afghanistan,AFG17,Khost,Mando Zayi,79.1947056623609,2.0,Member State,AFG,ND,2010
AFG219,AFG1,Afghanistan,AFG17,Khost,Musa Khel,69.70249223746916,2.0,Member State,AFG,ND,2010
AFG22,AFG1,Afghanistan,AFG1,Badakhshan,Teshkan,53.2468245758981,2.0,Member State,AFG,ND,2010
AFG220,AFG1,Afghanistan,AFG17,Khost,Nadir Shah Kot,53.94003550617623,2.0,Member State,AFG,ND,2010
AFG221,AFG1,Afghanistan,AFG17,Khost,Qalandar,21.339166414817246,2.0,Member State,AFG,ND,2010
AFG222,AFG1,Afghanistan,AFG17,Khost,Sabri,106.17462454045504,2.0,Member State,AFG,ND,2010
AFG223,AFG1,Afghanistan,AFG17,Khost,Shamal (Shamul),20.602261684159544,2.0,Member State,AFG,ND,2010
AFG224,AFG1,Afghanistan,AFG17,Khost,Spera,39.88901970912558,2.0,Member State,AFG,ND,2010
AFG225,AFG1,Afghanistan,AFG17,Khost,Tani,130.21669697516347,2.0,Member State,AFG,ND,2010
AFG226,AFG1,Afghanistan,AFG17,Khost,Tere Zayi,69.2227654060427,2.0,Member State,AFG,ND,2010
AFG227,AFG1,Afghanistan,AFG18,Kunar,Asad Abad,46.296707049581975,2.0,Member State,AFG,ND,2010
AFG228,AFG1,Afghanistan,AFG18,Kunar,Bar Kunar,29.91293845695841,2.0,Member State,AFG,ND,2010
AFG229,AFG1,Afghanistan,AFG18,Kunar,Chapa Dara,48.162807636438735,2.0,Member State,AFG,ND,2010
AFG23,AFG1,Afghanistan,AFG1,Badakhshan,Wakhan,37.08676587252105,2.0,Member State,AFG,ND,2010
AFG230,AFG1,Afghanistan,AFG18,Kunar,Chawkay,49.306572511698846,2.0,Member State,AFG,ND,2010
AFG231,AFG1,Afghanistan,AFG18,Kunar,Dangam,26.26896618891927,2.0,Member State,AFG,ND,2010
AFG232,AFG1,Afghanistan,AFG18,Kunar,Dara-e-Pech,90.84951423139067,2.0,Member State,AFG,ND,2010
AFG233,AFG1,Afghanistan,AFG18,Kunar,Ghazi Abad,23.9773800383364,2.0,Member State,AFG,ND,2010
AFG234,AFG1,Afghanistan,AFG18,Kunar,Khas Kunar,78.80919686990055,2.0,Member State,AFG,ND,2010
AFG235,AFG1,Afghanistan,AFG18,Kunar,Marawara,47.08924038689301,2.0,Member State,AFG,ND,2010
AFG236,AFG1,Afghanistan,AFG18,Kunar,Narang,23.329042060730046,2.0,Member State,AFG,ND,2010
AFG237,AFG1,Afghanistan,AFG18,Kunar,Nari,37.60769718128468,2.0,Member State,AFG,ND,2010
AFG238,AFG1,Afghanistan,AFG18,Kunar,Nurgal,46.515092589103645,2.0,Member State,AFG,ND,2010
AFG239,AFG1,Afghanistan,AFG18,Kunar,Sarkani,61.64509166640093,2.0,Member State,AFG,ND,2010
AFG24,AFG1,Afghanistan,AFG1,Badakhshan,Warduj,28.273891854678425,2.0,Member State,AFG,ND,2010
AFG240,AFG1,Afghanistan,AFG18,Kunar,Shigal wa shel tan,54.817417245462444,2.0,Member State,AFG,ND,2010
AFG241,AFG1,Afghanistan,AFG18,Kunar,Wata Pur,38.057224595229656,2.0,Member State,AFG,ND,2010
AFG242,AFG1,Afghanistan,AFG19,Kunduz,Ali Abad,119.9533482700673,2.0,Member State,AFG,ND,2010
AFG243,AFG1,Afghanistan,AFG19,Kunduz,Chahar Darah,229.1643597770222,2.0,Member State,AFG,ND,2010
AFG244,AFG1,Afghanistan,AFG19,Kunduz,Dasht-e-Archi,112.13073172080642,2.0,Member State,AFG,ND,2010
AFG245,AFG1,Afghanistan,AFG19,Kunduz,Imam Saheb,356.98738489814167,2.0,Member State,AFG,ND,2010
AFG246,AFG1,Afghanistan,AFG19,Kunduz,Khan Abad,251.18314688699886,2.0,Member State,AFG,ND,2010
AFG247,AFG1,Afghanistan,AFG19,Kunduz,Kunduz,1377.8583528259965,2.0,Member State,AFG,ND,2010
AFG248,AFG1,Afghanistan,AFG19,Kunduz,Qala-e-Zal,117.42615186745903,2.0,Member State,AFG,ND,2010
AFG249,AFG1,Afghanistan,AFG20,Laghman,Alingar,151.84478268976073,2.0,Member State,AFG,ND,2010
AFG25,AFG1,Afghanistan,AFG1,Badakhshan,Yaftal-e-Sufla,68.44339205374162,2.0,Member State,AFG,ND,2010
AFG250,AFG1,Afghanistan,AFG20,Laghman,Alishang,113.54396857343453,2.0,Member State,AFG,ND,2010
AFG251,AFG1,Afghanistan,AFG20,Laghman,Daulat Shah,40.52348614860593,2.0,Member State,AFG,ND,2010
AFG252,AFG1,Afghanistan,AFG20,Laghman,Mehtarlam,225.8413655366621,2.0,Member State,AFG,ND,2010
AFG253,AFG1,Afghanistan,AFG20,Laghman,Qarghayi,134.6733587476278,2.0,Member State,AFG,ND,2010
AFG254,AFG1,Afghanistan,AFG21,Logar,Azra,28.90727867403798,2.0,Member State,AFG,ND,2010
AFG255,AFG1,Afghanistan,AFG21,Logar,Baraki Barak,124.46184285059226,2.0,Member State,AFG,ND,2010
AFG256,AFG1,Afghanistan,AFG21,Logar,Charkh,84.39535554096442,2.0,Member State,AFG,ND,2010
AFG257,AFG1,Afghanistan,AFG21,Logar,Kharwar,33.93443415079854,2.0,Member State,AFG,ND,2010
AFG258,AFG1,Afghanistan,AFG21,Logar,Khoshi,22.923008885679486,2.0,Member State,AFG,ND,2010
AFG259,AFG1,Afghanistan,AFG21,Logar,Mohammad Agha,115.93228662758588,2.0,Member State,AFG,ND,2010
AFG26,AFG1,Afghanistan,AFG1,Badakhshan,Yamgan,42.81218419453828,2.0,Member State,AFG,ND,2010
AFG260,AFG1,Afghanistan,AFG21,Logar,Pul-e- Alam,174.28281827072138,2.0,Member State,AFG,ND,2010
AFG261,AFG1,Afghanistan,AFG22,Nangarhar,Achin,183.10911288760417,2.0,Member State,AFG,ND,2010
AFG262,AFG1,Afghanistan,AFG22,Nangarhar,Bati Kot,63.61226063060502,2.0,Member State,AFG,ND,2010
AFG263,AFG1,Afghanistan,AFG22,Nangarhar,Behsud,415.8937480792878,2.0,Member State,AFG,ND,2010
AFG264,AFG1,Afghanistan,AFG22,Nangarhar,Chaparhar,183.49498575147172,2.0,Member State,AFG,ND,2010
AFG265,AFG1,Afghanistan,AFG22,Nangarhar,Dara-e-Nur,43.14772983671908,2.0,Member State,AFG,ND,2010
AFG266,AFG1,Afghanistan,AFG22,Nangarhar,Deh Bala,79.00775122880016,2.0,Member State,AFG,ND,2010
AFG267,AFG1,Afghanistan,AFG22,Nangarhar,Dur Baba,41.423767769625016,2.0,Member State,AFG,ND,2010
AFG268,AFG1,Afghanistan,AFG22,Nangarhar,Goshta,52.76897920261651,2.0,Member State,AFG,ND,2010
AFG269,AFG1,Afghanistan,AFG22,Nangarhar,Hesarak,51.99774554810614,2.0,Member State,AFG,ND,2010
AFG27,AFG1,Afghanistan,AFG1,Badakhshan,Yawan,44.759004745695094,2.0,Member State,AFG,ND,2010
AFG270,AFG1,Afghanistan,AFG22,Nangarhar,Jalalabad,88.75784888670889,2.0,Member State,AFG,ND,2010
AFG271,AFG1,Afghanistan,AFG22,Nangarhar,Kama,74.10320879123415,2.0,Member State,AFG,ND,2010
AFG272,AFG1,Afghanistan,AFG22,Nangarhar,Khowgiani,172.60256774042722,2.0,Member State,AFG,ND,2010
AFG273,AFG1,Afghanistan,AFG22,Nangarhar,Kot,89.02605877725763,2.0,Member State,AFG,ND,2010
AFG274,AFG1,Afghanistan,AFG22,Nangarhar,Kuz Kunar,83.94528470857978,2.0,Member State,AFG,ND,2010
AFG275,AFG1,Afghanistan,AFG22,Nangarhar,Lal Pur,52.7068979600627,2.0,Member State,AFG,ND,2010
AFG276,AFG1,Afghanistan,AFG22,Nangarhar,Muhmand Dara,120.71352212009299,2.0,Member State,AFG,ND,2010
AFG277,AFG1,Afghanistan,AFG22,Nangarhar,Nazian,36.171946548451565,2.0,Member State,AFG,ND,2010
AFG278,AFG1,Afghanistan,AFG22,Nangarhar,Pachier Agam,81.81299219516553,2.0,Member State,AFG,ND,2010
AFG279,AFG1,Afghanistan,AFG22,Nangarhar,Rodat,194.66536349742157,2.0,Member State,AFG,ND,2010
AFG28,AFG1,Afghanistan,AFG1,Badakhshan,Zebak,11.395057448378408,2.0,Member State,AFG,ND,2010
AFG280,AFG1,Afghanistan,AFG22,Nangarhar,Sherzad,96.15399089626364,2.0,Member State,AFG,ND,2010
AFG281,AFG1,Afghanistan,AFG22,Nangarhar,Shinwar,100.5191665805874,2.0,Member State,AFG,ND,2010
AFG282,AFG1,Afghanistan,AFG22,Nangarhar,Surkh Rod,328.14390962723195,2.0,Member State,AFG,ND,2010
AFG283,AFG1,Afghanistan,AFG23,Nimroz,Chahar Burjak,34.48407584506063,2.0,Member State,AFG,ND,2010
AFG284,AFG1,Afghanistan,AFG23,Nimroz,Chakhansur,26.80688197875008,2.0,Member State,AFG,ND,2010
AFG285,AFG1,Afghanistan,AFG23,Nimroz,Kang,190.24021633619446,2.0,Member State,AFG,ND,2010
AFG286,AFG1,Afghanistan,AFG23,Nimroz,Khash Rod,40.45789411733922,2.0,Member State,AFG,ND,2010
AFG287,AFG1,Afghanistan,AFG23,Nimroz,Zaranj,199.52879857860208,2.0,Member State,AFG,ND,2010
AFG288,AFG1,Afghanistan,AFG24,Nuristan,Barg-e- Matal,18.627797400362255,2.0,Member State,AFG,ND,2010
AFG289,AFG1,Afghanistan,AFG24,Nuristan,Du Ab,17.877558701507056,2.0,Member State,AFG,ND,2010
AFG29,AFG1,Afghanistan,AFG2,Badghis,Ab Kamari,99.61022502905925,2.0,Member State,AFG,ND,2010
AFG290,AFG1,Afghanistan,AFG24,Nuristan,Kamdesh,29.77253230538761,2.0,Member State,AFG,ND,2010
AFG291,AFG1,Afghanistan,AFG24,Nuristan,Mandol,19.056165066083118,2.0,Member State,AFG,ND,2010
AFG292,AFG1,Afghanistan,AFG24,Nuristan,Nurgaram,46.85876344980784,2.0,Member State,AFG,ND,2010
AFG293,AFG1,Afghanistan,AFG24,Nuristan,Poruns,23.225930139618537,2.0,Member State,AFG,ND,2010
AFG294,AFG1,Afghanistan,AFG24,Nuristan,Wama,13.940846208774492,2.0,Member State,AFG,ND,2010
AFG295,AFG1,Afghanistan,AFG24,Nuristan,Waygal,29.997257886843155,2.0,Member State,AFG,ND,2010
AFG296,AFG1,Afghanistan,AFG25,Paktika,Bermel (Burmul),65.68802393033462,2.0,Member State,AFG,ND,2010
AFG297,AFG1,Afghanistan,AFG25,Paktika,Dila,35.44063619488776,2.0,Member State,AFG,ND,2010
AFG298,AFG1,Afghanistan,AFG25,Paktika,Gian,44.74210430843697,2.0,Member State,AFG,ND,2010
AFG299,AFG1,Afghanistan,AFG25,Paktika,Gomal,25.780378783405812,2.0,Member State,AFG,ND,2010
AFG3,AFG1,Afghanistan,AFG1,Badakhshan,Baharak,35.59567083555303,2.0,Member State,AFG,ND,2010
AFG30,AFG1,Afghanistan,AFG2,Badghis,Bala Murghab,125.46786616501582,2.0,Member State,AFG,ND,2010
AFG300,AFG1,Afghanistan,AFG25,Paktika,Jani Khel,37.49215373941144,2.0,Member State,AFG,ND,2010
AFG301,AFG1,Afghanistan,AFG25,Paktika,Mata Khan,36.32917528728202,2.0,Member State,AFG,ND,2010
AFG302,AFG1,Afghanistan,AFG25,Paktika,Nika,10.25454401620218,2.0,Member State,AFG,ND,2010
AFG303,AFG1,Afghanistan,AFG25,Paktika,Omna,15.761978387763726,2.0,Member State,AFG,ND,2010
