L2_CODE,L0_CODE,L0_NAME,L1_CODE,L1_NAME,L2_NAME,total_gdp,geo_level,wb_status,sovereign,Disputed,year
AFG132,AFG1,Afghanistan,AFG10,Ghor,Saghar,71.79003232542703,2.0,Member State,AFG,ND,2019
AFG133,AFG1,Afghanistan,AFG10,Ghor,Shahrak,179.57636963055702,2.0,Member State,AFG,ND,2019
AFG134,AFG1,Afghanistan,AFG10,Ghor,Taywarah,210.35094818370985,2.0,Member State,AFG,ND,2019
AFG135,AFG1,Afghanistan,AFG10,Ghor,Tolak,108.09452161099402,2.0,Member State,AFG,ND,2019
AFG136,AFG1,Afghanistan,AFG11,Hilmand,Baghran,189.01293857922505,2.0,Member State,AFG,ND,2019
AFG137,AFG1,Afghanistan,AFG11,Hilmand,Deh shu,31.976927859676593,2.0,Member State,AFG,ND,2019
AFG138,AFG1,Afghanistan,AFG11,Hilmand,Garm Ser,201.7425872394146,2.0,Member State,AFG,ND,2019
AFG139,AFG1,Afghanistan,AFG11,Hilmand,Kajaki,139.10340992857755,2.0,Member State,AFG,ND,2019
AFG14,AFG1,Afghanistan,AFG1,Badakhshan,Kohistan,37.54686530365636,2.0,Member State,AFG,ND,2019
AFG140,AFG1,Afghanistan,AFG11,Hilmand,Lashkar Gah,337.1030271204232,2.0,Member State,AFG,ND,2019
AFG141,AFG1,Afghanistan,AFG11,Hilmand,Musa Qaleh,125.06561659487052,2.0,Member State,AFG,ND,2019
AFG142,AFG1,Afghanistan,AFG11,Hilmand,Nad-e-Ali,230.33060686999974,2.0,Member State,AFG,ND,2019
AFG143,AFG1,Afghanistan,AFG11,Hilmand,Nahr-e-Saraj,218.14727623373284,2.0,Member State,AFG,ND,2019
AFG144,AFG1,Afghanistan,AFG11,Hilmand,Naw Zad,100.630534627145,2.0,Member State,AFG,ND,2019
AFG145,AFG1,Afghanistan,AFG11,Hilmand,Nawa-e-Barak Zaiy,173.89613761691967,2.0,Member State,AFG,ND,2019
AFG146,AFG1,Afghanistan,AFG11,Hilmand,Reg(khan Neshin),12.533682180924352,2.0,Member State,AFG,ND,2019
AFG147,AFG1,Afghanistan,AFG11,Hilmand,Sangin,113.68343535534179,2.0,Member State,AFG,ND,2019
AFG148,AFG1,Afghanistan,AFG11,Hilmand,Wa Sher,29.86370776163117,2.0,Member State,AFG,ND,2019
AFG149,AFG1,Afghanistan,AFG12,Hirat,Adraskan,84.72354541428518,2.0,Member State,AFG,ND,2019
AFG15,AFG1,Afghanistan,AFG1,Badakhshan,Koran wa Monjan,20.200797989963995,2.0,Member State,AFG,ND,2019
AFG150,AFG1,Afghanistan,AFG12,Hirat,Chisht-e-Sharif,37.44397159283826,2.0,Member State,AFG,ND,2019
AFG151,AFG1,Afghanistan,AFG12,Hirat,Farsi,58.68138243651379,2.0,Member State,AFG,ND,2019
AFG152,AFG1,Afghanistan,AFG12,Hirat,Ghoryan,168.72601947500064,2.0,Member State,AFG,ND,2019
AFG153,AFG1,Afghanistan,AFG12,Hirat,Gulran,195.2173233254087,2.0,Member State,AFG,ND,2019
AFG154,AFG1,Afghanistan,AFG12,Hirat,Guzara,1255.0202437805024,2.0,Member State,AFG,ND,2019
AFG155,AFG1,Afghanistan,AFG12,Hirat,Hirat,1705.6478526048986,2.0,Member State,AFG,ND,2019
AFG156,AFG1,Afghanistan,AFG12,Hirat,Injil,3489.955382722908,2.0,Member State,AFG,ND,2019
AFG157,AFG1,Afghanistan,AFG12,Hirat,Karukh,159.7627327049471,2.0,Member State,AFG,ND,2019
AFG158,AFG1,Afghanistan,AFG12,Hirat,Kohsan,108.88882076270978,2.0,Member State,AFG,ND,2019
AFG159,AFG1,Afghanistan,AFG12,Hirat,Kushk,245.38928726418644,2.0,Member State,AFG,ND,2019
AFG16,AFG1,Afghanistan,AFG1,Badakhshan,Raghistan,64.04698892611142,2.0,Member State,AFG,ND,2019
AFG160,AFG1,Afghanistan,AFG12,Hirat,Kushk-e-Kohna,96.64971437707264,2.0,Member State,AFG,ND,2019
AFG161,AFG1,Afghanistan,AFG12,Hirat,Obe,152.80479755029958,2.0,Member State,AFG,ND,2019
AFG162,AFG1,Afghanistan,AFG12,Hirat,Pashtun  Zarghun,250.86612203809776,2.0,Member State,AFG,ND,2019
AFG163,AFG1,Afghanistan,AFG12,Hirat,Shindand,523.223078029068,2.0,Member State,AFG,ND,2019
AFG164,AFG1,Afghanistan,AFG12,Hirat,Zinda Jan,129.64661992776422,2.0,Member State,AFG,ND,2019
AFG165,AFG1,Afghanistan,AFG13,Jawzjan,Aqcha,107.56008214557677,2.0,Member State,AFG,ND,2019
AFG166,AFG1,Afghanistan,AFG13,Jawzjan,Darz Ab,76.67275635690898,2.0,Member State,AFG,ND,2019
AFG167,AFG1,Afghanistan,AFG13,Jawzjan,Fayz Abad,72.78010219452739,2.0,Member State,AFG,ND,2019
AFG168,AFG1,Afghanistan,AFG13,Jawzjan,Khamyab,58.82508555565867,2.0,Member State,AFG,ND,2019
AFG169,AFG1,Afghanistan,AFG13,Jawzjan,Khanaqa,76.5346450266204,2.0,Member State,AFG,ND,2019
AFG17,AFG1,Afghanistan,AFG1,Badakhshan,Shahr-e-Buzorg,122.8900321728345,2.0,Member State,AFG,ND,2019
AFG170,AFG1,Afghanistan,AFG13,Jawzjan,Khwaja Du Koh,41.968503847145705,2.0,Member State,AFG,ND,2019
AFG171,AFG1,Afghanistan,AFG13,Jawzjan,Mardyan,53.63007409666588,2.0,Member State,AFG,ND,2019
AFG172,AFG1,Afghanistan,AFG13,Jawzjan,Mingajik,77.81524045433656,2.0,Member State,AFG,ND,2019
AFG173,AFG1,Afghanistan,AFG13,Jawzjan,Qarqin,115.73666359468037,2.0,Member State,AFG,ND,2019
AFG174,AFG1,Afghanistan,AFG13,Jawzjan,Qush Tepa,37.030738086192926,2.0,Member State,AFG,ND,2019
AFG175,AFG1,Afghanistan,AFG13,Jawzjan,Shiberghan,288.6395172922285,2.0,Member State,AFG,ND,2019
AFG176,AFG1,Afghanistan,AFG14,Kabul,Bagrami,2009.566415033548,2.0,Member State,AFG,ND,2019
AFG177,AFG1,Afghanistan,AFG14,Kabul,Chahar Asyab,2016.2151302761379,2.0,Member State,AFG,ND,2019
AFG178,AFG1,Afghanistan,AFG14,Kabul,Deh Sabz,459.7747723930837,2.0,Member State,AFG,ND,2019
AFG179,AFG1,Afghanistan,AFG14,Kabul,Estalef,42.91890592478424,2.0,Member State,AFG,ND,2019
AFG18,AFG1,Afghanistan,AFG1,Badakhshan,Shaki,54.104135786126584,2.0,Member State,AFG,ND,2019
AFG180,AFG1,Afghanistan,AFG14,Kabul,Farza,79.79670391079208,2.0,Member State,AFG,ND,2019
AFG181,AFG1,Afghanistan,AFG14,Kabul,Guldara,61.458790866674406,2.0,Member State,AFG,ND,2019
AFG182,AFG1,Afghanistan,AFG14,Kabul,Kabul,15993.542806563224,2.0,Member State,AFG,ND,2019
AFG183,AFG1,Afghanistan,AFG14,Kabul,Kalakan,89.53462408864517,2.0,Member State,AFG,ND,2019
AFG184,AFG1,Afghanistan,AFG14,Kabul,Khak-e- Jabbar,50.188964233863814,2.0,Member State,AFG,ND,2019
AFG185,AFG1,Afghanistan,AFG14,Kabul,Mir Bacha Kot,123.30810308896744,2.0,Member State,AFG,ND,2019
AFG186,AFG1,Afghanistan,AFG14,Kabul,Musayi,269.3494768743873,2.0,Member State,AFG,ND,2019
AFG187,AFG1,Afghanistan,AFG14,Kabul,Paghman,422.8989223698543,2.0,Member State,AFG,ND,2019
AFG188,AFG1,Afghanistan,AFG14,Kabul,Qarabagh,93.92295002824494,2.0,Member State,AFG,ND,2019
AFG189,AFG1,Afghanistan,AFG14,Kabul,Shakardara,842.3668626492936,2.0,Member State,AFG,ND,2019
AFG19,AFG1,Afghanistan,AFG1,Badakhshan,Shighnan,112.54720508190708,2.0,Member State,AFG,ND,2019
AFG190,AFG1,Afghanistan,AFG14,Kabul,Surobi,129.20810502570833,2.0,Member State,AFG,ND,2019
AFG191,AFG1,Afghanistan,AFG15,Kandahar,Arghandab,397.820778248426,2.0,Member State,AFG,ND,2019
AFG192,AFG1,Afghanistan,AFG15,Kandahar,Arghistan,60.624188210513815,2.0,Member State,AFG,ND,2019
AFG193,AFG1,Afghanistan,AFG15,Kandahar,Daman,608.8273464194341,2.0,Member State,AFG,ND,2019
AFG194,AFG1,Afghanistan,AFG15,Kandahar,Ghorak,18.697097863820304,2.0,Member State,AFG,ND,2019
AFG195,AFG1,Afghanistan,AFG15,Kandahar,Kandahar,3113.8469223859893,2.0,Member State,AFG,ND,2019
AFG196,AFG1,Afghanistan,AFG15,Kandahar,Khakrez,47.36231949949524,2.0,Member State,AFG,ND,2019
AFG197,AFG1,Afghanistan,AFG15,Kandahar,Maruf,61.19879189090314,2.0,Member State,AFG,ND,2019
AFG198,AFG1,Afghanistan,AFG15,Kandahar,Maywand,142.67810912509765,2.0,Member State,AFG,ND,2019
AFG199,AFG1,Afghanistan,AFG15,Kandahar,Miyanshin,34.144131975641386,2.0,Member State,AFG,ND,2019
AFG2,AFG1,Afghanistan,AFG1,Badakhshan,Argo,216.75599664407093,2.0,Member State,AFG,ND,2019
AFG20,AFG1,Afghanistan,AFG1,Badakhshan,Shuhada,80.1661389813962,2.0,Member State,AFG,ND,2019
AFG200,AFG1,Afghanistan,AFG15,Kandahar,Nesh,28.020901462911535,2.0,Member State,AFG,ND,2019
AFG201,AFG1,Afghanistan,AFG15,Kandahar,Panj wayi,200.118869406755,2.0,Member State,AFG,ND,2019
AFG202,AFG1,Afghanistan,AFG15,Kandahar,Reg,19.587779708120912,2.0,Member State,AFG,ND,2019
AFG203,AFG1,Afghanistan,AFG15,Kandahar,Shah Wali Kot,85.3374536882098,2.0,Member State,AFG,ND,2019
AFG204,AFG1,Afghanistan,AFG15,Kandahar,Shor Abak,21.05901758694834,2.0,Member State,AFG,ND,2019
AFG205,AFG1,Afghanistan,AFG15,Kandahar,Spin Boldak,142.1755532091001,2.0,Member State,AFG,ND,2019
AFG206,AFG1,Afghanistan,AFG15,Kandahar,Zheray,103.63450540297559,2.0,Member State,AFG,ND,2019
AFG207,AFG1,Afghanistan,AFG16,Kapisa,Alasay,55.05853844265548,2.0,Member State,AFG,ND,2019
AFG208,AFG1,Afghanistan,AFG16,Kapisa,Hesa Awal-e- Kohestan,101.9413568875015,2.0,Member State,AFG,ND,2019
AFG209,AFG1,Afghanistan,AFG16,Kapisa,Hisa Duwum-e- Kohestan,107.34582578392195,2.0,Member State,AFG,ND,2019
AFG21,AFG1,Afghanistan,AFG1,Badakhshan,Tagab,67.09701034849508,2.0,Member State,AFG,ND,2019
AFG210,AFG1,Afghanistan,AFG16,Kapisa,Koh Band,42.12096590601565,2.0,Member State,AFG,ND,2019
AFG211,AFG1,Afghanistan,AFG16,Kapisa,Mahmud-e- Raqi,164.70867697582025,2.0,Member State,AFG,ND,2019
AFG212,AFG1,Afghanistan,AFG16,Kapisa,Nejrab,188.3929116539487,2.0,Member State,AFG,ND,2019
AFG213,AFG1,Afghanistan,AFG16,Kapisa,Tagab,183.51944731369534,2.0,Member State,AFG,ND,2019
AFG214,AFG1,Afghanistan,AFG17,Khost,Bak,54.42045906927212,2.0,Member State,AFG,ND,2019
AFG215,AFG1,Afghanistan,AFG17,Khost,Gurbuz,172.36023393005033,2.0,Member State,AFG,ND,2019
AFG216,AFG1,Afghanistan,AFG17,Khost,Jaji Maydan,62.534220362464815,2.0,Member State,AFG,ND,2019
AFG217,AFG1,Afghanistan,AFG17,Khost,Khost(Matun),285.1354789418239,2.0,Member State,AFG,ND,2019
AFG218,AFG1,Afghanistan,AFG17,Khost,Mando Zayi,136.09760495439994,2.0,Member State,AFG,ND,2019
AFG219,AFG1,Afghanistan,AFG17,Khost,Musa Khel,99.63049075667253,2.0,Member State,AFG,ND,2019
AFG22,AFG1,Afghanistan,AFG1,Badakhshan,Teshkan,89.60557064204421,2.0,Member State,AFG,ND,2019
AFG220,AFG1,Afghanistan,AFG17,Khost,Nadir Shah Kot,89.05202217949969,2.0,Member State,AFG,ND,2019
AFG221,AFG1,Afghanistan,AFG17,Khost,Qalandar,32.101942454665966,2.0,Member State,AFG,ND,2019
AFG222,AFG1,Afghanistan,AFG17,Khost,Sabri,161.04589458440392,2.0,Member State,AFG,ND,2019
AFG223,AFG1,Afghanistan,AFG17,Khost,Shamal (Shamul),37.25931343816918,2.0,Member State,AFG,ND,2019
AFG224,AFG1,Afghanistan,AFG17,Khost,Spera,63.38935284423663,2.0,Member State,AFG,ND,2019
AFG225,AFG1,Afghanistan,AFG17,Khost,Tani,202.96945531254985,2.0,Member State,AFG,ND,2019
AFG226,AFG1,Afghanistan,AFG17,Khost,Tere Zayi,120.79712753898026,2.0,Member State,AFG,ND,2019
AFG227,AFG1,Afghanistan,AFG18,Kunar,Asad Abad,65.92968580637631,2.0,Member State,AFG,ND,2019
AFG228,AFG1,Afghanistan,AFG18,Kunar,Bar Kunar,44.92209308108332,2.0,Member State,AFG,ND,2019
AFG229,AFG1,Afghanistan,AFG18,Kunar,Chapa Dara,64.47865165570556,2.0,Member State,AFG,ND,2019
AFG23,AFG1,Afghanistan,AFG1,Badakhshan,Wakhan,50.34068896721449,2.0,Member State,AFG,ND,2019
AFG230,AFG1,Afghanistan,AFG18,Kunar,Chawkay,71.1752201457151,2.0,Member State,AFG,ND,2019
AFG231,AFG1,Afghanistan,AFG18,Kunar,Dangam,38.328533652706554,2.0,Member State,AFG,ND,2019
AFG232,AFG1,Afghanistan,AFG18,Kunar,Dara-e-Pech,135.342400816346,2.0,Member State,AFG,ND,2019
AFG233,AFG1,Afghanistan,AFG18,Kunar,Ghazi Abad,33.220361600099274,2.0,Member State,AFG,ND,2019
AFG234,AFG1,Afghanistan,AFG18,Kunar,Khas Kunar,115.30953595985527,2.0,Member State,AFG,ND,2019
AFG235,AFG1,Afghanistan,AFG18,Kunar,Marawara,64.43423697478624,2.0,Member State,AFG,ND,2019
AFG236,AFG1,Afghanistan,AFG18,Kunar,Narang,33.56368764045399,2.0,Member State,AFG,ND,2019
AFG237,AFG1,Afghanistan,AFG18,Kunar,Nari,56.31779843164152,2.0,Member State,AFG,ND,2019
AFG238,AFG1,Afghanistan,AFG18,Kunar,Nurgal,67.06284754519835,2.0,Member State,AFG,ND,2019
AFG239,AFG1,Afghanistan,AFG18,Kunar,Sarkani,82.96582865339134,2.0,Member State,AFG,ND,2019
AFG24,AFG1,Afghanistan,AFG1,Badakhshan,Warduj,41.07611313005395,2.0,Member State,AFG,ND,2019
AFG240,AFG1,Afghanistan,AFG18,Kunar,Shigal wa shel tan,77.77669487764167,2.0,Member State,AFG,ND,2019
AFG241,AFG1,Afghanistan,AFG18,Kunar,Wata Pur,47.67055642081239,2.0,Member State,AFG,ND,2019
AFG242,AFG1,Afghanistan,AFG19,Kunduz,Ali Abad,105.60106037552544,2.0,Member State,AFG,ND,2019
AFG243,AFG1,Afghanistan,AFG19,Kunduz,Chahar Darah,138.20480398894074,2.0,Member State,AFG,ND,2019
AFG244,AFG1,Afghanistan,AFG19,Kunduz,Dasht-e-Archi,152.98024998330453,2.0,Member State,AFG,ND,2019
AFG245,AFG1,Afghanistan,AFG19,Kunduz,Imam Saheb,406.1317748505422,2.0,Member State,AFG,ND,2019
AFG246,AFG1,Afghanistan,AFG19,Kunduz,Khan Abad,238.65202696967557,2.0,Member State,AFG,ND,2019
AFG247,AFG1,Afghanistan,AFG19,Kunduz,Kunduz,581.7455964180864,2.0,Member State,AFG,ND,2019
AFG248,AFG1,Afghanistan,AFG19,Kunduz,Qala-e-Zal,141.5043659796973,2.0,Member State,AFG,ND,2019
AFG249,AFG1,Afghanistan,AFG20,Laghman,Alingar,240.99381462356217,2.0,Member State,AFG,ND,2019
AFG25,AFG1,Afghanistan,AFG1,Badakhshan,Yaftal-e-Sufla,100.30855930267904,2.0,Member State,AFG,ND,2019
AFG250,AFG1,Afghanistan,AFG20,Laghman,Alishang,142.6652891599728,2.0,Member State,AFG,ND,2019
AFG251,AFG1,Afghanistan,AFG20,Laghman,Daulat Shah,55.91446338436986,2.0,Member State,AFG,ND,2019
AFG252,AFG1,Afghanistan,AFG20,Laghman,Mehtarlam,376.37636484218496,2.0,Member State,AFG,ND,2019
AFG253,AFG1,Afghanistan,AFG20,Laghman,Qarghayi,199.18727620941573,2.0,Member State,AFG,ND,2019
AFG254,AFG1,Afghanistan,AFG21,Logar,Azra,39.93638613339385,2.0,Member State,AFG,ND,2019
AFG255,AFG1,Afghanistan,AFG21,Logar,Baraki Barak,163.73776373979769,2.0,Member State,AFG,ND,2019
AFG256,AFG1,Afghanistan,AFG21,Logar,Charkh,117.89034390243064,2.0,Member State,AFG,ND,2019
AFG257,AFG1,Afghanistan,AFG21,Logar,Kharwar,46.335322277682735,2.0,Member State,AFG,ND,2019
AFG258,AFG1,Afghanistan,AFG21,Logar,Khoshi,29.433649921398754,2.0,Member State,AFG,ND,2019
AFG259,AFG1,Afghanistan,AFG21,Logar,Mohammad Agha,159.2470041039637,2.0,Member State,AFG,ND,2019
AFG26,AFG1,Afghanistan,AFG1,Badakhshan,Yamgan,69.36846663995796,2.0,Member State,AFG,ND,2019
AFG260,AFG1,Afghanistan,AFG21,Logar,Pul-e- Alam,236.1459039047461,2.0,Member State,AFG,ND,2019
AFG261,AFG1,Afghanistan,AFG22,Nangarhar,Achin,257.1733404332495,2.0,Member State,AFG,ND,2019
AFG262,AFG1,Afghanistan,AFG22,Nangarhar,Bati Kot,94.66461227971887,2.0,Member State,AFG,ND,2019
AFG263,AFG1,Afghanistan,AFG22,Nangarhar,Behsud,614.7904872265665,2.0,Member State,AFG,ND,2019
AFG264,AFG1,Afghanistan,AFG22,Nangarhar,Chaparhar,328.26475783114324,2.0,Member State,AFG,ND,2019
AFG265,AFG1,Afghanistan,AFG22,Nangarhar,Dara-e-Nur,61.67742818219467,2.0,Member State,AFG,ND,2019
AFG266,AFG1,Afghanistan,AFG22,Nangarhar,Deh Bala,115.14972767660785,2.0,Member State,AFG,ND,2019
AFG267,AFG1,Afghanistan,AFG22,Nangarhar,Dur Baba,59.31031105770409,2.0,Member State,AFG,ND,2019
AFG268,AFG1,Afghanistan,AFG22,Nangarhar,Goshta,74.78816783942169,2.0,Member State,AFG,ND,2019
AFG269,AFG1,Afghanistan,AFG22,Nangarhar,Hesarak,77.28145296983313,2.0,Member State,AFG,ND,2019
AFG27,AFG1,Afghanistan,AFG1,Badakhshan,Yawan,71.38689505347156,2.0,Member State,AFG,ND,2019
AFG270,AFG1,Afghanistan,AFG22,Nangarhar,Jalalabad,133.01081220726203,2.0,Member State,AFG,ND,2019
AFG271,AFG1,Afghanistan,AFG22,Nangarhar,Kama,128.05352995188557,2.0,Member State,AFG,ND,2019
AFG272,AFG1,Afghanistan,AFG22,Nangarhar,Khowgiani,242.73256730018846,2.0,Member State,AFG,ND,2019
AFG273,AFG1,Afghanistan,AFG22,Nangarhar,Kot,130.78399740814902,2.0,Member State,AFG,ND,2019
AFG274,AFG1,Afghanistan,AFG22,Nangarhar,Kuz Kunar,127.58568049107285,2.0,Member State,AFG,ND,2019
AFG275,AFG1,Afghanistan,AFG22,Nangarhar,Lal Pur,73.0047596335668,2.0,Member State,AFG,ND,2019
AFG276,AFG1,Afghanistan,AFG22,Nangarhar,Muhmand Dara,161.57493945213244,2.0,Member State,AFG,ND,2019
AFG277,AFG1,Afghanistan,AFG22,Nangarhar,Nazian,48.83333420073062,2.0,Member State,AFG,ND,2019
AFG278,AFG1,Afghanistan,AFG22,Nangarhar,Pachier Agam,107.57296107177606,2.0,Member State,AFG,ND,2019
AFG279,AFG1,Afghanistan,AFG22,Nangarhar,Rodat,316.05908960751543,2.0,Member State,AFG,ND,2019
AFG28,AFG1,Afghanistan,AFG1,Badakhshan,Zebak,18.453061432363405,2.0,Member State,AFG,ND,2019
AFG280,AFG1,Afghanistan,AFG22,Nangarhar,Sherzad,140.6960437907937,2.0,Member State,AFG,ND,2019
AFG281,AFG1,Afghanistan,AFG22,Nangarhar,Shinwar,128.80482518343013,2.0,Member State,AFG,ND,2019
AFG282,AFG1,Afghanistan,AFG22,Nangarhar,Surkh Rod,528.4876600728371,2.0,Member State,AFG,ND,2019
AFG283,AFG1,Afghanistan,AFG23,Nimroz,Chahar Burjak,48.53645985737981,2.0,Member State,AFG,ND,2019
AFG284,AFG1,Afghanistan,AFG23,Nimroz,Chakhansur,36.889628196163656,2.0,Member State,AFG,ND,2019
AFG285,AFG1,Afghanistan,AFG23,Nimroz,Kang,190.91396136787492,2.0,Member State,AFG,ND,2019
AFG286,AFG1,Afghanistan,AFG23,Nimroz,Khash Rod,56.61976253237892,2.0,Member State,AFG,ND,2019
AFG287,AFG1,Afghanistan,AFG23,Nimroz,Zaranj,221.19917386344662,2.0,Member State,AFG,ND,2019
AFG288,AFG1,Afghanistan,AFG24,Nuristan,Barg-e- Matal,25.187766602446448,2.0,Member State,AFG,ND,2019
AFG289,AFG1,Afghanistan,AFG24,Nuristan,Du Ab,24.681915659213804,2.0,Member State,AFG,ND,2019
AFG29,AFG1,Afghanistan,AFG2,Badghis,Ab Kamari,159.48061157434813,2.0,Member State,AFG,ND,2019
AFG290,AFG1,Afghanistan,AFG24,Nuristan,Kamdesh,43.06886895314724,2.0,Member State,AFG,ND,2019
AFG291,AFG1,Afghanistan,AFG24,Nuristan,Mandol,26.693772128481154,2.0,Member State,AFG,ND,2019
AFG292,AFG1,Afghanistan,AFG24,Nuristan,Nurgaram,56.1930491692479,2.0,Member State,AFG,ND,2019
AFG293,AFG1,Afghanistan,AFG24,Nuristan,Poruns,33.07456756624162,2.0,Member State,AFG,ND,2019
AFG294,AFG1,Afghanistan,AFG24,Nuristan,Wama,20.122748996569715,2.0,Member State,AFG,ND,2019
AFG295,AFG1,Afghanistan,AFG24,Nuristan,Waygal,42.07806307130759,2.0,Member State,AFG,ND,2019
AFG296,AFG1,Afghanistan,AFG25,Paktika,Bermel (Burmul),81.79438523756589,2.0,Member State,AFG,ND,2019
AFG297,AFG1,Afghanistan,AFG25,Paktika,Dila,45.882811680699504,2.0,Member State,AFG,ND,2019
AFG298,AFG1,Afghanistan,AFG25,Paktika,Gian,63.01459869435514,2.0,Member State,AFG,ND,2019
AFG299,AFG1,Afghanistan,AFG25,Paktika,Gomal,26.32578527943434,2.0,Member State,AFG,ND,2019
AFG3,AFG1,Afghanistan,AFG1,Badakhshan,Baharak,56.19294623816846,2.0,Member State,AFG,ND,2019
AFG30,AFG1,Afghanistan,AFG2,Badghis,Bala Murghab,204.69471381844443,2.0,Member State,AFG,ND,2019
AFG300,AFG1,Afghanistan,AFG25,Paktika,Jani Khel,47.666484049058226,2.0,Member State,AFG,ND,2019
AFG301,AFG1,Afghanistan,AFG25,Paktika,Mata Khan,46.56020891771648,2.0,Member State,AFG,ND,2019
AFG302,AFG1,Afghanistan,AFG25,Paktika,Nika,14.32239011833696,2.0,Member State,AFG,ND,2019
AFG303,AFG1,Afghanistan,AFG25,Paktika,Omna,21.842412848928486,2.0,Member State,AFG,ND,2019
