L1_CODE,L0_CODE,L0_NAME,L1_NAME,total_gdp,geo_level,wb_status,sovereign,Disputed,year
BTN43,BTN31,Bhutan,Bumthang,121.68894126492555,1.0,Member State,BTN,ND,2022
BTN44,BTN31,Bhutan,Chhukha,3162.397696023618,1.0,Member State,BTN,ND,2022
BTN45,BTN31,Bhutan,Dagana,113.93106950700773,1.0,Member State,BTN,ND,2022
BTN46,BTN31,Bhutan,Gasa,28.22454488505023,1.0,Member State,BTN,ND,2022
BTN47,BTN31,Bhutan,Haa,126.34720377141619,1.0,Member State,BTN,ND,2022
BTN48,BTN31,Bhutan,Lhuentse,109.73777737200405,1.0,Member State,BTN,ND,2022
BTN49,BTN31,Bhutan,Monggar,285.6974160090125,1.0,Member State,BTN,ND,2022
BTN50,BTN31,Bhutan,Paro,644.3241354397934,1.0,Member State,BTN,ND,2022
BTN51,BTN31,Bhutan,Pemagatshel,173.85127075682618,1.0,Member State,BTN,ND,2022
BTN52,BTN31,Bhutan,Punakha,218.88988021315527,1.0,Member State,BTN,ND,2022
BTN53,BTN31,Bhutan,Samdrupjongkhar,340.4891466007459,1.0,Member State,BTN,ND,2022
BTN54,BTN31,Bhutan,Samtse,1134.8988546199164,1.0,Member State,BTN,ND,2022
BTN55,BTN31,Bhutan,Sarpang,166.4365767197904,1.0,Member State,BTN,ND,2022
BTN56,BTN31,Bhutan,Thimphu,1672.1220127853292,1.0,Member State,BTN,ND,2022
BTN57,BTN31,Bhutan,Trashigang,678.3518534364281,1.0,Member State,BTN,ND,2022
BTN58,BTN31,Bhutan,Trashiyangtse,155.5281160204512,1.0,Member State,BTN,ND,2022
BTN59,BTN31,Bhutan,Trongsa,120.24519820612528,1.0,Member State,BTN,ND,2022
BTN60,BTN31,Bhutan,Tsirang,319.7057966434042,1.0,Member State,BTN,ND,2022
BTN61,BTN31,Bhutan,Wangduephodrang,670.3779704792967,1.0,Member State,BTN,ND,2022
BTN62,BTN31,Bhutan,Zhemgang,147.5433235678732,1.0,Member State,BTN,ND,2022
DS38520,DS38520,Arunchal Pradesh,Arunchal Pradesh,11261.357296344802,1.0,,,D,2022
DS38521,DS38521,Disputed - India/Pakistan,Disputed - India/Pakistan,2.773030112324786,1.0,,,D,2022
DS38522,DS38522,"Disputed Area, China-India-Nepal","Disputed Area, China-India-Nepal",0.35402288155414496,1.0,,,D,2022
DS38523,DS38523,Disputed Area - China-India,Disputed Area - China-India,0.14116188304285265,1.0,,,D,2022
DS38524,DS38524,Disputed Area - China-India,Disputed Area - China-India,4.156526158819556,1.0,,,D,2022
DS38525,DS38525,Disputed Area - China-India,Disputed Area - China-India,2.5475370343029446,1.0,,,D,2022
DS38526,DS38526,Disputed Area - China-India,Disputed Area - China-India,0.9378523683326089,1.0,,,D,2022
DS38527,DS38527,Disputed - India/Pakistan,Disputed - India/Pakistan,0.009708371453993407,1.0,,,D,2022
DS38528,DS38528,Disputed - India/Pakistan,Disputed - India/Pakistan,1.1242238383114023e-05,1.0,,,D,2022
DS38529,DS38529,Disputed - India/Pakistan,Disputed - India/Pakistan,0.8042080652248611,1.0,,,D,2022
DS38530,DS38530,Disputed - India/Pakistan,Disputed - India/Pakistan,56.92471359723135,1.0,,,D,2022
IND63,IND115,India,Andaman and Nicobar Islands,3384.069069937841,1.0,Member State,IND,ND,2022
IND64,IND115,India,Andhra Pradesh,475070.2935990719,1.0,Member State,IND,ND,2022
IND65,IND115,India,Arunachal Pradesh,5960.292896432813,1.0,Member State,IND,ND,2022
IND66,IND115,India,Assam,157221.11033578165,1.0,Member State,IND,ND,2022
IND67,IND115,India,Bihar,292944.8575832518,1.0,Member State,IND,ND,2022
IND68,IND115,India,Chandigarh,11191.285560592854,1.0,Member State,IND,ND,2022
IND69,IND115,India,Chhattisgarh,163493.6537975787,1.0,Member State,IND,ND,2022
IND70,IND115,India,Dadra and Nagar Haveli,3619.6308635239957,1.0,Member State,IND,ND,2022
IND71,IND115,India,Daman and Diu,878.0937960028331,1.0,Member State,IND,ND,2022
IND72,IND115,India,Delhi,356711.8653490388,1.0,Member State,IND,ND,2022
IND73,IND115,India,Goa,27494.37787342255,1.0,Member State,IND,ND,2022
IND74,IND115,India,Gujarat,773075.1398876978,1.0,Member State,IND,ND,2022
IND75,IND115,India,Haryana,372712.51045391744,1.0,Member State,IND,ND,2022
IND76,IND115,India,Himachal Pradesh,71007.31576334023,1.0,Member State,IND,ND,2022
IND77,IND115,India,Jammu and Kashmir,80687.18461940956,1.0,Sovereignty unsettled,IND,ND,2022
IND78,IND115,India,Jharkhand,150482.3153817069,1.0,Member State,IND,ND,2022
IND79,IND115,India,Karnataka,872536.2795916757,1.0,Member State,IND,ND,2022
IND80,IND115,India,Kerala,414559.45804032136,1.0,Member State,IND,ND,2022
IND81,IND115,India,Lakshadweep,0.0,,Member State,IND,ND,
IND82,IND115,India,Madhya Pradesh,467367.5283459752,1.0,Member State,IND,ND,2022
IND83,IND115,India,Maharashtra,1201786.0871065932,1.0,Member State,IND,ND,2022
IND84,IND115,India,Manipur,15976.209320426276,1.0,Member State,IND,ND,2022
IND85,IND115,India,Meghalaya,19271.821319572337,1.0,Member State,IND,ND,2022
IND86,IND115,India,Mizoram,10059.672863113821,1.0,Member State,IND,ND,2022
IND87,IND115,India,Nagaland,12561.346803147182,1.0,Member State,IND,ND,2022
IND88,IND115,India,Odisha,245100.7593158243,1.0,Member State,IND,ND,2022
IND89,IND115,India,Puducherry,7721.508874151466,1.0,Member State,IND,ND,2022
IND90,IND115,India,Punjab,245584.07164222412,1.0,Member State,IND,ND,2022
IND91,IND115,India,Rajasthan,492704.5923913573,1.0,Member State,IND,ND,2022
IND92,IND115,India,Sikkim,12869.611133685934,1.0,Member State,IND,ND,2022
IND93,IND115,India,Tamil Nadu,869405.9235396705,1.0,Member State,IND,ND,2022
IND94,IND115,India,Telangana,470026.5866487802,1.0,Member State,IND,ND,2022
IND95,IND115,India,Tripura,27008.246667973308,1.0,Member State,IND,ND,2022
IND96,IND115,India,Uttar Pradesh,785918.8888038159,1.0,Member State,IND,ND,2022
IND97,IND115,India,Uttarakhand,106883.69747747018,1.0,Member State,IND,ND,2022
IND98,IND115,India,West Bengal,628900.6696454576,1.0,Member State,IND,ND,2022
LKA100,LKA231,Sri Lanka,Eastern,11893.17562410541,1.0,Member State,LKA,ND,2022
LKA101,LKA231,Sri Lanka,North Central,15638.320883777622,1.0,Member State,LKA,ND,2022
LKA102,LKA231,Sri Lanka,North Western,26642.077291239664,1.0,Member State,LKA,ND,2022
LKA103,LKA231,Sri Lanka,Northern,7822.9212683633505,1.0,Member State,LKA,ND,2022
LKA104,LKA231,Sri Lanka,Sabaragamuwa,21797.58523376739,1.0,Member State,LKA,ND,2022
LKA105,LKA231,Sri Lanka,Southern,21919.111061926327,1.0,Member State,LKA,ND,2022
LKA106,LKA231,Sri Lanka,Uva,14265.135272447287,1.0,Member State,LKA,ND,2022
LKA107,LKA231,Sri Lanka,Western,81818.5208129341,1.0,Member State,LKA,ND,2022
LKA99,LKA231,Sri Lanka,Central,29101.243708049704,1.0,Member State,LKA,ND,2022
MDV108,MDV154,Maldives,Alifu Alifu,0.28673780784006486,1.0,Member State,MDV,ND,2022
MDV109,MDV154,Maldives,Alifu Dhaalu,0.0,,Member State,MDV,ND,
MDV110,MDV154,Maldives,Baa,0.0015660059311078313,1.0,Member State,MDV,ND,2022
MDV111,MDV154,Maldives,Dhaalu,0.0,,Member State,MDV,ND,
MDV112,MDV154,Maldives,Faafu,0.14153336738534728,1.0,Member State,MDV,ND,2022
MDV113,MDV154,Maldives,Gaafu Alifu,0.03983624091762299,1.0,Member State,MDV,ND,2022
MDV114,MDV154,Maldives,Gaafu Dhaalu,0.49717195204163506,1.0,Member State,MDV,ND,2022
MDV115,MDV154,Maldives,Haa Alifu,0.26595724202189386,1.0,Member State,MDV,ND,2022
MDV116,MDV154,Maldives,Haa Dhaalu,0.6473420063392361,1.0,Member State,MDV,ND,2022
MDV117,MDV154,Maldives,Kaafu,6.868227427228384,1.0,Member State,MDV,ND,2022
MDV118,MDV154,Maldives,Laamu,3.123486239579542,1.0,Member State,MDV,ND,2022
MDV119,MDV154,Maldives,Lhaviyani,0.0,,Member State,MDV,ND,
MDV120,MDV154,Maldives,Male',2.5885007387715735,1.0,Member State,MDV,ND,2022
MDV121,MDV154,Maldives,Meemu,0.13030602414457418,1.0,Member State,MDV,ND,2022
MDV122,MDV154,Maldives,Noonu,0.0,,Member State,MDV,ND,
MDV123,MDV154,Maldives,Raa,0.06169256426074506,1.0,Member State,MDV,ND,2022
MDV124,MDV154,Maldives,Seenu,13.443481795908477,1.0,Member State,MDV,ND,2022
MDV125,MDV154,Maldives,Shaviyani,0.0,,Member State,MDV,ND,
MDV126,MDV154,Maldives,Thaa,0.08611512745828181,1.0,Member State,MDV,ND,2022
MDV127,MDV154,Maldives,Vaavu,0.0,,Member State,MDV,ND,
NPL128,NPL175,Nepal,Five,14786.524534442919,1.0,Member State,NPL,ND,2022
NPL129,NPL175,Nepal,Four,6953.700164451831,1.0,Member State,NPL,ND,2022
NPL130,NPL175,Nepal,One,21231.666334044887,1.0,Member State,NPL,ND,2022
NPL131,NPL175,Nepal,Seven,9084.806540648755,1.0,Member State,NPL,ND,2022
NPL132,NPL175,Nepal,Six,3654.9614942292255,1.0,Member State,NPL,ND,2022
NPL133,NPL175,Nepal,Three,34989.32430574169,1.0,Member State,NPL,ND,2022
NPL134,NPL175,Nepal,Two,25182.147158328982,1.0,Member State,NPL,ND,2022
PAK135,PAK188,Pakistan,Azad Jammu and Kashmir,15875.769214933349,1.0,Sovereignty unsettled,PAK,ND,2022
PAK136,PAK188,Pakistan,Gilgit Baltistan,4782.867122654945,1.0,Sovereignty unsettled,PAK,ND,2022
PAK137,PAK188,Pakistan,Balochistan,29190.533595582976,1.0,Member State,PAK,ND,2022
PAK138,PAK188,Pakistan,Khyber Pakhtunkhwa,165197.20556545202,1.0,Member State,PAK,ND,2022
PAK139,PAK188,Pakistan,Federal Capital Territory,17020.077879628905,1.0,Member State,PAK,ND,2022
PAK140,PAK188,Pakistan,Punjab,763589.2995110682,1.0,Member State,PAK,ND,2022
PAK141,PAK188,Pakistan,Sindh,252349.23633099007,1.0,Member State,PAK,ND,2022
