L1_CODE,L0_CODE,L0_NAME,L1_NAME,total_gdp,geo_level,wb_status,sovereign,Disputed,year
AFG34,AFG1,Afghanistan,Zabul,557.8141236192597,1.0,Member State,AFG,ND,2014
AFG4,AFG1,Afghanistan,Balkh,4195.865529253099,1.0,Member State,AFG,ND,2014
AFG5,AFG1,Afghanistan,Bamyan,769.2243862524299,1.0,Member State,AFG,ND,2014
AFG6,AFG1,Afghanistan,Daykundi,794.2807153358721,1.0,Member State,AFG,ND,2014
AFG7,AFG1,Afghanistan,Farah,847.9033399748164,1.0,Member State,AFG,ND,2014
AFG8,AFG1,Afghanistan,Faryab,1811.5598362485698,1.0,Member State,AFG,ND,2014
AFG9,AFG1,Afghanistan,Ghazni,2159.2990334956794,1.0,Member State,AFG,ND,2014
BGD35,BGD23,Bangladesh,Barishal,28641.651616891722,1.0,Member State,BGD,ND,2014
BGD36,BGD23,Bangladesh,Chattogram,111906.794815578,1.0,Member State,BGD,ND,2014
BGD37,BGD23,Bangladesh,Dhaka,222623.53496662123,1.0,Member State,BGD,ND,2014
BGD38,BGD23,Bangladesh,Khulna,70754.1884763194,1.0,Member State,BGD,ND,2014
BGD39,BGD23,Bangladesh,Mymensingh,39195.02018881614,1.0,Member State,BGD,ND,2014
BGD40,BGD23,Bangladesh,Rajshahi,71676.84250982244,1.0,Member State,BGD,ND,2014
BGD41,BGD23,Bangladesh,Rangpur,52772.41439458153,1.0,Member State,BGD,ND,2014
BGD42,BGD23,Bangladesh,Sylhet,34038.379129949615,1.0,Member State,BGD,ND,2014
BTN43,BTN31,Bhutan,Bumthang,82.34304529495299,1.0,Member State,BTN,ND,2014
BTN44,BTN31,Bhutan,Chhukha,2394.2629566855144,1.0,Member State,BTN,ND,2014
BTN45,BTN31,Bhutan,Dagana,77.61807764840985,1.0,Member State,BTN,ND,2014
BTN46,BTN31,Bhutan,Gasa,18.61739818221238,1.0,Member State,BTN,ND,2014
BTN47,BTN31,Bhutan,Haa,79.7858151141365,1.0,Member State,BTN,ND,2014
BTN48,BTN31,Bhutan,Lhuentse,77.30871083191253,1.0,Member State,BTN,ND,2014
BTN49,BTN31,Bhutan,Monggar,191.9656469067769,1.0,Member State,BTN,ND,2014
BTN50,BTN31,Bhutan,Paro,363.0412533348292,1.0,Member State,BTN,ND,2014
BTN51,BTN31,Bhutan,Pemagatshel,117.0253978621265,1.0,Member State,BTN,ND,2014
BTN52,BTN31,Bhutan,Punakha,122.5263034364676,1.0,Member State,BTN,ND,2014
BTN53,BTN31,Bhutan,Samdrupjongkhar,222.56734568248686,1.0,Member State,BTN,ND,2014
BTN54,BTN31,Bhutan,Samtse,808.3247335951695,1.0,Member State,BTN,ND,2014
BTN55,BTN31,Bhutan,Sarpang,101.6172097708887,1.0,Member State,BTN,ND,2014
BTN56,BTN31,Bhutan,Thimphu,1800.854699391407,1.0,Member State,BTN,ND,2014
BTN57,BTN31,Bhutan,Trashigang,320.94428565126174,1.0,Member State,BTN,ND,2014
BTN58,BTN31,Bhutan,Trashiyangtse,89.36617310623534,1.0,Member State,BTN,ND,2014
BTN59,BTN31,Bhutan,Trongsa,79.00473791161345,1.0,Member State,BTN,ND,2014
BTN60,BTN31,Bhutan,Tsirang,103.57987260472207,1.0,Member State,BTN,ND,2014
BTN61,BTN31,Bhutan,Wangduephodrang,309.3649642706407,1.0,Member State,BTN,ND,2014
BTN62,BTN31,Bhutan,Zhemgang,108.39869352971269,1.0,Member State,BTN,ND,2014
DS38520,DS38520,Arunchal Pradesh,Arunchal Pradesh,5990.113541707768,1.0,,,D,2014
DS38521,DS38521,Disputed - India/Pakistan,Disputed - India/Pakistan,2.1883906126537203,1.0,,,D,2014
DS38522,DS38522,"Disputed Area, China-India-Nepal","Disputed Area, China-India-Nepal",0.2985927586716145,1.0,,,D,2014
DS38523,DS38523,Disputed Area - China-India,Disputed Area - China-India,0.16737942264637581,1.0,,,D,2014
DS38524,DS38524,Disputed Area - China-India,Disputed Area - China-India,3.891873917724001,1.0,,,D,2014
DS38525,DS38525,Disputed Area - China-India,Disputed Area - China-India,2.1204455685770416,1.0,,,D,2014
DS38526,DS38526,Disputed Area - China-India,Disputed Area - China-India,0.8979285814733503,1.0,,,D,2014
DS38527,DS38527,Disputed - India/Pakistan,Disputed - India/Pakistan,0.006817002767787132,1.0,,,D,2014
DS38528,DS38528,Disputed - India/Pakistan,Disputed - India/Pakistan,7.894050051235613e-06,1.0,,,D,2014
DS38529,DS38529,Disputed - India/Pakistan,Disputed - India/Pakistan,0.7362125796558059,1.0,,,D,2014
DS38530,DS38530,Disputed - India/Pakistan,Disputed - India/Pakistan,50.61059305966803,1.0,,,D,2014
IND63,IND115,India,Andaman and Nicobar Islands,2016.3156753038127,1.0,Member State,IND,ND,2014
IND64,IND115,India,Andhra Pradesh,269445.11123230995,1.0,Member State,IND,ND,2014
IND65,IND115,India,Arunachal Pradesh,3292.247386545048,1.0,Member State,IND,ND,2014
IND66,IND115,India,Assam,103862.0794980407,1.0,Member State,IND,ND,2014
IND67,IND115,India,Bihar,198697.97201682572,1.0,Member State,IND,ND,2014
IND68,IND115,India,Chandigarh,8318.872794969557,1.0,Member State,IND,ND,2014
IND69,IND115,India,Chhattisgarh,122077.72097951811,1.0,Member State,IND,ND,2014
IND70,IND115,India,Dadra and Nagar Haveli,2351.948603471791,1.0,Member State,IND,ND,2014
IND71,IND115,India,Daman and Diu,627.7926422391873,1.0,Member State,IND,ND,2014
IND72,IND115,India,Delhi,248976.01247639963,1.0,Member State,IND,ND,2014
IND73,IND115,India,Goa,16800.289018130607,1.0,Member State,IND,ND,2014
IND74,IND115,India,Gujarat,458467.7709098306,1.0,Member State,IND,ND,2014
IND75,IND115,India,Haryana,247010.48888823958,1.0,Member State,IND,ND,2014
IND76,IND115,India,Himachal Pradesh,52027.73041472839,1.0,Member State,IND,ND,2014
IND77,IND115,India,Jammu and Kashmir,53740.95190250878,1.0,Sovereignty unsettled,IND,ND,2014
IND78,IND115,India,Jharkhand,117146.65100645174,1.0,Member State,IND,ND,2014
IND79,IND115,India,Karnataka,494519.7193964516,1.0,Member State,IND,ND,2014
IND80,IND115,India,Kerala,258880.6446974451,1.0,Member State,IND,ND,2014
IND81,IND115,India,Lakshadweep,0.0,,Member State,IND,ND,
IND82,IND115,India,Madhya Pradesh,260090.91361225958,1.0,Member State,IND,ND,2014
IND83,IND115,India,Maharashtra,895709.6559048934,1.0,Member State,IND,ND,2014
IND84,IND115,India,Manipur,9711.763538633792,1.0,Member State,IND,ND,2014
IND85,IND115,India,Meghalaya,15284.375626873365,1.0,Member State,IND,ND,2014
IND86,IND115,India,Mizoram,5915.144500851202,1.0,Member State,IND,ND,2014
IND87,IND115,India,Nagaland,9338.196566455232,1.0,Member State,IND,ND,2014
IND88,IND115,India,Odisha,171428.45790719322,1.0,Member State,IND,ND,2014
IND89,IND115,India,Puducherry,5554.036811852041,1.0,Member State,IND,ND,2014
IND90,IND115,India,Punjab,198087.74824758936,1.0,Member State,IND,ND,2014
IND91,IND115,India,Rajasthan,329884.1115424791,1.0,Member State,IND,ND,2014
IND92,IND115,India,Sikkim,7190.076885843258,1.0,Member State,IND,ND,2014
IND93,IND115,India,Tamil Nadu,550494.4879721319,1.0,Member State,IND,ND,2014
IND94,IND115,India,Telangana,267626.6206150969,1.0,Member State,IND,ND,2014
IND95,IND115,India,Tripura,16205.849822696635,1.0,Member State,IND,ND,2014
IND96,IND115,India,Uttar Pradesh,574781.6931959903,1.0,Member State,IND,ND,2014
IND97,IND115,India,Uttarakhand,84517.77815344652,1.0,Member State,IND,ND,2014
IND98,IND115,India,West Bengal,400219.5316472586,1.0,Member State,IND,ND,2014
LKA100,LKA231,Sri Lanka,Eastern,10702.837015072348,1.0,Member State,LKA,ND,2014
LKA101,LKA231,Sri Lanka,North Central,13183.047867015446,1.0,Member State,LKA,ND,2014
LKA102,LKA231,Sri Lanka,North Western,23997.11768934242,1.0,Member State,LKA,ND,2014
LKA103,LKA231,Sri Lanka,Northern,7155.486063605573,1.0,Member State,LKA,ND,2014
LKA104,LKA231,Sri Lanka,Sabaragamuwa,18358.94916846937,1.0,Member State,LKA,ND,2014
LKA105,LKA231,Sri Lanka,Southern,20024.15394095159,1.0,Member State,LKA,ND,2014
LKA106,LKA231,Sri Lanka,Uva,13392.553251739431,1.0,Member State,LKA,ND,2014
LKA107,LKA231,Sri Lanka,Western,81934.36651102838,1.0,Member State,LKA,ND,2014
LKA99,LKA231,Sri Lanka,Central,25802.42127861356,1.0,Member State,LKA,ND,2014
MDV108,MDV154,Maldives,Alifu Alifu,0.2339158286284679,1.0,Member State,MDV,ND,2014
MDV109,MDV154,Maldives,Alifu Dhaalu,0.0,,Member State,MDV,ND,
MDV110,MDV154,Maldives,Baa,0.0013540091759639554,1.0,Member State,MDV,ND,2014
MDV111,MDV154,Maldives,Dhaalu,0.0,,Member State,MDV,ND,
MDV112,MDV154,Maldives,Faafu,0.12558036922769622,1.0,Member State,MDV,ND,2014
MDV113,MDV154,Maldives,Gaafu Alifu,0.033977217814225025,1.0,Member State,MDV,ND,2014
MDV114,MDV154,Maldives,Gaafu Dhaalu,0.4716113078327499,1.0,Member State,MDV,ND,2014
MDV115,MDV154,Maldives,Haa Alifu,0.24262563441147603,1.0,Member State,MDV,ND,2014
MDV116,MDV154,Maldives,Haa Dhaalu,0.5762242135450019,1.0,Member State,MDV,ND,2014
MDV117,MDV154,Maldives,Kaafu,4.345271821126159,1.0,Member State,MDV,ND,2014
MDV118,MDV154,Maldives,Laamu,2.587351403179608,1.0,Member State,MDV,ND,2014
MDV119,MDV154,Maldives,Lhaviyani,0.0,,Member State,MDV,ND,
MDV120,MDV154,Maldives,Male',1.6376480596081975,1.0,Member State,MDV,ND,2014
MDV121,MDV154,Maldives,Meemu,0.12021218231754542,1.0,Member State,MDV,ND,2014
MDV122,MDV154,Maldives,Noonu,0.0,,Member State,MDV,ND,
MDV123,MDV154,Maldives,Raa,0.04157661196927579,1.0,Member State,MDV,ND,2014
MDV124,MDV154,Maldives,Seenu,11.603485348467197,1.0,Member State,MDV,ND,2014
MDV125,MDV154,Maldives,Shaviyani,0.0,,Member State,MDV,ND,
MDV126,MDV154,Maldives,Thaa,0.07090402890202274,1.0,Member State,MDV,ND,2014
MDV127,MDV154,Maldives,Vaavu,0.0,,Member State,MDV,ND,
NPL128,NPL175,Nepal,Five,11039.126452757013,1.0,Member State,NPL,ND,2014
NPL129,NPL175,Nepal,Four,6631.202564522192,1.0,Member State,NPL,ND,2014
NPL130,NPL175,Nepal,One,14059.902435426036,1.0,Member State,NPL,ND,2014
NPL131,NPL175,Nepal,Seven,5700.121090758854,1.0,Member State,NPL,ND,2014
NPL132,NPL175,Nepal,Six,3405.4328704020363,1.0,Member State,NPL,ND,2014
NPL133,NPL175,Nepal,Three,23507.986556056785,1.0,Member State,NPL,ND,2014
NPL134,NPL175,Nepal,Two,18893.79244030874,1.0,Member State,NPL,ND,2014
PAK135,PAK188,Pakistan,Azad Jammu and Kashmir,13840.786020437894,1.0,Sovereignty unsettled,PAK,ND,2014
PAK136,PAK188,Pakistan,Gilgit Baltistan,4221.382975909162,1.0,Sovereignty unsettled,PAK,ND,2014
PAK137,PAK188,Pakistan,Balochistan,19431.551799018784,1.0,Member State,PAK,ND,2014
PAK138,PAK188,Pakistan,Khyber Pakhtunkhwa,135820.2529254958,1.0,Member State,PAK,ND,2014
PAK139,PAK188,Pakistan,Federal Capital Territory,10199.356105202167,1.0,Member State,PAK,ND,2014
PAK140,PAK188,Pakistan,Punjab,477933.7387021516,1.0,Member State,PAK,ND,2014
PAK141,PAK188,Pakistan,Sindh,230374.29645509395,1.0,Member State,PAK,ND,2014
