L2_CODE,L0_CODE,L0_NAME,L1_CODE,L1_NAME,L2_NAME,total_gdp,geo_level,wb_status,sovereign,Disputed,year
AFG271,AFG1,Afghanistan,AFG22,Nangarhar,Kama,122.78275974790357,2.0,Member State,AFG,ND,2020
AFG272,AFG1,Afghanistan,AFG22,Nangarhar,Khowgiani,249.11360688558057,2.0,Member State,AFG,ND,2020
AFG273,AFG1,Afghanistan,AFG22,Nangarhar,Kot,120.21985993594207,2.0,Member State,AFG,ND,2020
AFG274,AFG1,Afghanistan,AFG22,Nangarhar,Kuz Kunar,124.21976493276458,2.0,Member State,AFG,ND,2020
AFG275,AFG1,Afghanistan,AFG22,Nangarhar,Lal Pur,71.78959368151192,2.0,Member State,AFG,ND,2020
AFG276,AFG1,Afghanistan,AFG22,Nangarhar,Muhmand Dara,157.77598605749162,2.0,Member State,AFG,ND,2020
AFG277,AFG1,Afghanistan,AFG22,Nangarhar,Nazian,49.298704305052375,2.0,Member State,AFG,ND,2020
AFG278,AFG1,Afghanistan,AFG22,Nangarhar,Pachier Agam,110.09283855410693,2.0,Member State,AFG,ND,2020
AFG279,AFG1,Afghanistan,AFG22,Nangarhar,Rodat,292.892243445818,2.0,Member State,AFG,ND,2020
AFG28,AFG1,Afghanistan,AFG1,Badakhshan,Zebak,18.420160455650688,2.0,Member State,AFG,ND,2020
AFG280,AFG1,Afghanistan,AFG22,Nangarhar,Sherzad,140.01637472932077,2.0,Member State,AFG,ND,2020
AFG281,AFG1,Afghanistan,AFG22,Nangarhar,Shinwar,124.40983883938817,2.0,Member State,AFG,ND,2020
AFG282,AFG1,Afghanistan,AFG22,Nangarhar,Surkh Rod,486.0453419943684,2.0,Member State,AFG,ND,2020
AFG283,AFG1,Afghanistan,AFG23,Nimroz,Chahar Burjak,47.32279854201847,2.0,Member State,AFG,ND,2020
AFG284,AFG1,Afghanistan,AFG23,Nimroz,Chakhansur,36.00694359095422,2.0,Member State,AFG,ND,2020
AFG285,AFG1,Afghanistan,AFG23,Nimroz,Kang,187.8778027891082,2.0,Member State,AFG,ND,2020
AFG286,AFG1,Afghanistan,AFG23,Nimroz,Khash Rod,55.224212034955954,2.0,Member State,AFG,ND,2020
AFG287,AFG1,Afghanistan,AFG23,Nimroz,Zaranj,218.714943372768,2.0,Member State,AFG,ND,2020
AFG288,AFG1,Afghanistan,AFG24,Nuristan,Barg-e- Matal,24.937623630729274,2.0,Member State,AFG,ND,2020
AFG289,AFG1,Afghanistan,AFG24,Nuristan,Du Ab,24.14995155468822,2.0,Member State,AFG,ND,2020
AFG29,AFG1,Afghanistan,AFG2,Badghis,Ab Kamari,163.13634495785436,2.0,Member State,AFG,ND,2020
AFG290,AFG1,Afghanistan,AFG24,Nuristan,Kamdesh,42.33280166515704,2.0,Member State,AFG,ND,2020
AFG291,AFG1,Afghanistan,AFG24,Nuristan,Mandol,26.35246277775354,2.0,Member State,AFG,ND,2020
AFG292,AFG1,Afghanistan,AFG24,Nuristan,Nurgaram,52.69618315571527,2.0,Member State,AFG,ND,2020
AFG293,AFG1,Afghanistan,AFG24,Nuristan,Poruns,32.45502745807792,2.0,Member State,AFG,ND,2020
AFG294,AFG1,Afghanistan,AFG24,Nuristan,Wama,19.825213165232796,2.0,Member State,AFG,ND,2020
AFG295,AFG1,Afghanistan,AFG24,Nuristan,Waygal,39.87522906176872,2.0,Member State,AFG,ND,2020
AFG296,AFG1,Afghanistan,AFG25,Paktika,Bermel (Burmul),80.01457708172984,2.0,Member State,AFG,ND,2020
AFG297,AFG1,Afghanistan,AFG25,Paktika,Dila,44.72726184792462,2.0,Member State,AFG,ND,2020
AFG298,AFG1,Afghanistan,AFG25,Paktika,Gian,61.59394299537489,2.0,Member State,AFG,ND,2020
AFG299,AFG1,Afghanistan,AFG25,Paktika,Gomal,25.726457321496788,2.0,Member State,AFG,ND,2020
AFG3,AFG1,Afghanistan,AFG1,Badakhshan,Baharak,54.29221583004777,2.0,Member State,AFG,ND,2020
AFG30,AFG1,Afghanistan,AFG2,Badghis,Bala Murghab,198.28968014077205,2.0,Member State,AFG,ND,2020
AFG300,AFG1,Afghanistan,AFG25,Paktika,Jani Khel,46.099346723768626,2.0,Member State,AFG,ND,2020
AFG301,AFG1,Afghanistan,AFG25,Paktika,Mata Khan,44.04181875985917,2.0,Member State,AFG,ND,2020
AFG302,AFG1,Afghanistan,AFG25,Paktika,Nika,13.814041175110379,2.0,Member State,AFG,ND,2020
AFG303,AFG1,Afghanistan,AFG25,Paktika,Omna,21.59460391781074,2.0,Member State,AFG,ND,2020
