globalid,wb_status,sovereign,L0_CODE,L0_NAME,L1_CODE,L1_NAME,Disputed,total_gdp,year,geo_level
{D88C3912-5BB3-4D5A-AB32-47DA1C33B5AF},Member State,AFG,AFG1,Afghanistan,AFG26,Paktya,ND,918.4103773052467,2014,1.0
{8845BB87-6359-4D8A-ACE2-C0AAB3358250},Member State,AFG,AFG1,Afghanistan,AFG27,Panjsher,ND,291.82781000890816,2014,1.0
{DE5E99BF-D492-4B88-A9D1-8B007E2178DF},Member State,AFG,AFG1,Afghanistan,AFG28,Parwan,ND,1429.8159197476175,2014,1.0
{F74AA631-C18C-4A3B-ABEC-C0DB197684C0},Member State,AFG,AFG1,Afghanistan,AFG29,Samangan,ND,715.4677965386509,2014,1.0
{3B7C24BC-90F8-41E4-8EBA-31748DAA51DE},Member State,AFG,AFG1,Afghanistan,AFG30,Sar-e-Pul,ND,1081.2218868320688,2014,1.0
{53EF497A-CBAA-4B68-A9D6-861CB313E605},Member State,AFG,AFG1,Afghanistan,AFG31,Takhar,ND,1911.0544136685896,2014,1.0
{2F70AE8F-27A9-4BD2-95B1-493C048B24C8},Member State,AFG,AFG1,Afghanistan,AFG32,Uruzgan,ND,610.3028786768272,2014,1.0
{7E74265D-09F0-4B33-89E5-DC883A73E4D6},Member State,AFG,AFG1,Afghanistan,AFG33,Wardak,ND,1073.2082915370631,2014,1.0
{4A74EAAB-154B-420D-8892-FF08DA4656C7},Member State,AFG,AFG1,Afghanistan,AFG34,Zabul,ND,557.8141236192597,2014,1.0
{89D721DB-CAB9-40DC-8EA9-5BE9A3F4D8BB},Member State,BGD,BGD23,Bangladesh,BGD35,Barishal,ND,28641.651616891722,2014,1.0
{AC003940-A0FE-42B9-81B0-028CB6FBB66A},Member State,BGD,BGD23,Bangladesh,BGD36,Chattogram,ND,111906.794815578,2014,1.0
{34F6FA4B-ABD5-4592-BE67-8E9D2F22F850},Member State,BGD,BGD23,Bangladesh,BGD37,Dhaka,ND,222623.53496662123,2014,1.0
{D636C8F9-6532-451F-9C32-71C481407410},Member State,BGD,BGD23,Bangladesh,BGD38,Khulna,ND,70754.1884763194,2014,1.0
{D254184F-BCB6-48CE-9392-9D541D473E06},Member State,BGD,BGD23,Bangladesh,BGD39,Mymensingh,ND,39195.02018881614,2014,1.0
{47724B90-C582-4AEC-8ED1-E91B0C1017D8},Member State,BGD,BGD23,Bangladesh,BGD40,Rajshahi,ND,71676.84250982244,2014,1.0
{556569C7-A990-4B60-BBDA-E39A32A1E9B0},Member State,BGD,BGD23,Bangladesh,BGD41,Rangpur,ND,52772.41439458153,2014,1.0
{3EEBBD4D-7B9A-45B0-8459-4A8EFD9E5F2D},Member State,BGD,BGD23,Bangladesh,BGD42,Sylhet,ND,34038.379129949615,2014,1.0
{EFB1A5CA-5D63-4FB6-9883-05E769CCBA4E},Member State,BTN,BTN31,Bhutan,BTN43,Bumthang,ND,82.34304529495299,2014,1.0
{81AD74EE-2A71-4877-A02F-DE9047915FBC},Member State,BTN,BTN31,Bhutan,BTN44,Chhukha,ND,2394.2629566855144,2014,1.0
{0B507162-0319-476C-8D84-3FABB18B7097},Member State,BTN,BTN31,Bhutan,BTN45,Dagana,ND,77.61807764840985,2014,1.0
{3AA1CECF-1CE3-4D38-8553-30F3BEB48CD7},Member State,BTN,BTN31,Bhutan,BTN46,Gasa,ND,18.61739818221238,2014,1.0
{BC51ED6C-1E10-4767-8BDC-D8A7D805C9BB},Member State,BTN,BTN31,Bhutan,BTN47,Haa,ND,79.7858151141365,2014,1.0
{8A165227-9733-406F-932E-C236BB7A9510},Member State,BTN,BTN31,Bhutan,BTN48,Lhuentse,ND,77.30871083191253,2014,1.0
{AF9E2C40-3F4A-45BA-8525-22D11C07E80F},Member State,BTN,BTN31,Bhutan,BTN49,Monggar,ND,191.9656469067769,2014,1.0
{8EA2A398-34C0-4D91-A1DE-2BE6D7AD0414},Member State,BTN,BTN31,Bhutan,BTN50,Paro,ND,363.0412533348292,2014,1.0
{05586384-E316-4D9B-A507-54CB0ED10AEA},Member State,BTN,BTN31,Bhutan,BTN51,Pemagatshel,ND,117.0253978621265,2014,1.0
{E6FA052D-F3E7-4452-82A8-16D5598565AB},Member State,BTN,BTN31,Bhutan,BTN52,Punakha,ND,122.5263034364676,2014,1.0
{4724F8B9-C918-4041-86CE-D21C001173AB},Member State,BTN,BTN31,Bhutan,BTN53,Samdrupjongkhar,ND,222.56734568248686,2014,1.0
{1B65DBF4-854D-4840-89C3-484E56C3FC08},Member State,BTN,BTN31,Bhutan,BTN54,Samtse,ND,808.3247335951695,2014,1.0
{63D0F64B-C82D-4500-B596-0A72C28B356A},Member State,BTN,BTN31,Bhutan,BTN55,Sarpang,ND,101.6172097708887,2014,1.0
{BF972805-D507-4150-BBA4-CF3E198A7744},Member State,BTN,BTN31,Bhutan,BTN56,Thimphu,ND,1800.854699391407,2014,1.0
{C94E6BBB-FCC3-470E-B9F2-D64EA427C22F},Member State,BTN,BTN31,Bhutan,BTN57,Trashigang,ND,320.94428565126174,2014,1.0
{150235AD-5F26-4FD4-AE20-1CF9D7B2AE18},Member State,BTN,BTN31,Bhutan,BTN58,Trashiyangtse,ND,89.36617310623534,2014,1.0
{50D7658F-BA68-44DC-A0B6-26353F85598C},Member State,BTN,BTN31,Bhutan,BTN59,Trongsa,ND,79.00473791161345,2014,1.0
{50B79F7A-A5F7-4177-8F0E-24556356AC1F},Member State,BTN,BTN31,Bhutan,BTN60,Tsirang,ND,103.57987260472207,2014,1.0
{FD315383-81F5-4BAC-A739-0479D44586EE},Member State,BTN,BTN31,Bhutan,BTN61,Wangduephodrang,ND,309.3649642706407,2014,1.0
{EDDD4AA1-8072-4A61-8013-29496FF96686},Member State,BTN,BTN31,Bhutan,BTN62,Zhemgang,ND,108.39869352971269,2014,1.0
{145B99DE-A340-4EB9-A583-3DA3BB68D8AE},Member State,IND,IND115,India,IND63,Andaman and Nicobar Islands,ND,2016.3156753038127,2014,1.0
{0DE91711-070C-4B09-8479-29A6812CC848},Member State,IND,IND115,India,IND64,Andhra Pradesh,ND,269445.11123230995,2014,1.0
{13B12FA9-E9C2-488E-A765-B9BAAD07F804},Member State,IND,IND115,India,IND65,Arunachal Pradesh,ND,3292.247386545048,2014,1.0
{1F5D1269-36E6-41E1-B8C4-AE651A69011E},Member State,IND,IND115,India,IND66,Assam,ND,103862.0794980407,2014,1.0
{D5BA3CEA-CC2F-43DD-85CB-CA0B050E0568},Member State,IND,IND115,India,IND67,Bihar,ND,198697.97201682572,2014,1.0
{519F15AA-732A-4D4A-9B4C-11C6C028196A},Member State,IND,IND115,India,IND68,Chandigarh,ND,8318.872794969557,2014,1.0
{B9F765EE-5D72-4F3D-9098-FFFD64496B54},Member State,IND,IND115,India,IND69,Chhattisgarh,ND,122077.72097951811,2014,1.0
{382658BC-B3FC-4FD6-80A2-88C24B507528},Member State,IND,IND115,India,IND70,Dadra and Nagar Haveli,ND,2351.948603471791,2014,1.0
{7CD2E8B8-9DE9-4E4E-9467-9C3046FBD084},Member State,IND,IND115,India,IND71,Daman and Diu,ND,627.7926422391873,2014,1.0
{5E3E2DF4-4059-46D0-BA32-A3C47889ABB3},Member State,IND,IND115,India,IND72,Delhi,ND,248976.01247639963,2014,1.0
{900B7A71-B991-410F-89B6-9315CBB614FE},Member State,IND,IND115,India,IND73,Goa,ND,16800.289018130607,2014,1.0
{C531AD0D-F995-4DFC-80F3-0A585F786E92},Member State,IND,IND115,India,IND74,Gujarat,ND,458467.7709098306,2014,1.0
{CCA0C083-7039-4EBE-9054-D27C4B7138D8},Member State,IND,IND115,India,IND75,Haryana,ND,247010.48888823958,2014,1.0
{1CEA98D3-DF16-4EC6-AA40-A09E38E3357F},Member State,IND,IND115,India,IND76,Himachal Pradesh,ND,52027.73041472839,2014,1.0
{67378C3B-52F0-40CF-8772-AC586696CB68},Sovereignty unsettled,IND,IND115,India,IND77,Jammu and Kashmir,ND,53740.95190250878,2014,1.0
{FFA50951-E092-48F6-83A4-74F3352B0268},Member State,IND,IND115,India,IND78,Jharkhand,ND,117146.65100645174,2014,1.0
{5B18BCC4-CC88-4097-8AE6-AF619FECEC4E},Member State,IND,IND115,India,IND79,Karnataka,ND,494519.7193964516,2014,1.0
{76DD22A6-3E99-4E34-92E2-5CBC78122CF6},Member State,IND,IND115,India,IND80,Kerala,ND,258880.6446974451,2014,1.0
{F142F183-3E79-47BA-B589-702878072C95},Member State,IND,IND115,India,IND81,Lakshadweep,ND,,,
{7A9C639C-DEEC-42B0-8FE5-987DE9A59DC8},Member State,IND,IND115,India,IND82,Madhya Pradesh,ND,260090.91361225958,2014,1.0
{64BABB3C-8C51-49E9-9A8D-96483E64347B},Member State,IND,IND115,India,IND83,Maharashtra,ND,895709.6559048934,2014,1.0
{859AC7A7-4143-4409-914C-D95D7BEEFCC5},Member State,IND,IND115,India,IND84,Manipur,ND,9711.763538633792,2014,1.0
{C13FCF5B-0D53-4C1C-AA55-4DFC6008E26C},Member State,IND,IND115,India,IND85,Meghalaya,ND,15284.375626873365,2014,1.0
{4DF7A2CF-92F9-465C-87CB-E55455F5FBBC},Member State,IND,IND115,India,IND86,Mizoram,ND,5915.144500851202,2014,1.0
{1A9418EC-6A2F-4BCC-A6BD-842CC9233221},Member State,IND,IND115,India,IND87,Nagaland,ND,9338.196566455232,2014,1.0
{7D3BC68C-5BA9-4F05-A9E6-D29F1BD177EE},Member State,IND,IND115,India,IND88,Odisha,ND,171428.45790719322,2014,1.0
{31AD1CF9-5631-42DC-8983-4C36A6FFC0F0},Member State,IND,IND115,India,IND89,Puducherry,ND,5554.036811852041,2014,1.0
{9509B2DC-09ED-4BF1-A019-ACE3CBD3B66C},Member State,IND,IND115,India,IND90,Punjab,ND,198087.74824758936,2014,1.0
{BFB57468-7250-428E-B2E1-1CAE666DD8E2},Member State,IND,IND115,India,IND91,Rajasthan,ND,329884.1115424791,2014,1.0
{58CB92F0-61F3-4C2F-9703-4BCFF6CEED0B},Member State,IND,IND115,India,IND92,Sikkim,ND,7190.076885843258,2014,1.0
{D0691CB8-78A2-4D69-AD01-C2302F152F8A},Member State,IND,IND115,India,IND93,Tamil Nadu,ND,550494.4879721319,2014,1.0
{5C9F1375-BE9F-4473-B6BB-52BE29FE7E7B},Member State,IND,IND115,India,IND94,Telangana,ND,267626.6206150969,2014,1.0
{4D69C366-0E8C-416C-A6C7-DD9DC7655190},Member State,IND,IND115,India,IND95,Tripura,ND,16205.849822696635,2014,1.0
{7B1F39F1-79A6-431A-A63A-8D1ED79D08B6},Member State,IND,IND115,India,IND96,Uttar Pradesh,ND,574781.6931959903,2014,1.0
{9ED45F62-1F0E-45AF-803E-59FB78F9BCEB},Member State,IND,IND115,India,IND97,Uttarakhand,ND,84517.77815344652,2014,1.0
{585E323A-8BC2-46B7-86E2-6594463071E3},Member State,IND,IND115,India,IND98,West Bengal,ND,400219.5316472586,2014,1.0
{03119880-5096-48D6-A6FA-17E284845269},Member State,LKA,LKA231,Sri Lanka,LKA99,Central,ND,25802.42127861356,2014,1.0
{B2BFB06E-42E2-4E3D-B24D-02794227ED66},Member State,LKA,LKA231,Sri Lanka,LKA100,Eastern,ND,10702.837015072348,2014,1.0
{897ADF27-A4FD-484A-9F97-522819F39498},Member State,LKA,LKA231,Sri Lanka,LKA101,North Central,ND,13183.047867015446,2014,1.0
{A565B9EF-8FE4-4CB9-9A81-9C45F445DE42},Member State,LKA,LKA231,Sri Lanka,LKA102,North Western,ND,23997.11768934242,2014,1.0
{73078F99-E75C-4733-9B03-5E3D3F7D0F5E},Member State,LKA,LKA231,Sri Lanka,LKA103,Northern,ND,7155.486063605573,2014,1.0
{BEC680CF-DAD5-4B5F-BC10-1B8BE4DD4D17},Member State,LKA,LKA231,Sri Lanka,LKA104,Sabaragamuwa,ND,18358.94916846937,2014,1.0
{42125BA8-617A-4D38-9A63-0E54B4443FE8},Member State,LKA,LKA231,Sri Lanka,LKA105,Southern,ND,20024.15394095159,2014,1.0
{F067A3D5-3AEE-466C-9358-4FFD54B4DC8E},Member State,LKA,LKA231,Sri Lanka,LKA106,Uva,ND,13392.553251739431,2014,1.0
{586B1823-1A35-4376-8C40-D3E17AE7AED6},Member State,LKA,LKA231,Sri Lanka,LKA107,Western,ND,81934.36651102838,2014,1.0
{F7777195-3EF4-4209-87F8-6BDF1F76DA92},Member State,MDV,MDV154,Maldives,MDV108,Alifu Alifu,ND,0.2339158286284679,2014,1.0
{5A7E8B7C-667E-4787-827C-E63DD2193921},Member State,MDV,MDV154,Maldives,MDV109,Alifu Dhaalu,ND,,,
{FFACA6BF-B52A-4B7F-BCCB-7A9167334770},Member State,MDV,MDV154,Maldives,MDV110,Baa,ND,0.0013540091759639554,2014,1.0
{92FCF86C-56E7-409C-B3DB-2B41DF1618A8},Member State,MDV,MDV154,Maldives,MDV111,Dhaalu,ND,,,
{F53A2041-DCE8-453D-BA35-A8FB77F633F6},Member State,MDV,MDV154,Maldives,MDV112,Faafu,ND,0.12558036922769622,2014,1.0
{DE6AFCBD-0FB4-407C-809A-E9E76CEED233},Member State,MDV,MDV154,Maldives,MDV113,Gaafu Alifu,ND,0.033977217814225025,2014,1.0
{BE2CD986-079F-4E17-BEFE-CAD7BA928873},Member State,MDV,MDV154,Maldives,MDV114,Gaafu Dhaalu,ND,0.4716113078327499,2014,1.0
{0971EBC2-196F-4EE2-AB63-FD2A4A33CE4C},Member State,MDV,MDV154,Maldives,MDV115,Haa Alifu,ND,0.24262563441147603,2014,1.0
{7992667B-5DA4-4FFF-96E7-120C0EDB0DEC},Member State,MDV,MDV154,Maldives,MDV116,Haa Dhaalu,ND,0.5762242135450019,2014,1.0
{59BCA669-4E17-4BE4-B60F-B9F3153C9968},Member State,MDV,MDV154,Maldives,MDV117,Kaafu,ND,4.345271821126159,2014,1.0
{0FC5FE32-C39E-4B86-89CA-B5819B4D40BD},Member State,MDV,MDV154,Maldives,MDV118,Laamu,ND,2.587351403179608,2014,1.0
{7C6EC04E-EEC4-4C41-84D0-A52EF9B11004},Member State,MDV,MDV154,Maldives,MDV119,Lhaviyani,ND,,,
{319A648B-BC41-4FC2-B6FE-2BBEDDF16414},Member State,MDV,MDV154,Maldives,MDV120,Male',ND,1.6376480596081975,2014,1.0
{AB431A86-F448-4459-B1A4-C37D30E41B92},Member State,MDV,MDV154,Maldives,MDV121,Meemu,ND,0.12021218231754542,2014,1.0
{1D3B603D-EE30-4BA0-B920-DDA2C2A9A986},Member State,MDV,MDV154,Maldives,MDV122,Noonu,ND,,,
{90182063-4EEA-4458-8199-503CA8555485},Member State,MDV,MDV154,Maldives,MDV123,Raa,ND,0.04157661196927579,2014,1.0
{AD66FF8E-09A2-42CF-A704-DFA18E705EC4},Member State,MDV,MDV154,Maldives,MDV124,Seenu,ND,11.603485348467197,2014,1.0
{2375B9A2-B49A-4219-A288-04F9AE16892B},Member State,MDV,MDV154,Maldives,MDV125,Shaviyani,ND,,,
{FDD5204C-98B2-46F8-A8A4-C9190ADBD036},Member State,MDV,MDV154,Maldives,MDV126,Thaa,ND,0.07090402890202274,2014,1.0
{8421A786-E276-44FE-BAB2-5D1FA6D28389},Member State,MDV,MDV154,Maldives,MDV127,Vaavu,ND,,,
{6FAD772C-384F-4755-8C43-1C1CB50138CA},Member State,NPL,NPL175,Nepal,NPL128,Five,ND,11039.126452757013,2014,1.0
{22A0B741-CEB6-4454-8A20-2C5FAE992B4B},Member State,NPL,NPL175,Nepal,NPL129,Four,ND,6631.202564522192,2014,1.0
{31C96168-FE09-4AE0-B876-2C07E39A9669},Member State,NPL,NPL175,Nepal,NPL130,One,ND,14059.902435426036,2014,1.0
{28F80054-6DE6-42FE-8A9B-E6197A274995},Member State,NPL,NPL175,Nepal,NPL131,Seven,ND,5700.121090758854,2014,1.0
{5B30C4A0-CD54-47FB-80DF-88A6C6053DDF},Member State,NPL,NPL175,Nepal,NPL132,Six,ND,3405.4328704020363,2014,1.0
{FB9E6077-8266-4647-ACE5-BD974796A1C4},Member State,NPL,NPL175,Nepal,NPL133,Three,ND,23507.986556056785,2014,1.0
{1FEE6FC6-5814-4617-ADFB-9BF401E02716},Member State,NPL,NPL175,Nepal,NPL134,Two,ND,18893.79244030874,2014,1.0
{0C543148-C78B-4B65-BD60-68833D6A4286},Sovereignty unsettled,PAK,PAK188,Pakistan,PAK135,Azad Jammu and Kashmir,ND,13840.786020437894,2014,1.0
{0D6BAD89-D991-4988-BE58-F8741155DA11},Sovereignty unsettled,PAK,PAK188,Pakistan,PAK136,Gilgit Baltistan,ND,4221.382975909162,2014,1.0
{AC772336-D512-43EC-993A-3C9BFFA05597},Member State,PAK,PAK188,Pakistan,PAK137,Balochistan,ND,19431.551799018784,2014,1.0
{B5E557B7-9F5E-4894-AACD-F6872F936BE2},Member State,PAK,PAK188,Pakistan,PAK138,Khyber Pakhtunkhwa,ND,5558.098032032063,2014,1.0
{47650FF8-1FED-4EA9-AB16-BCDE5E78065F},Member State,PAK,PAK188,Pakistan,PAK138,Khyber Pakhtunkhwa,ND,1660.5429920054962,2014,1.0
{76CCE6AB-11F9-4857-8A76-EAB290604DC2},Member State,PAK,PAK188,Pakistan,PAK138,Khyber Pakhtunkhwa,ND,12309.1787479937,2014,1.0
{AB36E4AD-3CBF-43B3-9DD4-AA0C00BD4CE3},Member State,PAK,PAK188,Pakistan,PAK139,Federal Capital Territory,ND,10199.356105202167,2014,1.0
{F5A4B240-21B8-40F8-BDB5-698C82992821},Member State,PAK,PAK188,Pakistan,PAK138,Khyber Pakhtunkhwa,ND,114798.00830390045,2014,1.0
{1928130C-316F-4ADC-8A3D-45FB040E5A52},Member State,PAK,PAK188,Pakistan,PAK138,Khyber Pakhtunkhwa,ND,1494.4248495640666,2014,1.0
{75E5F0AB-BEFD-4528-B88D-81C901E0996F},Member State,PAK,PAK188,Pakistan,PAK140,Punjab,ND,477933.7387021516,2014,1.0
{97ECD41F-814B-45B4-942C-B72819A7FCFA},Member State,PAK,PAK188,Pakistan,PAK141,Sindh,ND,230374.29645509395,2014,1.0
{B377BD43-D825-4E4F-9DEE-DD40E60DF843},,,DS38520,Arunchal Pradesh,DS38520,Arunchal Pradesh,D,5990.113541707768,2014,1.0
{C8EDC7B3-776C-4EB4-8978-437DD58F42FC},,,DS38521,Disputed - India/Pakistan,DS38521,Disputed - India/Pakistan,D,2.1883906126537203,2014,1.0
{61CB8DC7-30ED-4A01-AAE1-0A353AD75672},,,DS38522,"Disputed Area, China-India-Nepal",DS38522,"Disputed Area, China-India-Nepal",D,0.2985927586716145,2014,1.0
{A8517EA8-F98C-4DC4-8333-D4EC083C9D31},,,DS38523,Disputed Area - China-India,DS38523,Disputed Area - China-India,D,0.16737942264637581,2014,1.0
{1335C449-66FD-4C19-B19A-6E22CD9A780F},,,DS38524,Disputed Area - China-India,DS38524,Disputed Area - China-India,D,3.891873917724001,2014,1.0
{D9C8C764-8E7C-4AC7-A37B-788B2088A9A7},,,DS38525,Disputed Area - China-India,DS38525,Disputed Area - China-India,D,2.1204455685770416,2014,1.0
{31DE8F0B-4611-476A-A151-1F4FEAEE4B7D},,,DS38526,Disputed Area - China-India,DS38526,Disputed Area - China-India,D,0.8979285814733503,2014,1.0
{3A9F7A7B-9CFE-493A-A3AB-D078C1633895},,,DS38527,Disputed - India/Pakistan,DS38527,Disputed - India/Pakistan,D,0.006817002767787132,2014,1.0
{124784D8-E389-455D-82AB-739ACE252840},,,DS38528,Disputed - India/Pakistan,DS38528,Disputed - India/Pakistan,D,7.894050051235613e-06,2014,1.0
{5D98F748-784D-4A87-9D5B-DE8CF56FE3BE},,,DS38529,Disputed - India/Pakistan,DS38529,Disputed - India/Pakistan,D,0.7362125796558059,2014,1.0
{F66E7BAD-677B-423B-92C5-120AD0AA2F24},,,DS38530,Disputed - India/Pakistan,DS38530,Disputed - India/Pakistan,D,50.61059305966803,2014,1.0
