L1_CODE,L0_CODE,L0_NAME,L1_NAME,total_gdp,geo_level,wb_status,sovereign,Disputed,year
BTN53,BTN31,Bhutan,Samdrupjongkhar,279.1431822498836,1.0,Member State,BTN,ND,2017
BTN54,BTN31,Bhutan,Samtse,920.989441645274,1.0,Member State,BTN,ND,2017
BTN55,BTN31,Bhutan,Sarpang,135.80303200829937,1.0,Member State,BTN,ND,2017
BTN56,BTN31,Bhutan,Thimphu,1893.8353796893743,1.0,Member State,BTN,ND,2017
BTN57,BTN31,Bhutan,Trashigang,487.85494685168277,1.0,Member State,BTN,ND,2017
BTN58,BTN31,Bhutan,Trashiyangtse,110.10146462944162,1.0,Member State,BTN,ND,2017
BTN59,BTN31,Bhutan,Trongsa,97.1477618035854,1.0,Member State,BTN,ND,2017
BTN60,BTN31,Bhutan,Tsirang,136.63544293477008,1.0,Member State,BTN,ND,2017
BTN61,BTN31,Bhutan,Wangduephodrang,512.6188463190331,1.0,Member State,BTN,ND,2017
BTN62,BTN31,Bhutan,Zhemgang,124.61559471162742,1.0,Member State,BTN,ND,2017
DS38520,DS38520,Arunchal Pradesh,Arunchal Pradesh,7511.244784410694,1.0,,,D,2017
DS38521,DS38521,Disputed - India/Pakistan,Disputed - India/Pakistan,2.179533293099485,1.0,,,D,2017
DS38522,DS38522,"Disputed Area, China-India-Nepal","Disputed Area, China-India-Nepal",0.2904769623114227,1.0,,,D,2017
DS38523,DS38523,Disputed Area - China-India,Disputed Area - China-India,0.15978496147235813,1.0,,,D,2017
DS38524,DS38524,Disputed Area - China-India,Disputed Area - China-India,4.169716256743481,1.0,,,D,2017
DS38525,DS38525,Disputed Area - China-India,Disputed Area - China-India,2.1476266089904392,1.0,,,D,2017
DS38526,DS38526,Disputed Area - China-India,Disputed Area - China-India,0.9390971573908182,1.0,,,D,2017
DS38527,DS38527,Disputed - India/Pakistan,Disputed - India/Pakistan,0.008319867371422037,1.0,,,D,2017
DS38528,DS38528,Disputed - India/Pakistan,Disputed - India/Pakistan,9.634358630452366e-06,1.0,,,D,2017
DS38529,DS38529,Disputed - India/Pakistan,Disputed - India/Pakistan,0.7472948213518724,1.0,,,D,2017
DS38530,DS38530,Disputed - India/Pakistan,Disputed - India/Pakistan,49.52361662976385,1.0,,,D,2017
IND63,IND115,India,Andaman and Nicobar Islands,2542.0133430791866,1.0,Member State,IND,ND,2017
IND64,IND115,India,Andhra Pradesh,358062.6136714643,1.0,Member State,IND,ND,2017
IND65,IND115,India,Arunachal Pradesh,4134.281471598857,1.0,Member State,IND,ND,2017
IND66,IND115,India,Assam,128511.95184657774,1.0,Member State,IND,ND,2017
IND67,IND115,India,Bihar,237786.6312495291,1.0,Member State,IND,ND,2017
IND68,IND115,India,Chandigarh,10001.440936245614,1.0,Member State,IND,ND,2017
IND69,IND115,India,Chhattisgarh,136757.40971598387,1.0,Member State,IND,ND,2017
IND70,IND115,India,Dadra and Nagar Haveli,2939.97268884358,1.0,Member State,IND,ND,2017
IND71,IND115,India,Daman and Diu,763.6357024682351,1.0,Member State,IND,ND,2017
IND72,IND115,India,Delhi,310758.8168318825,1.0,Member State,IND,ND,2017
IND73,IND115,India,Goa,26784.933367174006,1.0,Member State,IND,ND,2017
IND74,IND115,India,Gujarat,596356.8520897415,1.0,Member State,IND,ND,2017
IND75,IND115,India,Haryana,310612.5220614372,1.0,Member State,IND,ND,2017
IND76,IND115,India,Himachal Pradesh,63109.8824888115,1.0,Member State,IND,ND,2017
IND77,IND115,India,Jammu and Kashmir,64717.56267917779,1.0,Sovereignty unsettled,IND,ND,2017
IND78,IND115,India,Jharkhand,132539.71201992562,1.0,Member State,IND,ND,2017
IND79,IND115,India,Karnataka,661935.7731208673,1.0,Member State,IND,ND,2017
IND80,IND115,India,Kerala,336129.2092505138,1.0,Member State,IND,ND,2017
IND81,IND115,India,Lakshadweep,0.0,,Member State,IND,ND,
IND82,IND115,India,Madhya Pradesh,349854.16625791445,1.0,Member State,IND,ND,2017
IND83,IND115,India,Maharashtra,1090435.9113690555,1.0,Member State,IND,ND,2017
IND84,IND115,India,Manipur,11463.2167344949,1.0,Member State,IND,ND,2017
IND85,IND115,India,Meghalaya,16860.24012299488,1.0,Member State,IND,ND,2017
IND86,IND115,India,Mizoram,9178.867263719882,1.0,Member State,IND,ND,2017
IND87,IND115,India,Nagaland,10683.752946113831,1.0,Member State,IND,ND,2017
IND88,IND115,India,Odisha,202488.86958467556,1.0,Member State,IND,ND,2017
IND89,IND115,India,Puducherry,6762.638202697784,1.0,Member State,IND,ND,2017
IND90,IND115,India,Punjab,227393.54266185133,1.0,Member State,IND,ND,2017
IND91,IND115,India,Rajasthan,410765.96317307,1.0,Member State,IND,ND,2017
IND92,IND115,India,Sikkim,9517.264550194335,1.0,Member State,IND,ND,2017
IND93,IND115,India,Tamil Nadu,687674.9982622793,1.0,Member State,IND,ND,2017
IND94,IND115,India,Telangana,351574.0388444425,1.0,Member State,IND,ND,2017
IND95,IND115,India,Tripura,22079.084573098444,1.0,Member State,IND,ND,2017
IND96,IND115,India,Uttar Pradesh,708120.9754588217,1.0,Member State,IND,ND,2017
IND97,IND115,India,Uttarakhand,100852.50199653115,1.0,Member State,IND,ND,2017
IND98,IND115,India,West Bengal,461782.77454322524,1.0,Member State,IND,ND,2017
LKA100,LKA231,Sri Lanka,Eastern,12817.358741695425,1.0,Member State,LKA,ND,2017
LKA101,LKA231,Sri Lanka,North Central,16165.80949591353,1.0,Member State,LKA,ND,2017
LKA102,LKA231,Sri Lanka,North Western,28653.069348377252,1.0,Member State,LKA,ND,2017
LKA103,LKA231,Sri Lanka,Northern,8318.646697181684,1.0,Member State,LKA,ND,2017
LKA104,LKA231,Sri Lanka,Sabaragamuwa,23764.188991330862,1.0,Member State,LKA,ND,2017
LKA105,LKA231,Sri Lanka,Southern,23482.9766203555,1.0,Member State,LKA,ND,2017
LKA106,LKA231,Sri Lanka,Uva,16684.377881196706,1.0,Member State,LKA,ND,2017
LKA107,LKA231,Sri Lanka,Western,86784.1725086577,1.0,Member State,LKA,ND,2017
LKA99,LKA231,Sri Lanka,Central,34275.494933212634,1.0,Member State,LKA,ND,2017
MDV108,MDV154,Maldives,Alifu Alifu,0.2563934350059417,1.0,Member State,MDV,ND,2017
MDV109,MDV154,Maldives,Alifu Dhaalu,0.0,,Member State,MDV,ND,
MDV110,MDV154,Maldives,Baa,0.0014711562663132136,1.0,Member State,MDV,ND,2017
MDV111,MDV154,Maldives,Dhaalu,0.0,,Member State,MDV,ND,
MDV112,MDV154,Maldives,Faafu,0.13293018838108425,1.0,Member State,MDV,ND,2017
MDV113,MDV154,Maldives,Gaafu Alifu,0.03664667614877915,1.0,Member State,MDV,ND,2017
MDV114,MDV154,Maldives,Gaafu Dhaalu,0.4871307274737528,1.0,Member State,MDV,ND,2017
MDV115,MDV154,Maldives,Haa Alifu,0.25407729606647966,1.0,Member State,MDV,ND,2017
MDV116,MDV154,Maldives,Haa Dhaalu,0.6111546139934322,1.0,Member State,MDV,ND,2017
MDV117,MDV154,Maldives,Kaafu,5.271786059132491,1.0,Member State,MDV,ND,2017
MDV118,MDV154,Maldives,Laamu,2.8185992409180636,1.0,Member State,MDV,ND,2017
MDV119,MDV154,Maldives,Lhaviyani,0.0,,Member State,MDV,ND,
MDV120,MDV154,Maldives,Male',1.9868331754146462,1.0,Member State,MDV,ND,2017
MDV121,MDV154,Maldives,Meemu,0.1254721701966938,1.0,Member State,MDV,ND,2017
MDV122,MDV154,Maldives,Noonu,0.0,,Member State,MDV,ND,
MDV123,MDV154,Maldives,Raa,0.048790138041083626,1.0,Member State,MDV,ND,2017
MDV124,MDV154,Maldives,Seenu,12.440068246862564,1.0,Member State,MDV,ND,2017
MDV125,MDV154,Maldives,Shaviyani,0.0,,Member State,MDV,ND,
MDV126,MDV154,Maldives,Thaa,0.07741498223570831,1.0,Member State,MDV,ND,2017
MDV127,MDV154,Maldives,Vaavu,0.0,,Member State,MDV,ND,
NPL128,NPL175,Nepal,Five,12279.937074796424,1.0,Member State,NPL,ND,2017
NPL129,NPL175,Nepal,Four,6912.741775136072,1.0,Member State,NPL,ND,2017
NPL130,NPL175,Nepal,One,16375.116533068602,1.0,Member State,NPL,ND,2017
NPL131,NPL175,Nepal,Seven,6886.394311108884,1.0,Member State,NPL,ND,2017
NPL132,NPL175,Nepal,Six,3543.9254889396807,1.0,Member State,NPL,ND,2017
NPL133,NPL175,Nepal,Three,27414.28620760076,1.0,Member State,NPL,ND,2017
NPL134,NPL175,Nepal,Two,21550.766827196963,1.0,Member State,NPL,ND,2017
PAK135,PAK188,Pakistan,Azad Jammu and Kashmir,14963.81177908896,1.0,Sovereignty unsettled,PAK,ND,2017
PAK136,PAK188,Pakistan,Gilgit Baltistan,4527.164504205386,1.0,Sovereignty unsettled,PAK,ND,2017
PAK137,PAK188,Pakistan,Balochistan,26398.502803178977,1.0,Member State,PAK,ND,2017
PAK138,PAK188,Pakistan,Khyber Pakhtunkhwa,149769.97545135824,1.0,Member State,PAK,ND,2017
PAK139,PAK188,Pakistan,Federal Capital Territory,14352.817137568782,1.0,Member State,PAK,ND,2017
PAK140,PAK188,Pakistan,Punjab,623178.6160282136,1.0,Member State,PAK,ND,2017
PAK141,PAK188,Pakistan,Sindh,213844.046170914,1.0,Member State,PAK,ND,2017
