L1_CODE,L0_CODE,L0_NAME,L1_NAME,total_gdp,geo_level,wb_status,sovereign,Disputed,year
DS38525,DS38525,Disputed Area - China-India,Disputed Area - China-India,1.8639488150407044,1.0,,,D,2015
DS38526,DS38526,Disputed Area - China-India,Disputed Area - China-India,0.8974905096131144,1.0,,,D,2015
DS38527,DS38527,Disputed - India/Pakistan,Disputed - India/Pakistan,0.006476152629397775,1.0,,,D,2015
DS38528,DS38528,Disputed - India/Pakistan,Disputed - India/Pakistan,7.499347548673832e-06,1.0,,,D,2015
DS38529,DS38529,Disputed - India/Pakistan,Disputed - India/Pakistan,0.7039714146142472,1.0,,,D,2015
DS38530,DS38530,Disputed - India/Pakistan,Disputed - India/Pakistan,49.27670514435122,1.0,,,D,2015
IND63,IND115,India,Andaman and Nicobar Islands,2275.611980804753,1.0,Member State,IND,ND,2015
IND64,IND115,India,Andhra Pradesh,302501.05840742885,1.0,Member State,IND,ND,2015
IND65,IND115,India,Arunachal Pradesh,4022.8924807828002,1.0,Member State,IND,ND,2015
IND66,IND115,India,Assam,110167.7909662067,1.0,Member State,IND,ND,2015
IND67,IND115,India,Bihar,212186.27144147412,1.0,Member State,IND,ND,2015
IND68,IND115,India,Chandigarh,8702.029266743908,1.0,Member State,IND,ND,2015
IND69,IND115,India,Chhattisgarh,127510.93249180044,1.0,Member State,IND,ND,2015
IND70,IND115,India,Dadra and Nagar Haveli,2600.4760201637096,1.0,Member State,IND,ND,2015
IND71,IND115,India,Daman and Diu,664.9537574857904,1.0,Member State,IND,ND,2015
IND72,IND115,India,Delhi,271157.90630113246,1.0,Member State,IND,ND,2015
IND73,IND115,India,Goa,22257.43466146972,1.0,Member State,IND,ND,2015
IND74,IND115,India,Gujarat,514750.6916348063,1.0,Member State,IND,ND,2015
IND75,IND115,India,Haryana,264514.52702742233,1.0,Member State,IND,ND,2015
IND76,IND115,India,Himachal Pradesh,55883.10387123669,1.0,Member State,IND,ND,2015
IND77,IND115,India,Jammu and Kashmir,54272.8774439099,1.0,Sovereignty unsettled,IND,ND,2015
IND78,IND115,India,Jharkhand,134173.29482358534,1.0,Member State,IND,ND,2015
IND79,IND115,India,Karnataka,539930.903398137,1.0,Member State,IND,ND,2015
IND80,IND115,India,Kerala,285307.84756758437,1.0,Member State,IND,ND,2015
IND81,IND115,India,Lakshadweep,0.0,,Member State,IND,ND,
IND82,IND115,India,Madhya Pradesh,279445.84880503756,1.0,Member State,IND,ND,2015
IND83,IND115,India,Maharashtra,948416.6515355953,1.0,Member State,IND,ND,2015
IND84,IND115,India,Manipur,10758.258470044333,1.0,Member State,IND,ND,2015
IND85,IND115,India,Meghalaya,15373.844132349272,1.0,Member State,IND,ND,2015
IND86,IND115,India,Mizoram,7851.13494073961,1.0,Member State,IND,ND,2015
IND87,IND115,India,Nagaland,10071.515724926348,1.0,Member State,IND,ND,2015
IND88,IND115,India,Odisha,178182.48410554713,1.0,Member State,IND,ND,2015
IND89,IND115,India,Puducherry,5678.8079394647775,1.0,Member State,IND,ND,2015
IND90,IND115,India,Punjab,207012.64002740654,1.0,Member State,IND,ND,2015
IND91,IND115,India,Rajasthan,363130.3092097957,1.0,Member State,IND,ND,2015
IND92,IND115,India,Sikkim,7840.902987433716,1.0,Member State,IND,ND,2015
IND93,IND115,India,Tamil Nadu,607850.2373420118,1.0,Member State,IND,ND,2015
IND94,IND115,India,Telangana,294684.13031909004,1.0,Member State,IND,ND,2015
IND95,IND115,India,Tripura,18199.1336667727,1.0,Member State,IND,ND,2015
IND96,IND115,India,Uttar Pradesh,606586.8973153037,1.0,Member State,IND,ND,2015
IND97,IND115,India,Uttarakhand,90776.51616173713,1.0,Member State,IND,ND,2015
IND98,IND115,India,West Bengal,415989.3843729539,1.0,Member State,IND,ND,2015
LKA100,LKA231,Sri Lanka,Eastern,11658.361300985303,1.0,Member State,LKA,ND,2015
LKA101,LKA231,Sri Lanka,North Central,14959.98031267567,1.0,Member State,LKA,ND,2015
LKA102,LKA231,Sri Lanka,North Western,24866.83934933758,1.0,Member State,LKA,ND,2015
LKA103,LKA231,Sri Lanka,Northern,7685.318399009709,1.0,Member State,LKA,ND,2015
LKA104,LKA231,Sri Lanka,Sabaragamuwa,20375.879291520938,1.0,Member State,LKA,ND,2015
LKA105,LKA231,Sri Lanka,Southern,21180.531742721552,1.0,Member State,LKA,ND,2015
LKA106,LKA231,Sri Lanka,Uva,14355.728107746898,1.0,Member State,LKA,ND,2015
LKA107,LKA231,Sri Lanka,Western,82396.00817415508,1.0,Member State,LKA,ND,2015
LKA99,LKA231,Sri Lanka,Central,27143.60341001496,1.0,Member State,LKA,ND,2015
MDV108,MDV154,Maldives,Alifu Alifu,0.24109445165183252,1.0,Member State,MDV,ND,2015
MDV109,MDV154,Maldives,Alifu Dhaalu,0.0,,Member State,MDV,ND,
MDV110,MDV154,Maldives,Baa,0.0014167923556328065,1.0,Member State,MDV,ND,2015
MDV111,MDV154,Maldives,Dhaalu,0.0,,Member State,MDV,ND,
MDV112,MDV154,Maldives,Faafu,0.12765945232939652,1.0,Member State,MDV,ND,2015
MDV113,MDV154,Maldives,Gaafu Alifu,0.03487675175712082,1.0,Member State,MDV,ND,2015
MDV114,MDV154,Maldives,Gaafu Dhaalu,0.475744131560558,1.0,Member State,MDV,ND,2015
MDV115,MDV154,Maldives,Haa Alifu,0.24570131230336997,1.0,Member State,MDV,ND,2015
MDV116,MDV154,Maldives,Haa Dhaalu,0.5868870737871851,1.0,Member State,MDV,ND,2015
MDV117,MDV154,Maldives,Kaafu,4.462125853756126,1.0,Member State,MDV,ND,2015
MDV118,MDV154,Maldives,Laamu,2.660560581854069,1.0,Member State,MDV,ND,2015
MDV119,MDV154,Maldives,Lhaviyani,0.0,,Member State,MDV,ND,
MDV120,MDV154,Maldives,Male',1.681688061631422,1.0,Member State,MDV,ND,2015
MDV121,MDV154,Maldives,Meemu,0.1216954524075249,1.0,Member State,MDV,ND,2015
MDV122,MDV154,Maldives,Noonu,0.0,,Member State,MDV,ND,
MDV123,MDV154,Maldives,Raa,0.043542981806513545,1.0,Member State,MDV,ND,2015
MDV124,MDV154,Maldives,Seenu,11.868560353950919,1.0,Member State,MDV,ND,2015
MDV125,MDV154,Maldives,Shaviyani,0.0,,Member State,MDV,ND,
MDV126,MDV154,Maldives,Thaa,0.07296664689261849,1.0,Member State,MDV,ND,2015
MDV127,MDV154,Maldives,Vaavu,0.0,,Member State,MDV,ND,
NPL128,NPL175,Nepal,Five,11526.296377832035,1.0,Member State,NPL,ND,2015
NPL129,NPL175,Nepal,Four,6367.1658257747295,1.0,Member State,NPL,ND,2015
NPL130,NPL175,Nepal,One,14695.011562244888,1.0,Member State,NPL,ND,2015
NPL131,NPL175,Nepal,Seven,6029.507472582851,1.0,Member State,NPL,ND,2015
NPL132,NPL175,Nepal,Six,3509.304659201216,1.0,Member State,NPL,ND,2015
NPL133,NPL175,Nepal,Three,24768.399563539326,1.0,Member State,NPL,ND,2015
NPL134,NPL175,Nepal,Two,19480.5578614059,1.0,Member State,NPL,ND,2015
PAK135,PAK188,Pakistan,Azad Jammu and Kashmir,14219.091809832727,1.0,Sovereignty unsettled,PAK,ND,2015
PAK136,PAK188,Pakistan,Gilgit Baltistan,4336.053832252744,1.0,Sovereignty unsettled,PAK,ND,2015
PAK137,PAK188,Pakistan,Balochistan,22216.385091386957,1.0,Member State,PAK,ND,2015
PAK138,PAK188,Pakistan,Khyber Pakhtunkhwa,140774.16625950413,1.0,Member State,PAK,ND,2015
PAK139,PAK188,Pakistan,Federal Capital Territory,11472.259104250912,1.0,Member State,PAK,ND,2015
PAK140,PAK188,Pakistan,Punjab,525158.0189557507,1.0,Member State,PAK,ND,2015
PAK141,PAK188,Pakistan,Sindh,216559.01072567888,1.0,Member State,PAK,ND,2015
